WKT,ID,NATURE,TOPONYME
"MULTIPOLYGON (((5.78403694594259 45.2056770155727,5.78404481036513 45.2056047410249,5.78405376809656 45.2055288352931,5.78406076364629 45.2054646912362,5.78399509695619 45.2054257844947,5.78390579938393 45.2053730512371,5.78389944803689 45.2054245654892,5.78388944166973 45.2055050022509,5.78387843172523 45.2055908699183,5.78396882295704 45.2056399720165,5.78403694594259 45.2056770155727)))",CONSSURF0000000007535674,Pont,
"MULTIPOLYGON (((5.80697866342141 45.210522965243,5.80690806378854 45.2104877993484,5.80680095938553 45.2104364322022,5.80671869416907 45.2105240941677,5.80662551463512 45.2106228422889,5.80655170742991 45.2107012816216,5.80666144871372 45.2107543847195,5.80672800308143 45.210785147504,5.8068054934341 45.2107039124957,5.80689994581439 45.2106051322219,5.80697866342141 45.210522965243)))",CONSSURF0000000007535673,Pont,
"MULTIPOLYGON (((5.70258252264333 45.2082729171558,5.70255901576662 45.2082086177877,5.70244016969859 45.208254739739,5.70246266493916 45.2083244693068,5.70249471628176 45.2084336093379,5.70250619918639 45.208486487402,5.70263408773153 45.2084428493724,5.70261720744301 45.2083837953144,5.70258252264333 45.2082729171558)))",CONSSURF0000000007535675,Pont,
"MULTIPOLYGON (((5.6799876687087 45.215646633512,5.6799316708679 45.2156750055723,5.67988805931504 45.2156958728389,5.67990593161232 45.2157495004443,5.67993275970669 45.215803814075,5.67996947101024 45.2158515839371,5.67997359327734 45.2158577916029,5.68001610876564 45.2158937099249,5.68002409393527 45.2159007258285,5.68008834072724 45.2159379244959,5.68010014557911 45.2159448487272,5.68018107407145 45.2159843498275,5.68026338180028 45.2159994923455,5.68029920499535 45.216002236342,5.68035166211132 45.2159532274211,5.68041285873696 45.2159004049452,5.68035565025775 45.2159035799088,5.68030046939697 45.2158958948791,5.68024353975787 45.2158783414355,5.68022659878655 45.2158706395444,5.68018108494487 45.2158519111495,5.68014439720721 45.2158311690343,5.68012601011669 45.2158198980682,5.68009648618852 45.2157890736564,5.68008714134466 45.2157802885056,5.68006227802185 45.2157403428219,5.68005530670354 45.2157278969417,5.68003799626476 45.215685968113,5.68003635351048 45.2156517717591,5.68003492690972 45.2156220749255,5.6799876687087 45.215646633512)))",CONSSURF0000000007535670,Pont,
"MULTIPOLYGON (((5.81245764863157 45.2137205759084,5.81216013103569 45.2135334541608,5.8121133802631 45.2136175228971,5.81205139445084 45.2137281040787,5.81198595194349 45.213845980216,5.81224855246931 45.2140231698975,5.81232099520384 45.2139177312068,5.81239584777448 45.213809528791,5.81245764863157 45.2137205759084)))",CONSSURF0000000007535669,Pont,
"MULTIPOLYGON (((5.81627278149611 45.2168499869698,5.81621194085481 45.2168821551356,5.81615228245921 45.2169124914615,5.81603792187827 45.2169703360477,5.8159397488978 45.2170205643656,5.81598394385159 45.2170626977488,5.8160442345822 45.2171206431622,5.81614104362103 45.217068647157,5.81625531344088 45.2170090027635,5.81632111058627 45.2169740065899,5.81637203849456 45.216947494336,5.81630497291706 45.2168816109899,5.81627278149611 45.2168499869698)))",CONSSURF0000000007535668,Pont,
"MULTIPOLYGON (((5.82162797435538 45.2230965804416,5.82179354175793 45.2229419305519,5.82190067579548 45.2228419157804,5.82209438933657 45.2226640292715,5.82204863888349 45.2226165313346,5.82199215586064 45.2225584925749,5.82196395991765 45.2225303730337,5.82177288406157 45.2227099946689,5.82166584108783 45.2228118090133,5.82150286584078 45.2229672942243,5.82153247162924 45.2229980812647,5.82159836846198 45.2230657934258,5.82162797435538 45.2230965804416)))",CONSSURF0000000007535667,Pont,
"MULTIPOLYGON (((5.61831105949785 45.2696821469105,5.61822745092183 45.2696949163586,5.61802565984596 45.2696906332509,5.61793746688172 45.2696872931468,5.61790758506846 45.2697573643996,5.61797309103823 45.2697666414221,5.61822466560174 45.2697985883098,5.61831740091103 45.2698171375736,5.61831105949785 45.2696821469105)))",CONSSURF0000000007535663,Pont,
"MULTIPOLYGON (((5.6368863399383 45.2980178559443,5.63682483318606 45.2979859713054,5.63651496320362 45.2978311074049,5.63650973496266 45.2978285278356,5.63643080032746 45.2977790350378,5.63634370662263 45.2977459514332,5.63629058018252 45.2977832413308,5.63624867419985 45.29781486108,5.63621059352164 45.2978463906456,5.63620328350787 45.297853770469,5.63634504210532 45.297936018243,5.63642903477828 45.2979844909328,5.63655625659151 45.2980562698543,5.63680368939426 45.2982135066795,5.63681397005571 45.2981610097781,5.63672177230983 45.2981010185826,5.63671909427964 45.2980983788992,5.63670170838681 45.298081670923,5.63671279841836 45.2980462728114,5.63673256143965 45.2980322927846,5.63676694711891 45.2980305811687,5.63682169213854 45.2980274885996,5.6368863399383 45.2980178559443)))",CONSSURF0000000007535655,Pont,
"MULTIPOLYGON (((5.92305517444814 45.2982520287581,5.92302910863495 45.298217568918,5.92300020962456 45.2981777767958,5.92287209948881 45.2981937399812,5.92271348459998 45.2982123023737,5.92263363405782 45.2982233997878,5.92266064387256 45.2982758561405,5.92268892870361 45.2983282791662,5.92278370125323 45.2983095832822,5.9229364610713 45.2982767569502,5.92305517444814 45.2982520287581)))",CONSSURF0000000007535654,Pont,
"MULTIPOLYGON (((5.62061248973515 45.2948317637468,5.62058153291221 45.2946892407651,5.62017592294818 45.294777125741,5.62019395359773 45.2949433759251,5.62061248973515 45.2948317637468)))",CONSSURF0000000007535657,Pont,
"MULTIPOLYGON (((5.99786755860013 45.4063971049805,5.99780372137824 45.4064231428098,5.99765295653941 45.4064740339139,5.997582780647 45.4065011423024,5.99748607036765 45.4065343671377,5.99752906584862 45.4065962941648,5.99761423108426 45.4065624770645,5.99768308112064 45.4065345030262,5.99783237461625 45.4064800468353,5.99789237969506 45.4064541115249,5.99800265573635 45.4064115123048,5.99796402580216 45.4063593807876,5.99786755860013 45.4063971049805)))",CONSSURF0000000007535636,Pont,
"MULTIPOLYGON (((5.9871935716061 45.3771126795574,5.9869152907337 45.3769543007764,5.98669579733851 45.3770097151715,5.98660139539375 45.3770374635163,5.98663197516597 45.377106933372,5.98637092840753 45.3771742684521,5.98633950697065 45.3771129308301,5.98622983218862 45.377141987228,5.98600296678623 45.3772030033796,5.98599264865324 45.3773204208114,5.98598163337542 45.3774486699684,5.98617176422862 45.3773940400019,5.98626917597357 45.3773508931671,5.98624452468776 45.3772965837401,5.98638303327702 45.3772568463735,5.98652905713808 45.3772142051236,5.98666241007263 45.3771737038009,5.98671818648486 45.3772361939795,5.98697417450136 45.3771698941117,5.9871935716061 45.3771126795574)))",CONSSURF0000000007535639,Barrage,
"MULTIPOLYGON (((5.65722462421993 45.2358282479906,5.65724428696608 45.2358394924779,5.65885207603483 45.2364246872658,5.65891652241754 45.2363321587709,5.65729710064312 45.2357436379197,5.65722462421993 45.2358282479906)))",CONSSURF0000000008504080,Pont,
"MULTIPOLYGON (((5.6869113975057 44.9608533209401,5.68690415941017 44.960967007517,5.687077883315 44.9609646105739,5.68767125277857 44.9607430635759,5.68786442312143 44.9606699261266,5.68788811567605 44.9606612453344,5.68784481184838 44.9605785098553,5.68740904177324 44.9607259792056,5.68708503476391 44.9608491242993,5.6869113975057 44.9608533209401)))",CONSSURF0000000007535714,Dalle,
"MULTIPOLYGON (((6.02679448445023 45.432324035165,6.02722728732703 45.4328917682657,6.02737957079539 45.4328444018536,6.02697065611828 45.4322688152828,6.02679448445023 45.432324035165)))",CONSSURF0000000043954130,Pont,
"MULTIPOLYGON (((5.71569261776079 45.1884294040966,5.71570020942826 45.1884283184443,5.71576692560018 45.1882807413364,5.71579580626911 45.1882196750048,5.71594964750425 45.18787266988,5.71591322485077 45.1878834665646,5.71582032498878 45.1879118544953,5.71568349825584 45.1879539243821,5.71564957684442 45.187963759174,5.71549617423358 45.1882936351216,5.71546149947209 45.188366554673,5.71544609428797 45.18839035414,5.71540269243921 45.1884148346828,5.71523492223129 45.1885018032867,5.7148212210456 45.1887190844206,5.71483723612976 45.1887340110521,5.7148518473276 45.1887462689775,5.7153867558994 45.1884800907633,5.71554846358605 45.1884518311634,5.71556996602936 45.1884486051939,5.71558010285328 45.18844745763,5.71565092925932 45.1884367250027,5.71569261776079 45.1884294040966)))",CONSSURF0000000007535692,Pont,
"MULTIPOLYGON (((5.95459744914566 45.3100867462166,5.95484858362264 45.309934138835,5.95482740256046 45.3098959523426,5.95480905839437 45.3098630973287,5.95479444439613 45.3098283416329,5.95476247507748 45.3097552983717,5.9547444514024 45.3097044134747,5.95445314515735 45.3098941245397,5.95448330018147 45.30993297513,5.95453221522562 45.3099884505208,5.95455452812299 45.3100239039572,5.95457386098126 45.3100513264726,5.95459744914566 45.3100867462166)))",CONSSURF0000002206457384,Pont,
"MULTIPOLYGON (((5.70843185697749 45.1104799852801,5.7085017014567 45.1105035142431,5.70856637555342 45.1105253669382,5.70862956084776 45.1105427511207,5.7086545033979 45.1105061077915,5.70867988201549 45.1104784631676,5.70862037836502 45.1104582867606,5.70855189191234 45.1104365267351,5.70839818069761 45.1103889086116,5.70841171099638 45.1104318245277,5.70843185697749 45.1104799852801)))",CONSSURF0000002206530070,Pont,
"MULTIPOLYGON (((5.76206630659782 45.0656553348079,5.76213255615186 45.0656581965707,5.76222183909028 45.0656640908254,5.76225757004558 45.0656668084432,5.76226693485949 45.0655990055584,5.76223002306344 45.0655981191137,5.76214074022942 45.0655922248657,5.76207576050891 45.0655893316189,5.76206630659782 45.0656553348079)))",CONSSURF0000002206545646,Pont,
"MULTIPOLYGON (((5.76770266877246 45.0595016198263,5.76774472266702 45.0594780511168,5.76775472612875 45.0593976186228,5.76776686810056 45.0593090244984,5.76777185906504 45.0592557448537,5.76778021363993 45.0591933721886,5.76773457374799 45.0592215347497,5.76768539209659 45.0592551909666,5.76767717096308 45.0593202631337,5.76766823751168 45.0593709379247,5.7676598596926 45.0594585375463,5.76765408869261 45.0595217469381,5.76770266877246 45.0595016198263)))",CONSSURF0000002206545654,Pont,
"MULTIPOLYGON (((6.00539413168153 45.1142654144509,6.00533072827793 45.1142932545278,6.00519198823944 45.1143636731646,6.00514712341603 45.114452284994,6.00511033099682 45.1145253612521,6.00508106607054 45.1145964324499,6.00520380694595 45.1145597843216,6.00526397917827 45.1145428440918,6.00531320097308 45.1144405989259,6.00535063475286 45.1143557915971,6.00539413168153 45.1142654144509)))",CONSSURF0000002206545665,Pont,
"MULTIPOLYGON (((5.78957756386753 44.879133202828,5.78952586436013 44.8790363033665,5.78941869756638 44.8790471043381,5.78932968198388 44.8790916834985,5.78927827419283 44.8791281104346,5.78916951525599 44.8791578701532,5.78918378511703 44.8792665210415,5.78926415271162 44.879251889133,5.78946554520837 44.8791738556041,5.78957756386753 44.879133202828)))",CONSSURF0000000330766277,Dalle,
"MULTIPOLYGON (((5.79077259583332 44.8793401051304,5.79088295820403 44.879266159174,5.79059157357821 44.8790887987448,5.79050033453331 44.8790631641871,5.79034233614154 44.8790455139281,5.79017656577933 44.8790244551684,5.78999361505934 44.8790146388005,5.78987818429782 44.8790121343428,5.78974146334456 44.8790146693107,5.78962042063051 44.8790267200833,5.78952586436013 44.8790363033665,5.78957756386753 44.879133202828,5.78965051694255 44.8791223605657,5.78973237337861 44.8791121954199,5.78979809110416 44.8791087421178,5.79041486706101 44.8791536011918,5.79052147146905 44.879182453206,5.79063168088799 44.879232836215,5.79071576190805 44.8792928850036,5.79077259583332 44.8793401051304)))",CONSSURF0000000007535717,Dalle,
"MULTIPOLYGON (((5.67996938046333 45.2183174636989,5.68005967709877 45.2183396222852,5.68015774317346 45.2183642971737,5.68018996422349 45.2183716323986,5.68029136583898 45.2182800055905,5.68026805775559 45.2182724564915,5.68016222244163 45.218245265326,5.68006296976545 45.2182224208065,5.67996938046333 45.2183174636989)))",CONSSURF0000002206614585,Pont,
"MULTIPOLYGON (((5.62738500028193 45.2949584553236,5.62743188203919 45.2949240192716,5.62750192868368 45.2948665155558,5.62754345541435 45.2948267996527,5.62745581984418 45.2947820099456,5.62741930841163 45.294819806115,5.62736022793348 45.2948662409174,5.62730467543946 45.2949062862539,5.62734670798401 45.2949314259245,5.62738500028193 45.2949584553236)))",CONSSURF0000002206611165,Pont,
"MULTIPOLYGON (((5.67867027741935 45.2188720772221,5.67873329665082 45.2189102071372,5.67873823711016 45.2188803575651,5.67874716734864 45.2188008605072,5.67875118019972 45.2187782407167,5.67869088052287 45.218743649354,5.67868822735931 45.2187680384128,5.67867394461986 45.2188422581925,5.67867027741935 45.2188720772221)))",CONSSURF0000002206614586,Pont,
"MULTIPOLYGON (((5.77285661162312 45.255014545185,5.77291747726946 45.2550328566001,5.77296713852015 45.2549541395669,5.77290499888273 45.2549358597928,5.77285661162312 45.255014545185)))",CONSSURF0000002206611191,Pont,
"MULTIPOLYGON (((5.53833205452331 45.2795673400529,5.53839735773345 45.2795442358686,5.53845760288417 45.2795221473832,5.53850645723278 45.2795021192861,5.53846657497021 45.2794669887836,5.53841759765706 45.2794843169554,5.5383599840161 45.2795081474762,5.53830232933406 45.2795310779982,5.53833205452331 45.2795673400529)))",CONSSURF0000002206614606,Pont,
"MULTIPOLYGON (((5.46872375123695 45.211565367088,5.46881971738121 45.211458745572,5.46886236900302 45.2114145612685,5.46859092831972 45.2112998463738,5.46856005416549 45.2113509771245,5.46847184654532 45.211460129498,5.46844387613506 45.2114904762037,5.46869339372062 45.2115993700774,5.46872375123695 45.211565367088)))",CONSSURF0000000007535683,Pont,
"MULTIPOLYGON (((5.41995190030858 45.1961546442657,5.42000932231462 45.1961272751959,5.4196371505085 45.1958596841731,5.41888498524574 45.1953201639449,5.41862067158052 45.1951304077478,5.41856811823931 45.195093710914,5.41777133148321 45.1945236209499,5.41771907948471 45.1945526785914,5.41760891267387 45.1946271315585,5.41754568599315 45.1946969646014,5.41839531021779 45.1952514982046,5.41845168225617 45.1952881124003,5.41875400203431 45.1955022691718,5.419253461436 45.1958553872874,5.41957103784431 45.1960980383417,5.41978450622228 45.1962609684264,5.41984431815178 45.1962299442789,5.41995190030858 45.1961546442657)))",CONSSURF0000000007535694,Pont,
"MULTIPOLYGON (((5.44002913503695 45.2046901177784,5.43988348182731 45.2045356516611,5.43988203976537 45.2044735244891,5.43973660710883 45.2044406681921,5.43956802302644 45.2044029124217,5.4396165295797 45.2044631104656,5.4397686653539 45.2046201378178,5.4398567816299 45.2047119009207,5.43997520466254 45.2047390413301,5.44007819328336 45.2047629154945,5.44002913503695 45.2046901177784)))",CONSSURF0000000007535685,Pont,
"MULTIPOLYGON (((5.48104901531205 45.2247728029162,5.48120999285553 45.2247521107031,5.48128573149172 45.2247639413209,5.48123592405499 45.224532623499,5.48122245334078 45.2244590514671,5.48114098799749 45.2244617619264,5.48097738416817 45.2244807106518,5.48091621508352 45.2244811684029,5.48094318845725 45.224600384876,5.4809840253217 45.2247733455661,5.48104901531205 45.2247728029162)))",CONSSURF0000000007535671,Pont,
"MULTIPOLYGON (((5.49742687324067 45.2407605290613,5.49739525210431 45.2407378130284,5.49732137551459 45.2406827089707,5.49726438891784 45.2407200177891,5.49720497537518 45.2407600834532,5.49714428786081 45.2408001775569,5.49713441916372 45.2408076051402,5.49711332727695 45.2408206888203,5.49706875689162 45.2408505130174,5.49715828281633 45.2409133753888,5.49720173166431 45.2409439350421,5.49723491765482 45.2409161669926,5.49727188497571 45.2408874135397,5.49732472765756 45.2408429903176,5.49738011802765 45.240798510124,5.49742687324067 45.2407605290613)))",CONSSURF0000000007535666,Pont,
"MULTIPOLYGON (((5.72505454990697 45.1514505913552,5.72511147031175 45.151442894182,5.72526197161775 45.1514220993572,5.72528850224811 45.1514178473902,5.72508735180222 45.1507137171215,5.72505718197817 45.1507216617365,5.72490308686085 45.1507470488465,5.72485888425732 45.1507544352587,5.72505454990697 45.1514505913552)))",CONSSURF0000002002707284,Pont,
"MULTIPOLYGON (((5.66240519110736 45.253450724785,5.66248504409913 45.2534668411463,5.66254552794015 45.2534780132839,5.6626086459402 45.2534909245114,5.66270264297038 45.2535094065469,5.66275224346754 45.253426238984,5.66267230449781 45.253408322978,5.66260137014267 45.2533919942549,5.66252661356995 45.2533757565541,5.66235768844905 45.2533374368857,5.66240519110736 45.253450724785)))",CONSSURF0000002002707287,Pont,
"MULTIPOLYGON (((5.68825361162404 45.2235744896416,5.6883075554852 45.2236092291256,5.68836281617775 45.2236448378363,5.68843905845718 45.2236925547407,5.68848905224342 45.2237246863835,5.68865580201618 45.2235341765829,5.68859100474226 45.2235123117729,5.68850939321295 45.2234854459846,5.68844591281425 45.2234644503413,5.68837075510986 45.2234392310018,5.68825361162404 45.2235744896416)))",CONSSURF0000002002707529,Pont,
"MULTIPOLYGON (((5.71952881788073 45.1805049412026,5.71964141213485 45.1802535353315,5.71953786656861 45.1802461480855,5.7194701232057 45.1802414921579,5.71893072148111 45.1802041812614,5.71879264637043 45.1801940307395,5.71858941669165 45.180180061477,5.7186177918168 45.1803964991173,5.71863191372425 45.1805033681156,5.71864261438833 45.1805923014635,5.71866449790259 45.1807800668643,5.7188217042589 45.1807906524772,5.7191616528129 45.1808130027918,5.71938401477515 45.1808274058495,5.71947936564728 45.1806142602043,5.71950472798511 45.1805595852035,5.71952881788073 45.1805049412026)))",CONSSURF0000000007535697,Pont,
"MULTIPOLYGON (((5.93343066441322 45.3236038392361,5.9333945271506 45.3236210058633,5.93349644594473 45.323712945326,5.93353400100329 45.3236984446832,5.93362106046819 45.3236538119531,5.93367316332778 45.3236245127849,5.93357507101125 45.3235324731494,5.93352769105898 45.3235544399278,5.93343066441322 45.3236038392361)))",CONSSURF0000000217075426,Pont,
