WKT,ID,NATURE,TOPONYME
"MULTIPOINT ((5.87590620296325 45.2833062933571))",PAIHYDRO0000002207127768,Lavoir,
"MULTIPOINT ((5.87132942493206 45.280808235637))",PAIHYDRO0000002207127769,Lavoir,
"MULTIPOINT ((5.79903230613042 45.3688041415097))",PAIHYDRO0000000320270126,Source captée,
"MULTIPOINT ((5.79765509393876 45.3777414914052))",PAIHYDRO0000000320270106,Fontaine,
"MULTIPOINT ((5.79384995605688 45.3687218249478))",PAIHYDRO0000000320270160,Fontaine,
"MULTIPOINT ((5.78513621115052 45.3482706736853))",PAIHYDRO0000002203403332,Fontaine,
"MULTIPOINT ((5.90543593379308 45.3443296070524))",PAIHYDRO0000002207127963,Fontaine,
"MULTIPOINT ((5.87484376692445 45.2234072248858))",PAIHYDRO0000002207235358,Lavoir,Lavoir du Prunet
"MULTIPOINT ((5.97290358184077 45.2505255382805))",PAIHYDRO0000002207127417,Lavoir,
"MULTIPOINT ((5.98783725078874 45.2703212160531))",PAIHYDRO0000002207127418,Point d'eau,
"MULTIPOINT ((5.86956944794541 45.2726054048868))",PAIHYDRO0000002207363275,Fontaine,
"MULTIPOINT ((6.11430676541154 45.0350988999527))",PAIHYDRO0000002207383154,Fontaine,
"MULTIPOINT ((6.12130983286685 45.0452517347933))",PAIHYDRO0000002207383155,Fontaine,
"MULTIPOINT ((6.0904666658853 45.0230735845994))",PAIHYDRO0000002207383156,Fontaine,
"MULTIPOINT ((6.09270885920023 45.0251143946627))",PAIHYDRO0000002207383157,Fontaine,
"MULTIPOINT ((6.10153652506709 45.0625041410602))",PAIHYDRO0000002207383345,Source captée,
"MULTIPOINT ((6.04581845938613 45.0688716840125))",PAIHYDRO0000000320273739,Lavoir,Citerne des Épicotes
"MULTIPOINT ((6.05175745717432 45.0591929818271))",PAIHYDRO0000000354644736,Fontaine,Fontaine de l'Allier
"MULTIPOINT ((6.05919169464766 45.0812435638185))",PAIHYDRO0000002207383290,Fontaine,
