WKT,ID,NATURE,TOPONYME
"MULTIPOLYGON (((6.02435970803341 45.4381938644275,6.02435725917593 45.438148874489,6.02429335365905 45.4381505984826,6.02429580246489 45.4381955884224,6.02435970803341 45.4381938644275)))",EQ_RESEA0000000354084717,Parking,Pl Marcel Giraud
"MULTIPOLYGON (((6.02532489479822 45.4340578127122,6.02532244534184 45.4340128228228,6.02525854460928 45.4340145473652,6.02526099401403 45.4340595372561,6.02532489479822 45.4340578127122)))",EQ_RESEA0000002203693851,Parking,
"MULTIPOLYGON (((5.72822842197317 45.1642160332931,5.72822622363072 45.1641710395479,5.72816262284572 45.1641725947241,5.728164821137 45.1642175884706,5.72822842197317 45.1642160332931)))",EQ_RESEA0000000230039253,Parking,
"MULTIPOLYGON (((5.72849693526384 45.1589992758054,5.72851390623287 45.1586168583707,5.72827957088189 45.1586162827204,5.7282125124522 45.1586251302262,5.72821500020321 45.1585196583764,5.72824346227617 45.1585027452602,5.72862209190695 45.1585115041914,5.7286296224476 45.1584050080281,5.72862940260375 45.1584005086604,5.72521968624586 45.1583315930252,5.72521903076962 45.1583703497839,5.72522578703959 45.1584044207508,5.72525631393671 45.1584298025163,5.72531578685779 45.1584481705277,5.72584077049955 45.1584551654203,5.72591471563475 45.1584569624481,5.72590871535151 45.1585688265999,5.72586661122738 45.1585671525234,5.72479370262681 45.1585266923617,5.72483882561289 45.1575985154033,5.72429714263666 45.1576405749406,5.72427588261224 45.1578834488793,5.72425449303701 45.1581758780814,5.72374411829891 45.1582072598438,5.72385170842587 45.1583767138853,5.72401811445833 45.1585771658442,5.72395804474914 45.1589903654231,5.72400453965592 45.1591081552147,5.72408270178842 45.1592485963985,5.72448611412565 45.1592171226486,5.7248390874926 45.1591697613682,5.72619830619154 45.1590491632506,5.7262003207559 45.1590121751486,5.72660439150498 45.1590203193079,5.72660996014035 45.1590039661405,5.72666219586981 45.1590044913746,5.72676412353394 45.1590056039437,5.72676894983386 45.1590262077933,5.72754103371902 45.1589821075959,5.72797321807455 45.1589922623052,5.72803071723571 45.1589962619904,5.72819764359088 45.1589984866704,5.72825856279901 45.1589942940631,5.72849693526384 45.1589992758054),(5.72796430366389 45.1584969584645,5.7280465396342 45.1585120655817,5.72804023589752 45.1586176307328,5.72800308735343 45.1586131334338,5.72616857612278 45.1585705853722,5.72611379702504 45.1585701220668,5.7261172091959 45.158457420189,5.72618602286652 45.1584584414816,5.72796430366389 45.1584969584645)))",EQ_RESEA0000000256892963,Parking,
"MULTIPOLYGON (((5.89079074708555 45.2411116970682,5.89078841460032 45.2410667058614,5.89072473081272 45.2410683536919,5.89072706324665 45.2411133449001,5.89079074708555 45.2411116970682)))",EQ_RESEA0000000130193093,Parking,
"MULTIPOLYGON (((6.08337198712696 45.0505890435907,6.08330773087593 45.0503457310091,6.08328351576567 45.0502292620206,6.08327063487952 45.0501800596801,6.0832201631253 45.0500715264076,6.08319104017663 45.0499813244636,6.08315672190588 45.0499813737491,6.08312023220978 45.0500112185844,6.08302315753922 45.0500950033577,6.08291415394407 45.05021606237,6.08284311732401 45.0503802225966,6.08308410154004 45.0506934308117,6.08337198712696 45.0505890435907)))",EQ_RESEA0000000289380957,Parking,Parking des Cours
"MULTIPOLYGON (((6.07846547185742 45.0520935444076,6.07842217870419 45.0514684964175,6.07822056637137 45.0514776749146,6.07824623613092 45.0521059133768,6.07846547185742 45.0520935444076)))",EQ_RESEA0000002203891941,Parking,
"MULTIPOLYGON (((5.71418028385438 45.1935385365089,5.71449476089309 45.1929308568783,5.71475489717804 45.1923587339477,5.71429521629599 45.1922599962687,5.71408656609321 45.1927380683505,5.71390971545543 45.1926910138768,5.71380194596907 45.1929116638306,5.71397120489799 45.1929598040137,5.71359152150282 45.193772681879,5.71399059807499 45.1939350617692,5.71418028385438 45.1935385365089)))",EQ_RESEA0000000007459285,Gare routière,
"MULTIPOLYGON (((5.67208606995859 45.0957848592443,5.6720839194713 45.0957398651461,5.6720203949589 45.0957413883064,5.67202254539515 45.0957863824058,5.67208606995859 45.0957848592443)))",EQ_RESEA0000002204056967,Parking,
"MULTIPOLYGON (((5.70238877971925 45.1801419645789,5.70238660156863 45.1800969701635,5.70232298192986 45.1800985106215,5.70232516002928 45.1801435050382,5.70238877971925 45.1801419645789)))",EQ_RESEA0000000316801155,Carrefour,Échangeur Numéro 3 de Grenoble Centre
"MULTIPOLYGON (((5.68604484923095 45.2094224454708,5.68604268311287 45.2093774504455,5.68597902965044 45.2093789816004,5.68598119571727 45.2094239766269,5.68604484923095 45.2094224454708)))",EQ_RESEA0000000316801181,Carrefour,Échangeur Numéro 1 de Sassenage
"MULTIPOLYGON (((5.79201147056056 45.2114054636138,5.79200921894234 45.2113604706646,5.79194556618264 45.2113620622014,5.79194781774962 45.211407055152,5.79201147056056 45.2114054636138)))",EQ_RESEA0000000129648452,Carrefour,Rond-Point de Bavière
"MULTIPOLYGON (((6.07203734365206 45.0926328959287,6.07203487157627 45.0925879101583,6.07197136234996 45.0925896611952,6.07197383437475 45.092634646967,6.07203734365206 45.0926328959287)))",EQ_RESEA0000000129648523,Carrefour,Rond-Point du Tour de France
"MULTIPOLYGON (((5.67718228014433 45.0527179565655,5.67718012721502 45.0526729630644,5.67711665171997 45.0526744891116,5.6771188045983 45.052719482614,5.67718228014433 45.0527179565655)))",EQ_RESEA0000000296528764,Carrefour,Rond-Point Général de Gaulle
"MULTIPOLYGON (((6.00823688733503 45.4584756015431,6.00748433080266 45.4574414805671,6.0067959731428 45.456504756797,6.00650968881463 45.4565854225555,6.00653532011203 45.4568460586657,6.00649989711863 45.4572561144299,6.00652947382593 45.4575896351034,6.00665819529412 45.4578150673187,6.00680422099573 45.4579580340084,6.00697234837398 45.4580598577477,6.00762848434253 45.458377477937,6.00797620385742 45.4585799142561,6.00823688733503 45.4584756015431)))",EQ_RESEA0000000007458989,Aire de repos ou de service,Aire de Repos de Chapareillan
"MULTIPOLYGON (((5.9535618369423 45.3258107597266,5.95380747884323 45.3256736194143,5.95376524780758 45.3251665293375,5.95364806766681 45.324619067547,5.95345939295375 45.3243852641212,5.95316959667073 45.3241955789439,5.95237973500353 45.3237289450066,5.95197040299625 45.3235009619635,5.9514498369417 45.3236804930229,5.9511946260306 45.3238539234535,5.9517163997998 45.3242753765056,5.95262556912844 45.3250407258806,5.95319754623721 45.3255653722273,5.9535618369423 45.3258107597266)))",EQ_RESEA0000000007459128,Aire de repos ou de service,Aire de Repos de Chonas
"MULTIPOLYGON (((5.95634281139062 45.3294461335846,5.95656151173752 45.3293547529364,5.95632494074901 45.3291096039247,5.95589710201626 45.328678479765,5.95512886925408 45.3278508616971,5.95490592961445 45.327958570896,5.95427643197624 45.3282283952417,5.95479196827786 45.3288680605054,5.95512040029055 45.3292315303756,5.95543517487959 45.3293376529781,5.95590156283668 45.3294361653058,5.95616734399625 45.3294615824215,5.95634281139062 45.3294461335846)))",EQ_RESEA0000000007459129,Aire de repos ou de service,Aire de Repos de la Terrasse
"MULTIPOLYGON (((5.62275133984154 45.2781459029504,5.62307648195394 45.2780319650794,5.62327504111237 45.2776687356586,5.62332537245372 45.2774909721489,5.62371348461102 45.2766818376291,5.62438746244771 45.275331739138,5.62431171337677 45.2749425131609,5.62392424191104 45.2748975522468,5.62350909644704 45.2749694595206,5.62337618780269 45.2750464547507,5.6232423007046 45.27512977929,5.62293310646901 45.2752568577783,5.62265730480939 45.2753885576041,5.62248521559347 45.2755007062334,5.62231448072859 45.2756416525937,5.62218453284816 45.2757816420296,5.62207727348867 45.2759156935883,5.62196448284398 45.2760949212845,5.62186826168554 45.2762737602721,5.62183573385437 45.2764231766367,5.62182521340677 45.2765792843356,5.62182194620558 45.2768081973147,5.62183706098134 45.2771294750781,5.62190348542668 45.2772936885662,5.6220621426789 45.2775197050061,5.62253769369266 45.2779446014578,5.62275133984154 45.2781459029504)))",EQ_RESEA0000000007459197,Aire de repos ou de service,Aire de Service de l'Île Rose
"MULTIPOLYGON (((5.86893605488665 45.2476100925127,5.86879246133569 45.2474966464086,5.86824701405238 45.2472331346181,5.86751265601374 45.2468924756708,5.86661403414543 45.246507371497,5.86586911016015 45.246184092804,5.86568994856698 45.2461229135525,5.86526311383075 45.2463302830327,5.86582782511818 45.2469690407683,5.86638288070161 45.2474197301211,5.86688334185337 45.2477015245434,5.86724758465536 45.2478147171788,5.86798932983615 45.2478524448558,5.86844923521191 45.2477919837403,5.86893605488665 45.2476100925127)))",EQ_RESEA0000000007459222,Aire de repos ou de service,Aire de Service de Bois Claret
"MULTIPOLYGON (((5.85950558579475 45.2434458540532,5.85965670023695 45.2435573167033,5.86004465967782 45.2436861429453,5.86120903753815 45.2440572837638,5.86255162631034 45.2445454847959,5.86383691838651 45.2450351390094,5.86398931003022 45.2450222225606,5.86415588289873 45.2449377617177,5.86392546896146 45.2447229180875,5.86329060261845 45.2443067001066,5.86223258264479 45.2437220171557,5.8615896284966 45.2433465432908,5.86101191543568 45.2431486981353,5.86061544838993 45.2430777583535,5.86020856388996 45.2432512600048,5.85987901532364 45.2433660163522,5.85967305603255 45.2434037248838,5.85950558579475 45.2434458540532)))",EQ_RESEA0000000007459223,Aire de repos ou de service,Aire de Service de Saint-Nazaire-les-Eymes
"MULTIPOLYGON (((5.70187741043179 45.1680763210884,5.70187523316358 45.1680313267866,5.70181162725303 45.1680328669491,5.70181380447006 45.168077861252,5.70187741043179 45.1680763210884)))",EQ_RESEA0000000007459333,Carrefour,Échangeur Numéro 4 des Eaux Claires
"MULTIPOLYGON (((5.6905960830868 45.1354675805922,5.69059391617097 45.1354225864148,5.69053034706088 45.1354241201372,5.69053251392559 45.1354691143159,5.6905960830868 45.1354675805922)))",EQ_RESEA0000000007459377,Carrefour,Échangeur Numéro 7 du Pont-de-Claix
"MULTIPOLYGON (((5.76513941267478 45.2017084270106,5.76513718310598 45.2016634336175,5.76507354064076 45.2016650098392,5.76507577015832 45.2017100032336,5.76513941267478 45.2017084270106)))",EQ_RESEA0000000130370817,Carrefour,Échangeur Numéro 27 de la Tronche-Meylan
"MULTIPOLYGON (((5.6869146268251 45.119818966189,5.68691246347877 45.1197739721101,5.68684891206162 45.119775503729,5.68685107535686 45.1198204978091,5.6869146268251 45.119818966189)))",EQ_RESEA0000000130370821,Carrefour,Échangeur Numéro 9 de Claix
"MULTIPOLYGON (((5.70102092604507 45.159111990403,5.70101874981603 45.1590669961777,5.70095515408811 45.1590685358489,5.70095733026599 45.1591135300755,5.70102092604507 45.159111990403)))",EQ_RESEA0000000130370832,Carrefour,Échangeur Numéro 5 de Rondeau
"MULTIPOLYGON (((5.68035198123678 45.2156414939488,5.68034981946699 45.2155964987528,5.68028615875553 45.2155980266657,5.68028832047405 45.215643021863,5.68035198123678 45.2156414939488)))",EQ_RESEA0000000130370833,Carrefour,Échangeur A48-A480
"MULTIPOLYGON (((5.88497073890964 45.2731983105923,5.88496840977863 45.2731533189709,5.88490468916852 45.273154963496,5.88490701824818 45.2731999551187,5.88497073890964 45.2731983105923)))",EQ_RESEA0000000129648571,Carrefour,Rond-Point du Pré Blanc
"MULTIPOLYGON (((5.88116187238498 45.2748832668144,5.88115954625732 45.2748382750988,5.88109582360916 45.2748399174542,5.88109814968545 45.2748849091712,5.88116187238498 45.2748832668144)))",EQ_RESEA0000000217204819,Carrefour,Rond-Point du Moulin
"MULTIPOLYGON (((5.8293665968814 45.1439187244238,5.82936431790651 45.1438737329208,5.82930074308945 45.1438753457178,5.82930302201322 45.1439203372221,5.8293665968814 45.1439187244238)))",EQ_RESEA0000000130550618,Gare routière,
"MULTIPOLYGON (((5.77996599021249 44.9593878776019,5.77996375838193 44.9593428872905,5.77990039140667 44.9593444718624,5.77990262318645 44.9593894621751,5.77996599021249 44.9593878776019)))",EQ_RESEA0000000289143491,Aire de repos ou de service,
"MULTIPOLYGON (((6.02865814886736 45.0585495435997,6.02865571316592 45.0585045572681,6.02859224126939 45.058506283576,6.02859467691988 45.0585512699091,6.02865814886736 45.0585495435997)))",EQ_RESEA0000000007459488,Gare routière,
"MULTIPOLYGON (((5.74109178569742 45.1526577465417,5.74082874564538 45.1525128498435,5.74066916831763 45.1524005477632,5.74065762548606 45.1522431646852,5.74064255011716 45.1521435293568,5.74058635554586 45.1519584128537,5.74052336993466 45.1517905812758,5.74017824733202 45.151659412176,5.74015237135814 45.1516510382975,5.73997260828708 45.1516203168767,5.73975909958096 45.1516543916017,5.73957191623864 45.1517319660156,5.73953591896323 45.151750869126,5.73934829362556 45.151819444488,5.73925887543054 45.1518135317792,5.73916897178789 45.1517977204507,5.73862142268029 45.151796749476,5.73873887086544 45.1518290030485,5.7399857065903 45.1522506615963,5.74077875911163 45.152532097079,5.74109178569742 45.1526577465417)))",EQ_RESEA0000000007459347,Aire de repos ou de service,
"MULTIPOLYGON (((5.55258946650916 45.0726310970136,5.55258741300823 45.0725861009268,5.55252391160308 45.0725875559857,5.55252596505299 45.0726325520736,5.55258946650916 45.0726310970136)))",EQ_RESEA0000000007459496,Gare routière,
"MULTIPOLYGON (((6.03777763858838 45.0601951540403,6.03814509096158 45.0599616676179,6.03842409972044 45.0593872908041,6.03825466931361 45.0592405362932,6.03809975093716 45.0593141443138,6.03794107468617 45.0594356105892,6.0378525588946 45.0595380425765,6.03777763858838 45.0601951540403)))",EQ_RESEA0000000007459486,Aire de repos ou de service,
"MULTIPOLYGON (((5.89705346496717 45.296060609932,5.89705112512628 45.2960156183623,5.89698737873352 45.2960172697792,5.89698971852302 45.2960622613503,5.89705346496717 45.296060609932)))",EQ_RESEA0000000216463242,Carrefour,Rond-Point du Coteau
"MULTIPOLYGON (((5.99935277301307 45.3874756363067,5.99935034660796 45.3874306461824,5.9992864985714 45.3874323559142,5.99928892492496 45.38747734604,5.99935277301307 45.3874756363067)))",EQ_RESEA0000000129648446,Carrefour,Rond-Point des Meyannes
"MULTIPOLYGON (((5.50030354358453 45.2443420510465,5.50047088720514 45.2440356107878,5.49971562170441 45.2432318085296,5.49796154991795 45.2416800847442,5.49706335893177 45.2411001768264,5.49683120058676 45.2412693247858,5.4973922298958 45.2429198074645,5.49777512496166 45.2436959139814,5.4981107315207 45.2440424566789,5.49861040759455 45.2441799293848,5.49938889614905 45.2441931485256,5.50030354358453 45.2443420510465)))",EQ_RESEA0000000129696199,Aire de repos ou de service,Aire de Repos de Poliénas
"MULTIPOLYGON (((5.88822240055053 45.2718709126399,5.88822006885103 45.2718259210982,5.88815634985393 45.2718275674756,5.88815868150208 45.2718725590186,5.88822240055053 45.2718709126399)))",EQ_RESEA0000000129648554,Carrefour,Rond-Point du Pré Roux
"MULTIPOLYGON (((5.6470885797272 44.9623536492184,5.64852758135842 44.9614689557805,5.64819488673367 44.9613831902713,5.64765008148664 44.9615078739348,5.64711478352875 44.961941327252,5.64704511100826 44.9620781167502,5.6470885797272 44.9623536492184)))",EQ_RESEA0000000007459650,Aire de repos ou de service,Aire de Repos des Jaillets
"MULTIPOLYGON (((5.64778898622281 44.9623261604802,5.64766298493435 44.962425554418,5.64831059138745 44.9624353546557,5.64860411994917 44.9623634996263,5.64898796983823 44.9621354427471,5.64913033412665 44.9619527771499,5.64918472975809 44.9614929372998,5.64778898622281 44.9623261604802)))",EQ_RESEA0000000087804610,Aire de repos ou de service,Aire de Repos des Marceaux
"MULTIPOLYGON (((5.66682716539343 45.2109119348714,5.66682501470984 45.2108669394603,5.66676135902345 45.2108684596648,5.66676350965578 45.2109134550772,5.66682716539343 45.2109119348714)))",EQ_RESEA0000000129648486,Carrefour,Place du Lac
"MULTIPOLYGON (((5.68184257707088 45.1214393250482,5.68184041774412 45.1213943308533,5.6817768643461 45.1213958595826,5.68177902362178 45.1214408537788,5.68184257707088 45.1214393250482)))",EQ_RESEA0000000120907504,Carrefour,Giratoire de la Chièze
"MULTIPOLYGON (((5.66614657830779 45.2113660410857,5.66614442815536 45.211321045657,5.66608077193253 45.2113225654739,5.6660829220337 45.2113675609038,5.66614657830779 45.2113660410857)))",EQ_RESEA0000000129648453,Carrefour,Place Ondine
"MULTIPOLYGON (((5.67781070481826 45.2404279389501,5.6778085441377 45.2403829434687,5.67774485507128 45.2403844699416,5.67774701570054 45.2404294654242,5.67781070481826 45.2404279389501)))",EQ_RESEA0000000129648470,Carrefour,Rond-Point de l'Europe
"MULTIPOLYGON (((5.7114352133513 45.0524819803717,5.71143303289652 45.0524369875395,5.71136955860893 45.0524385331041,5.71137173901275 45.0524835259376,5.7114352133513 45.0524819803717)))",EQ_RESEA0000000129648475,Carrefour,Rond-Point des Isles
"MULTIPOLYGON (((5.99621139987217 45.3881760660602,5.99620897597662 45.3881310758627,5.99614512703982 45.3881327838049,5.99614755088381 45.3881777740038,5.99621139987217 45.3881760660602)))",EQ_RESEA0000000129648502,Carrefour,Rond-Point de Belledonne
"MULTIPOLYGON (((5.77999981553953 45.2142315012877,5.77999757349057 45.2141865080693,5.77993391716602 45.2141880927629,5.77993615916372 45.2142330859825,5.77999981553953 45.2142315012877)))",EQ_RESEA0000000129648504,Carrefour,Rond-Point du Gresivaudan
"MULTIPOLYGON (((5.89178772648203 45.2703695113358,5.89178539196835 45.2703245198819,5.89172167479241 45.2703261682903,5.89172400925475 45.2703711597455,5.89178772648203 45.2703695113358)))",EQ_RESEA0000000129648551,Carrefour,Rond-Point du Rafour
"MULTIPOLYGON (((5.89344233762312 45.2725486520646,5.89344000168299 45.2725036606258,5.89337628206561 45.2725053099776,5.89337861795439 45.2725503014178,5.89344233762312 45.2725486520646)))",EQ_RESEA0000000130417232,Carrefour,Rond-Point Belle Étoile
"MULTIPOLYGON (((6.07178408826406 45.0904547635826,6.07178161648822 45.0904097778313,6.07171810972711 45.0904115287229,6.07172058145195 45.0904565144756,6.07178408826406 45.0904547635826)))",EQ_RESEA0000000220834300,Carrefour,Rond-Point du Stade
"MULTIPOLYGON (((6.06942692330236 45.0902223712929,6.06942445343257 45.090177385492,6.06936094686155 45.0901791350407,6.06936341668034 45.090224120843,6.06942692330236 45.0902223712929)))",EQ_RESEA0000000220834301,Carrefour,Rond-Point du Palais
"MULTIPOLYGON (((5.68385999496868 45.093574860623,5.68385783509476 45.0935298667774,5.68379431341374 45.0935313966457,5.68379647323663 45.0935763904925,5.68385999496868 45.093574860623)))",EQ_RESEA0000000257896215,Carrefour,Rond-Point de l'Europe
"MULTIPOLYGON (((5.54696167846654 45.0736472582335,5.54695962945426 45.0736022620314,5.54689612674962 45.0736037138837,5.54689817571088 45.073648710087,5.54696167846654 45.0736472582335)))",EQ_RESEA0000000258318466,Carrefour,Carrefour Bréduire
"MULTIPOLYGON (((5.32003417378389 45.1107783112207,5.32003230603853 45.1107333106108,5.31996875553322 45.1107346331568,5.31997062322747 45.1107796337677,5.32003417378389 45.1107783112207)))",EQ_RESEA0000000316108341,Carrefour,Rond-Point des Gérins
"MULTIPOLYGON (((5.2990207326124 45.0902209577099,5.29901888245936 45.0901759569806,5.29895535481594 45.0901772675443,5.29895720491792 45.0902222682747,5.2990207326124 45.0902209577099)))",EQ_RESEA0000000316108340,Carrefour,Rond-Point de la Croisée
"MULTIPOLYGON (((5.63783796149197 44.788371099409,5.63783585016262 44.7883261087537,5.637772671999 44.7883276122618,5.63777478327786 44.7883726029183,5.63783796149197 44.788371099409)))",EQ_RESEA0000000321381483,Aire de repos ou de service,Aire du Trièves
"MULTIPOLYGON (((5.88446406389698 45.257418079014,5.88446173583377 45.2573730875246,5.88439803323884 45.2573747317558,5.88440036125073 45.2574197232465,5.88446406389698 45.257418079014)))",EQ_RESEA0000000323237898,Carrefour,Demi-Échangeur Numéro 24c de Bernin
"MULTIPOLYGON (((5.85315266088861 45.0536430209741,5.85401103136709 45.0538498715955,5.85474406850407 45.0540166821564,5.8549905561115 45.0540644212503,5.85488107621554 45.0540113676361,5.85485684880993 45.0539849594867,5.85484939962894 45.0539635270319,5.85484236099827 45.0538754117862,5.85484855422855 45.0538473227307,5.85484731450122 45.0538230281485,5.85482317902386 45.0537984195918,5.85477891626995 45.0537779309522,5.85425864357961 45.0536705374242,5.85418841163098 45.0536642288652,5.85412263065207 45.0536704198432,5.85405608515826 45.0536865411153,5.85398568542338 45.0537018601566,5.85391406211668 45.0537181114885,5.85383544900369 45.0537219282504,5.85365780433094 45.0537030556019,5.85315266088861 45.0536430209741)))",EQ_RESEA0000000327531585,Aire de repos ou de service,Aire de Gavet
"MULTIPOLYGON (((6.06988019433487 45.097017526282,6.0698777238004 45.0969725404142,6.06981420952755 45.0969742902241,6.06981668001101 45.0970192760933,6.06988019433487 45.097017526282)))",EQ_RESEA0000000328165417,Carrefour,Rond-Point des Sports
"MULTIPOLYGON (((5.87267996228295 45.2767774710915,5.8726776429214 45.2767324791829,5.87261391785864 45.276734116706,5.87261623716883 45.276779108616,5.87267996228295 45.2767774710915)))",EQ_RESEA0000000342994050,Carrefour,Rond-Point de la Croix des Ayes
"MULTIPOLYGON (((5.74833516617135 45.198812304856,5.74833295026152 45.1987673111571,5.74826931062485 45.1987688778026,5.74827152648346 45.1988138715027,5.74833516617135 45.198812304856)))",EQ_RESEA0000002000680127,Carrefour,Rond-Point du Samu
"MULTIPOLYGON (((5.74456348528004 45.2003223070878,5.74456127235013 45.2002773132991,5.74449763088633 45.200278877796,5.74449984376501 45.2003238715859,5.74456348528004 45.2003223070878)))",EQ_RESEA0000002000680128,Carrefour,Rond-Point de la Grotte
"MULTIPOLYGON (((6.01007517889516 45.4604051284835,6.01018304417004 45.4603634853782,6.01016527295664 45.4602954774869,6.01008599697801 45.4600849416945,6.01002881519768 45.4597386453837,6.01001172132501 45.4595886176932,6.01002522161543 45.4593179203761,6.01005052263042 45.4592649765469,6.01001242334196 45.4589163658917,6.00998559941156 45.4587521815088,6.00992324612109 45.4586412154541,6.00958216677572 45.4584196833303,6.009070037504 45.4581369584221,6.00860409964802 45.4578322664778,6.00806851398655 45.4574708684122,6.00795133843348 45.4575533094893,6.01007517889516 45.4604051284835)))",EQ_RESEA0000000129690458,Aire de repos ou de service,Aire de Repos des Marches
"MULTIPOLYGON (((5.78126162476016 45.1878924077619,5.78125938275205 45.1878474148293,5.78119575649036 45.1878490002326,5.78119799844726 45.1878939931666,5.78126162476016 45.1878924077619)))",EQ_RESEA0000000130370818,Carrefour,Échangeur Numéro 1
"MULTIPOLYGON (((6.07402622466359 45.0902604656551,6.07402375109307 45.0902154799558,6.07396024462277 45.0902172321247,6.07396271814229 45.0902622178254,6.07402622466359 45.0902604656551)))",EQ_RESEA0000000129648562,Carrefour,Rond-Point de l'Europe
"MULTIPOLYGON (((5.45310892971515 45.207797954257,5.45344186152026 45.2079500914126,5.456097529023 45.2084097050462,5.4565428497918 45.2084512583874,5.45656060276229 45.2081887184262,5.45640289017091 45.2077615781562,5.45598652206418 45.207190584703,5.45550222665669 45.2069291765931,5.45499215345108 45.2068638190414,5.45408983171871 45.2070070704153,5.45355788001542 45.2076034153483,5.45310892971515 45.207797954257)))",EQ_RESEA0000000129699431,Aire de repos ou de service,Aire de Repos de l'Albenc
"MULTIPOLYGON (((5.66135623440862 45.213226320237,5.66135408804643 45.2131813246981,5.66129042957157 45.2131828417859,5.6612925758825 45.213227837326,5.66135623440862 45.213226320237)))",EQ_RESEA0000000129648519,Carrefour,Place Jean Prévost
"MULTIPOLYGON (((5.66756503649543 45.209230282573,5.66756288528182 45.2091852871925,5.66749923153335 45.209186807817,5.66750138269571 45.2092318031987,5.66756503649543 45.209230282573)))",EQ_RESEA0000000129648532,Carrefour,Rond-Point Jean Moulin
"MULTIPOLYGON (((5.7480851317663 45.1670811829406,5.74808291731664 45.1670361895581,5.74801931382419 45.1670377560499,5.74802152822268 45.1670827494337,5.7480851317663 45.1670811829406)))",EQ_RESEA0000000129648538,Carrefour,Place Alexandre Ribot
"MULTIPOLYGON (((5.75914844408301 45.1586670593383,5.75914622105685 45.1586220662633,5.7590826274546 45.1586236390559,5.75908485042961 45.1586686321323,5.75914844408301 45.1586670593383)))",EQ_RESEA0000000129648454,Carrefour,Place des Roseaux
"MULTIPOLYGON (((5.79174357509952 45.20890472149,5.79174132379812 45.2088597285597,5.79167767388258 45.208861319943,5.79167992513274 45.2089063128746,5.79174357509952 45.20890472149)))",EQ_RESEA0000000129648482,Carrefour,Rond-Point de Didcot
"MULTIPOLYGON (((5.66497798824856 45.21190386499,5.66497583901749 45.2118588695336,5.66491218214946 45.2118603886847,5.66491433132927 45.2119053841423,5.66497798824856 45.21190386499)))",EQ_RESEA0000000129648487,Carrefour,Place de l'Ovalie
"MULTIPOLYGON (((5.83217198499144 45.2103967677039,5.83216970104082 45.2103517755798,5.83210605058481 45.2103533899996,5.83210833448419 45.210398382125,5.83217198499144 45.2103967677039)))",EQ_RESEA0000000129648496,Carrefour,Rond-Point Jean Moulin
"MULTIPOLYGON (((5.72675111532803 45.1493765968523,5.726748918759 45.1493316032334,5.72668533482388 45.1493331575625,5.72668753134176 45.1493781511827,5.72675111532803 45.1493765968523)))",EQ_RESEA0000000129648510,Carrefour,Place du Verseau
"MULTIPOLYGON (((5.84979242839735 45.2397358749391,5.84979012903457 45.2396908828957,5.84972644561514 45.2396925073656,5.84972874492661 45.2397374994103,5.84979242839735 45.2397358749391)))",EQ_RESEA0000000129648525,Carrefour,Rond-Point de la Bâtie
"MULTIPOLYGON (((5.68721997858135 45.176131475527,5.68721781280772 45.1760864808574,5.68715419732019 45.1760880126705,5.68715636304263 45.1761330073414,5.68721997858135 45.176131475527)))",EQ_RESEA0000000129648539,Carrefour,Rond-Point San Giovanni Lupatoto
"MULTIPOLYGON (((5.73680166158612 45.1972892112539,5.73679945503191 45.1972442173418,5.73673581680847 45.1972457774148,5.73673802331145 45.1972907713282,5.73680166158612 45.1972892112539)))",EQ_RESEA0000000129648542,Carrefour,Place Docteur Girard
"MULTIPOLYGON (((5.7554786791499 45.1684791260528,5.75547645868925 45.1684341328028,5.75541285381262 45.168435703508,5.7554150742221 45.1684806967593,5.7554786791499 45.1684791260528)))",EQ_RESEA0000000129648543,Carrefour,Rond-Point Nelson Mandela
"MULTIPOLYGON (((5.72030765501981 45.1602551693767,5.72030546321261 45.1602101755169,5.72024186671676 45.1602117261784,5.7202440584728 45.1602567200395,5.72030765501981 45.1602551693767)))",EQ_RESEA0000000129648555,Carrefour,Rond-Point Pierre et Marie Curie
"MULTIPOLYGON (((5.66567520376039 45.2108637614801,5.66567305400731 45.2108187660473,5.66560939834449 45.2108202855954,5.66561154804631 45.2108652810294,5.66567520376039 45.2108637614801)))",EQ_RESEA0000000129648561,Carrefour,Place Charles de Gaulle
"MULTIPOLYGON (((5.73545298676369 45.1512131953707,5.73545078311513 45.151168201904,5.73538719733243 45.1511697611922,5.73538940092985 45.1512147546602,5.73545298676369 45.1512131953707)))",EQ_RESEA0000000130370804,Carrefour,Échangeur Numéro 6
"MULTIPOLYGON (((5.71684110082555 45.1529996503943,5.71683891209458 45.1529546565425,5.71677532376115 45.1529562052261,5.71677751244097 45.1530011990791,5.71684110082555 45.1529996503943)))",EQ_RESEA0000000130370820,Carrefour,Échangeur Jacques Duclos
"MULTIPOLYGON (((5.7470340940117 45.1561505273362,5.74703188084172 45.1561055340467,5.74696828976365 45.1561070999357,5.74697050288248 45.1561520932264,5.7470340940117 45.1561505273362)))",EQ_RESEA0000000130370823,Carrefour,Échangeur Numéro 5
"MULTIPOLYGON (((5.71114633319966 45.1579690497433,5.71114414886041 45.1579240557278,5.7110805547131 45.1579256011682,5.71108273900119 45.157970595185,5.71114633319966 45.1579690497433)))",EQ_RESEA0000000130370824,Carrefour,Échangeur du Rondeau
