WKT,name,id,main_waypoint_id,activities,route_types,waypoints
"MULTILINESTRING ((5.59516530774532 44.9901846312963,5.59432845853267 44.9901694558298,5.59409242413936 44.9906550687656,5.59334140561519 44.990488139783,5.593126828894 44.9908675231312,5.5924616410583 44.9908371725557,5.59177499555049 44.991671807524,5.5912170960754 44.9921422327865,5.59050899289546 44.9920663580053,5.59033733151851 44.9926430038229,5.58947902463374 44.9924457309066,5.58937173627315 44.9934017394799,5.58894258283077 44.993917673989,5.58847051404415 44.9936141836639,5.588084275946 44.994221162707,5.58771949551998 44.994585347047,5.58778386853633 44.9940390696691,5.58714013837276 44.9943880808168,5.58681827329097 44.9942970346354,5.58595996640621 44.9950405742175,5.58621745847164 44.9939328484631,5.58559518598018 44.9946156956376,5.58548789761959 44.9942515114904,5.58505874417721 44.9946612184933,5.58497291348873 44.9943577321058,5.58424335263668 44.995070922567,5.58477979443966 44.9941301162604,5.58439355634151 44.993902499511,5.58368545316158 44.9946005213444,5.58207612775265 44.9950557483943,5.58038097165523 44.9951923158041,5.57799917005001 44.9951923158041,5.57806354306637 44.9955413199283,5.57868581555782 44.9959054958787,5.57782750867306 44.996057235175,5.57898622296749 44.9967400570359,5.57784896634518 44.9968310993359,5.57699065946041 44.9974380443062,5.57802062772213 44.9973925236565,5.57696920178829 44.9980298094625,5.57784896634518 44.9981815431335,5.57722669385372 44.9982574098184,5.5782137467712 44.9986063952748,5.57838540814816 44.9992588406441,5.5787716462463 44.999865759899,5.57912948244358 45.0025161684695,5.57872715109134 45.0023151364784,5.57786884420658 45.0029523675338,5.5783784639194 45.0033013243941,5.57720365637088 45.0037451034177,5.57613613718295 45.0033013243941,5.57352903002046 45.0031116741902,5.56896717481954 45.0043471313824,5.56686432295187 45.0048477957641,5.566721693299 45.0046904860322,5.56534840228337 45.0049370243803,5.56405168317258 45.0050329834494,5.56293756895406 45.005454655815,5.56334526472433 45.004923653622,5.56268007688863 45.0051360550899,5.56276590757711 45.004680908123,5.56038242124021 45.0040468253431,5.56027948140698 45.0036990768145,5.55971621751386 45.0037256276086,5.55918079160153 45.0034096064613,5.55862289212644 45.0033640905556,5.55411678098142 45.0026054868045,5.5529795243591 45.002074458202,5.55264401089405 45.0024477871493,5.55075573574756 45.0021291697014,5.55024075161671 45.0017650333054,5.55039095532154 45.0030698446788,5.54981159817432 45.0030850167293,5.54910349499439 45.0027664028253,5.54790186535572 45.0026905421107,5.54667877804493 45.002296064776,5.54562735211109 45.00243261493,5.54513382565235 45.0027057142617,5.54449009548878 45.0021291697014,5.54446863781666 45.0031305328566,5.54367470394825 45.0028422634393,5.54341721188282 45.0024022704795,5.54309534680103 45.0031153608182,5.54251598965381 45.0028270913245,5.54260182034229 45.0036615516705,5.54142164837574 45.0031608769214,5.54120707165455 45.0040256760123,5.54185080181812 45.0043594546259,5.54165768276905 45.0047235745319,5.54054881567984 45.0048287955046,5.53778077597648 45.0035240241927,5.53630019660026 45.0027350782851,5.53430463309318 45.0024316346585,5.53462649817496 45.0028261110597,5.53400422568351 45.0030536923634,5.53378964896232 45.0034936803202,5.53387547965079 45.0040853829343,5.53372527594596 45.0054811700166,5.53342486853629 45.0059363106252,5.53370381827384 45.0067100413605,5.53333903784782 45.0073623944484,5.53348924155265 45.0077416660841,5.53310300345451 45.0080450815846,5.5338754796508 45.0090615118008,5.53306008811027 45.0103509868648,5.53226615424186 45.0109274486798,5.53209449286491 45.0120196762073,5.5314078473571 45.0123534082416,5.53162242407829 45.0130056970571,5.53147222037346 45.0141433923277,5.53100015158684 45.0149018432851,5.53029204840691 45.0156754529133,5.5305066251281 45.016358040965,5.53018476004631 45.0171164625909,5.52966977591545 45.0176928563084,5.52917624945671 45.01867877948,5.52947665686638 45.019285492994,5.52917624945671 45.0205140681695))",Traversée des Moucherolles par le col des deux Soeurs,921518,41785,[hiking],[traverse],"[39104, 39215, 41785, 145572, 145744, 1202803]"
"MULTILINESTRING ((5.90071987419355 45.1881045168173,5.90113796054576 45.1889231090605,5.90038779475837 45.1888582568166,5.89967998957016 45.1896940160429,5.90153250908629 45.1927011902372,5.90145962036198 45.1922236451094,5.90106046738996 45.1931522728066,5.90169824633869 45.1946728718629,5.90163701044008 45.1938208439124,5.90003993936427 45.1940418276351,5.89895441629323 45.1945458328719,5.89734265511422 45.1949192874662,5.89661721769675 45.1963263599602,5.8963604197277 45.194921062292,5.89660938026018 45.1949804663577,5.89796787752225 45.1887570752593,5.89941691043422 45.1871405114861))",Mini-tour,931489,44112,[hiking],[loop_hut],"[44112, 1202392]"
"MULTILINESTRING ((6.08122 44.993305,6.081059 44.993016,6.082651 44.992775,6.084332 44.992121,6.085189 44.99195,6.086659 44.99213,6.090194 44.990508,6.092507 44.990809,6.09353 44.990664,6.094406 44.990276,6.095864 44.990107,6.098612 44.988922,6.100827 44.989601,6.101972 44.989519,6.103622 44.98813,6.104145 44.988007,6.10457 44.987425,6.106158 44.986578,6.110079 44.98678,6.112719 44.986342,6.113927 44.985646,6.115718 44.985158,6.117093 44.984346,6.118588 44.983917,6.118947 44.98334,6.120264 44.982566,6.120692 44.980334,6.119833 44.979941,6.119444 44.979445,6.118413 44.979238,6.118371 44.979032,6.119786 44.977376,6.119589 44.976248,6.119013 44.975342,6.119279 44.974986,6.119126 44.973957,6.11826 44.972593,6.117535 44.9723,6.117149 44.972368,6.116537 44.971993,6.115092 44.97083,6.114765 44.970077,6.113704 44.969713,6.113462 44.969895,6.112874 44.969795,6.111462 44.968975,6.110872 44.969196,6.110127 44.96889,6.108088 44.968837,6.10594 44.967868,6.105597 44.967948,6.105179 44.967576,6.10312 44.965198,6.103228 44.964378,6.101354 44.963038,6.101165 44.963107,6.101135 44.962682,6.099792 44.960908,6.10015 44.960609,6.100016 44.960262,6.099163 44.959615,6.099455 44.959023,6.100328 44.959258,6.100545 44.958916,6.101419 44.95892,6.102565 44.958444,6.102519 44.957806,6.101952 44.957839,6.101621 44.957401,6.102004 44.956869,6.101723 44.95652,6.101311 44.956592,6.101476 44.956064,6.10127 44.955839,6.100887 44.956102,6.098928 44.95606,6.098043 44.954844,6.097488 44.95455,6.097134 44.953643,6.097232 44.953165,6.094873 44.950703,6.09386 44.950713,6.09308 44.951528,6.092126 44.951277,6.090856 44.951647,6.088884 44.952857,6.08876 44.953128,6.088571 44.952933,6.088225 44.953024,6.087455 44.952784,6.086791 44.95301,6.08531 44.954415,6.085214 44.954266,6.084691 44.954553,6.084146 44.954416,6.084102 44.954621,6.083565 44.954444,6.083533 44.954712,6.08324 44.954527,6.083127 44.954811,6.082761 44.954495,6.082715 44.954888,6.082352 44.954929,6.082222 44.954758,6.082002 44.955011,6.08135 44.954364,6.081163 44.954542,6.081215 44.955584,6.083107 44.959026,6.082862 44.95941,6.083525 44.961447,6.083894 44.961847,6.083848 44.963051,6.084752 44.964808,6.08661 44.966375,6.086432 44.966592,6.086989 44.967626,6.086392 44.966594,6.086576 44.966344,6.085087 44.965173,6.084713 44.964181,6.083882 44.963076,6.08388 44.9619,6.082902 44.959453,6.0831 44.958987,6.0823 44.958727,6.081152 44.957796,6.080724 44.958449,6.079883 44.958984,6.079617 44.958934,6.079507 44.959309,6.078658 44.958881,6.078046 44.959355,6.077947 44.959766,6.077688 44.959742,6.077468 44.960742,6.077871 44.961121,6.077954 44.961626,6.077316 44.962569,6.077393 44.963367,6.077068 44.963765,6.076769 44.963663,6.076635 44.963878,6.076267 44.963601,6.075636 44.964299,6.075433 44.964137,6.075308 44.964466,6.074768 44.964054,6.073679 44.963869,6.074 44.964996,6.073055 44.965206,6.072661 44.96716,6.07202 44.967318,6.071974 44.967014,6.071662 44.967184,6.071327 44.966938,6.070861 44.967443,6.070318 44.966788,6.070009 44.967268,6.069746 44.967245,6.069717 44.967573,6.071191 44.968177,6.070674 44.968908,6.071154 44.969678,6.071781 44.970138,6.072205 44.971199,6.071588 44.970849,6.071568 44.970982,6.071089 44.970828,6.071349 44.971385,6.070331 44.971066,6.071053 44.972064,6.070357 44.972576,6.069449 44.972816,6.069711 44.97349,6.070656 44.974397,6.071163 44.974756,6.071766 44.974733,6.07145 44.975484,6.071715 44.975811,6.071526 44.975906,6.071861 44.976063,6.070743 44.976712,6.070558 44.977149,6.071351 44.977234,6.071138 44.977357,6.071354 44.97748,6.070708 44.977966,6.071746 44.978278,6.071564 44.978432,6.071983 44.978872,6.071968 44.979244,6.07254 44.979261,6.07201 44.980786,6.072185 44.98106,6.072571 44.981076,6.072533 44.9816,6.073292 44.982568,6.074202 44.983076,6.0751 44.984462,6.075616 44.986079,6.075586 44.987118,6.076628 44.987819,6.076927 44.988292,6.079481 44.989056,6.079478 44.989695,6.079938 44.990214,6.07965 44.991694,6.07999 44.991948,6.079524 44.991988,6.07989 44.992543,6.078451 44.992702,6.079508 44.993294,6.080902 44.993159,6.081359 44.993344))",Arête S,932660,415072,[hiking],"[loop, return_same_way]","[41370, 115496, 115497, 133160, 231979, 415072]"
"MULTILINESTRING ((5.404283 45.078686,5.404763 45.078285,5.405466 45.078404,5.406578 45.079256,5.408092 45.078939,5.40947 45.079041,5.409617 45.078742,5.410546 45.078612,5.412445 45.078648,5.412681 45.076901,5.413781 45.075734,5.414578 45.075499,5.414763 45.075154,5.414576 45.074756,5.415369 45.073337,5.416703 45.072913,5.417632 45.072205,5.417526 45.071899))",la pat'soucis,934996,41298,[rock_climbing],[loop],"[41298, 176855, 186303]"
"MULTILINESTRING ((5.67928494 45.32576019,5.67954889 45.32582417,5.67890662 45.32699204,5.67957669 45.32685338,5.67915433 45.32745681,5.67949367 45.32752556,5.67936462 45.328311,5.67976336 45.32823567,5.67944381 45.32946418,5.67988999 45.3292756,5.67989993 45.32967306,5.68032854 45.32941274,5.68074194 45.3302903,5.68115596 45.33043083,5.68072248 45.33282099,5.68143474 45.33200965,5.6828404 45.33139294,5.68278644 45.33179577,5.68392493 45.33170306,5.68422767 45.33189046,5.68415082 45.33220893,5.68626553 45.33163306,5.68742065 45.33171119,5.69093031 45.33435411,5.69318427 45.33679676,5.69437445 45.33689845,5.69627784 45.33787694,5.69902583 45.33847013,5.7002054 45.33946659,5.70105908 45.34093878,5.70194076 45.34140421,5.70183654 45.34285993,5.70267093 45.3429049,5.70315277 45.34235122,5.70479328 45.34197687,5.70504376 45.34154908,5.70530091 45.34166101,5.70518631 45.34150619,5.7072736 45.34211038,5.70770312 45.34204935,5.70754974 45.34178116,5.70668053 45.34146478,5.70582142 45.34026464,5.70604949 45.34011218,5.70580579 45.33975638,5.70493039 45.33935439,5.7051507 45.33863526,5.70631888 45.33823436,5.70623301 45.33798787,5.70647694 45.33789938,5.7077453 45.33825147,5.70981716 45.33793149,5.71189464 45.33736864,5.71210706 45.3369461,5.71143134 45.33612885,5.71005744 45.33338643,5.70881155 45.33210813,5.70847143 45.3287438,5.70202625 45.32668102,5.70042531 45.32683417,5.69895611 45.3264004,5.69748605 45.32713433,5.69623367 45.32689221,5.69428709 45.32718105,5.69334089 45.32687594,5.69073345 45.32653717,5.6879408 45.32716939,5.6874388 45.32756877,5.68632709 45.32733825,5.68506932 45.32781745,5.68386944 45.32752293,5.68352046 45.32811624,5.683284 45.32762158,5.68296584 45.32759122,5.68237399 45.32862228,5.68164169 45.32895388,5.68141059 45.32958435,5.68167532 45.3301833,5.68088447 45.33047737,5.68086447 45.33029613,5.67953334 45.32972062,5.67920086 45.32921224,5.67880618 45.32707682,5.67947276 45.32565575))",Depuis Jusson,947239,947230,[hiking],[],"[37790, 104279, 947230]"
"MULTILINESTRING ((6.04694021901759 45.3245490291262,6.04617847165736 45.3240813402216,6.0461983 45.323885,6.04691 45.32398,6.047235 45.3236433,6.0479233 45.32377,6.047855 45.3232567,6.0472783 45.3230717,6.0464767 45.3220833,6.044915 45.3218083,6.0446567 45.3213817,6.044955 45.3212833,6.0448433 45.320955,6.0455333 45.3205317,6.0460817 45.3206167,6.0461233 45.3199633,6.0475217 45.31892,6.0478433 45.3189233,6.0484017 45.3194083,6.0502533 45.3193683,6.0504867 45.3197467,6.0514633 45.320275,6.0551567 45.3209433,6.0574667 45.3220917,6.0585983 45.3231417,6.05965 45.3261867,6.0611333 45.327705,6.05984979167337 45.328762830898,6.05976932540293 45.328742088257,6.0584517 45.3277417,6.0583467 45.3269167,6.0560117 45.3249633,6.0546333 45.3226133,6.0539167 45.3221967,6.052715 45.32205,6.0513717 45.322785,6.0510433 45.32238,6.0493483 45.322005,6.0488983 45.3226217,6.0494733 45.3234617,6.0492983 45.3238733,6.048945 45.32412,6.04864 45.3240283,6.0482833 45.324575,6.0475167 45.3244233,6.0470883 45.3245967))",Depuis le foyer du Barioz (version hivernale),949175,43944,[snowshoeing],[loop],"[43944, 104282]"
"MULTILINESTRING ((5.8021614 45.3165976,5.8010014 45.315383,5.8009608 45.3148297,5.7995778 45.3122624,5.7994532 45.3111558,5.7989651 45.3107247,5.7963045 45.3097635,5.7961875 45.3094144,5.7956784 45.309395,5.795795 45.3092339,5.7954316 45.3089982,5.7944216 45.309218,5.794338 45.3087532,5.7938204 45.3083943,5.7936671 45.3078575,5.7943346 45.3078823,5.7941334 45.3073495,5.7946059 45.307501,5.7947009 45.3064214,5.7956162 45.3049701,5.7958658 45.3028022,5.7952236 45.3022637,5.7947444 45.302237,5.7949816 45.3016493,5.7945348 45.3008031,5.794486 45.2997741,5.7924194 45.2981756,5.7930932 45.2968485,5.7923935 45.2967957,5.7921994 45.2964892,5.7920616 45.2970598,5.792338 45.2970999,5.7924818 45.2974846,5.7923924 45.2982706,5.7942469 45.2995833,5.7945458 45.3018434,5.7954727 45.3025614,5.7957052 45.3031179,5.795179 45.3042356,5.7954192 45.3049196,5.7945734 45.3063732,5.7946853 45.3071168,5.7935285 45.3078484,5.7935122 45.3082434,5.7939522 45.3086979,5.7935258 45.3087138,5.7928197 45.3099205,5.7934597 45.3101936,5.7951478 45.3101951,5.7961707 45.309977,5.7966463 45.310139,5.7983321 45.3127947,5.8008027 45.3147842,5.8011756 45.3155481,5.8027345 45.3165104,5.8022667 45.3165125))",depuis Saint-Hugues,955037,955016,[skitouring],[return_same_way],"[104239, 955016]"
"MULTILINESTRING ((6.07884354392762 45.2787539663227,6.07912249366517 45.2779084234402,6.07929415504213 45.2766098866233,6.0799378852057 45.2750093236147,6.08086056510682 45.2741637249323,6.08223385612245 45.2735144173921,6.08309216300721 45.273333213962,6.08502335349794 45.2734540163131,6.08669705192323 45.2734389160333,6.08802742759461 45.2732577123621,6.08952946464295 45.2725328918916,6.09178252021546 45.2720647737512,6.09367079536194 45.2718231628777,6.09461493293518 45.2713399380451,6.09478659431214 45.2702526671288,6.09452910224671 45.269165375384,6.09452910224671 45.2682290796914,6.0941857794928 45.2673531761904,6.09375662605042 45.266628280313,6.09289831916565 45.2656617380765,6.09238333503479 45.2646951793828,6.09212584296936 45.2640004551566,6.09178252021546 45.2635171637241,6.09113879005188 45.2633057224286,6.08955092231507 45.2622787106488,6.08877844611878 45.2622787106488))",Faux couloir NE central,963682,40313,"[skitouring, snow_ice_mixed]",[return_same_way],"[40313, 104308, 156526]"
"MULTILINESTRING ((5.99484381622938 45.2472816197878,5.99574432882379 45.2461679484122,5.99754570899328 45.2448448830266,5.9971271067449 45.2458128489476,5.99816762672968 45.2462746989311,5.99980359733167 45.2457847715811,6.00197600993114 45.2456045485279,6.00279658869695 45.2448653357897,6.00455871191352 45.2441557951,6.00568783357305 45.2430760918352,6.00818291614436 45.2413721578853,6.00809471743119 45.2403048675695,6.00914377527659 45.239403760125,6.01049560854431 45.2371977544953,6.01181525530566 45.2363515926246,6.01369280151083 45.236427143304,6.01493135413272 45.2352149836817,6.01499273076629 45.234556006995,6.016727806432 45.2344561196982,6.0226823106302 45.2381354434746,6.02287006478242 45.238664279607,6.02376055836359 45.2379163528722,6.02477443327692 45.2376028250296,6.02384102443297 45.2369606542934),(5.99773776591955 45.2252076488419,5.99722009969943 45.2253285533581,5.99493753992248 45.2276559196737,5.99450235120036 45.2288417630708,5.99452850259608 45.2305716051394,5.99521984206868 45.2319009455772,5.99725463339289 45.2337079014102,5.99891257391057 45.2365526833469,5.99861622138452 45.2384866529296,5.99792298102234 45.2390975687491,5.99793915317841 45.2399163182888,5.99663682981054 45.2404877071212,5.99664342480873 45.2408324562617,5.99701625184009 45.2409287757293,5.99873018326288 45.2402658677037,5.99899035833633 45.2399485754153,6.00181472401076 45.2393517592194,6.0038156520145 45.2393970871264,6.0097844859699 45.2383582192309),(5.9801049242855 45.2425397424185,5.98142859487521 45.2409910998895,5.98275494695986 45.2407606883463,5.9829842758847 45.2398418665629,5.98364275804821 45.2391572260031,5.98424223164139 45.2389334173804,5.98424625511593 45.2379087980675,5.98487791521729 45.2369776532166,5.98473240553641 45.2364931874451,5.98548811765672 45.2354571914441,5.98748904567064 45.2342219034101,5.98869335762891 45.2327410344606,5.99020612313916 45.2323254781085,5.99137556630452 45.2325521466774,5.99210512721871 45.2324085906497,5.99268448460707 45.2326730353661,5.99377882632865 45.2325219234017,5.99705112066088 45.237402620018,5.99804644157791 45.2382240622048,5.99815357197849 45.2389360723896))",Arête NW de la Dent Blanche,964258,37704,[skitouring],[],"[37704, 104463, 1163193]"
"MULTILINESTRING ((5.93331366334021 45.1431575888476,5.93372135911048 45.1422192168504,5.93392520699561 45.1415078600443,5.93418269906104 45.1411975846149,5.93505173478186 45.1411143397002,5.9355989054209 45.1408873074969,5.93640356812537 45.1408116298949))",Face NW de l'Antécime NW,974234,38107,"[skitouring, snow_ice_mixed]","[return_same_way, loop]","[38107, 104256]"
"MULTILINESTRING ((6.1116664555433 45.2860419957837,6.10829760102059 45.2848493259288,6.10784698990609 45.2849550065487))",Couloir NE de gauche,982200,44614,[skitouring],"[return_same_way, loop]","[44614, 104563, 445593]"
"MULTILINESTRING ((6.11048845072377 45.2867869998361,6.1091795327245 45.2860397067889,6.10862699766743 45.2858057039118,6.10854653139698 45.2856207654711,6.10828903933155 45.2854245036094,6.10807446261036 45.2851263352508,6.10779014845478 45.2850319778489))",Couloir NE de droite,982263,44614,[skitouring],"[return_same_way, loop]","[44614, 104563]"
"MULTILINESTRING ((5.70484877564013 45.2758781891316,5.70452397689223 45.2751056291163,5.70474886335433 45.2744049858302,5.70377429947257 45.273883966729,5.70352443493903 45.2734886761755,5.70140046067536 45.2726981788873,5.70259991101921 45.2742073405534,5.70157539099455 45.2740096952766,5.70240000262856 45.2753931283951,5.70232506841421 45.2763093542307,5.70319963619113 45.2778365369886,5.70369936525822 45.2806751523167,5.70429909043014 45.2809986099601,5.70434896275401 45.2813040465116,5.69712753407657 45.277980286628,5.69645287469029 45.2779083698988,5.69555332884192 45.2769741229713,5.69540337659419 45.2773694135249,5.69630292244256 45.2788965124637,5.69805205799639 45.2800643630326,5.6977772153914 45.2813040465116,5.69825196638703 45.2823819592595,5.6993763986975 45.2838731836528,5.70060082711279 45.2846457436681,5.7002757769078 45.2859213016927,5.70070057176054 45.2861009258777,5.70152518339455 45.2852924913168,5.70247468538582 45.2850588876754,5.70374906994402 45.2843222860247,5.7044736854732 45.2834778930992,5.70412390865385 45.282956873998,5.7043737731874 45.2813757956028))",versant E depuis Pomarey,999621,999593,[hiking],"[loop, return_same_way]","[104448, 999593]"
"MULTILINESTRING ((5.767678 45.289272,5.768283 45.288684,5.769117 45.288669,5.770378 45.28812,5.771994 45.287864,5.773084 45.287044,5.773044 45.286334,5.773633 45.284343,5.773003 45.281799,5.773406 45.280014,5.775765 45.278461,5.778025 45.277549,5.779044 45.275295,5.780299 45.276542,5.781108 45.278148,5.781082 45.278709,5.781847 45.279201,5.784156 45.27956,5.784658 45.279876,5.786697 45.280441,5.788341 45.280555,5.788898 45.281009,5.791823 45.280288,5.792489 45.281616,5.794031 45.283168,5.793815 45.283565,5.794029 45.283924,5.796687 45.284435,5.796908 45.284267,5.797224 45.284473,5.797502 45.283973,5.798071 45.2844,5.798798 45.284286,5.801064 45.284732,5.802464 45.284561,5.80609 45.282615,5.809405 45.281471,5.810163 45.281494,5.812584 45.280414,5.814767 45.280017,5.815564 45.280216,5.816215 45.280715,5.816967 45.280948,5.817644 45.282581,5.818795 45.283771,5.819162 45.284702,5.819982 45.285266,5.821116 45.287937,5.822825 45.290428,5.823021 45.292064,5.824322 45.29306,5.825383 45.295211,5.827294 45.296634,5.828411 45.296642,5.828166 45.298038,5.828512 45.298164,5.828676 45.298568,5.829444 45.29882,5.829461 45.299098,5.829946 45.298488,5.830871 45.298763,5.830895 45.298957,5.831375 45.298706,5.833079 45.298461,5.833312 45.299724,5.833916 45.300159,5.833064 45.301765,5.833577 45.301826,5.834108 45.301559,5.835176 45.301773,5.836059 45.302551,5.836 45.302841,5.836772 45.302459,5.836739 45.302753,5.837184 45.303215,5.837577 45.305366,5.8393 45.307212,5.842088 45.309207,5.842304 45.310214,5.843214 45.309833,5.843398 45.310134,5.843705 45.309925,5.844038 45.31034,5.844137 45.310089,5.844445 45.310417,5.844604 45.310153,5.844963 45.310546,5.844995 45.310333,5.845538 45.310596,5.845668 45.310382,5.846234 45.310707,5.846961 45.310039,5.847287 45.310585,5.847517 45.310348,5.84768 45.310794,5.847884 45.310447,5.848186 45.310745,5.848476 45.310466,5.84913 45.310905,5.849783 45.309883,5.851871 45.308567,5.852341 45.308601,5.85289 45.308181,5.852762 45.308753,5.85319 45.308441,5.853809 45.309108,5.85421 45.30891,5.854176 45.309257,5.855462 45.308353,5.854176 45.309257,5.85421 45.30891,5.852262 45.309318,5.851646 45.310844,5.850897 45.311458,5.850773 45.311862,5.851593 45.315589,5.853024 45.318885,5.851963 45.318519,5.85089 45.316024,5.850275 45.315757,5.849956 45.315074,5.848803 45.31388,5.846912 45.312553,5.846601 45.311683,5.845613 45.310455,5.845538 45.310596,5.844995 45.310333,5.844963 45.310546,5.844604 45.310153,5.844445 45.310417,5.844151 45.310085,5.844038 45.31034,5.843705 45.309925,5.843398 45.310134,5.843214 45.309833,5.842304 45.310214,5.842088 45.309207,5.8393 45.307212,5.837431 45.305137,5.837184 45.303215,5.836739 45.302753,5.836772 45.302459,5.836 45.302841,5.836059 45.302551,5.835321 45.301845,5.834108 45.301559,5.833319 45.301868,5.831459 45.301677,5.829292 45.302032,5.827319 45.300769,5.826014 45.300251,5.824089 45.300422,5.823266 45.2994,5.823252 45.298358,5.821304 45.293914,5.820611 45.293209,5.820143 45.290782,5.820796 45.289707,5.82003 45.289478,5.819809 45.289173,5.819475 45.288208,5.819687 45.287403,5.819151 45.28688,5.818167 45.284713,5.816492 45.282611,5.815805 45.282592,5.815361 45.282928,5.814887 45.282943,5.813623 45.283824,5.811708 45.284317,5.811471 45.284217,5.81144 45.284721,5.809207 45.28358,5.809566 45.28506,5.807199 45.284244,5.806009 45.28413,5.805527 45.283763,5.804498 45.283935,5.803201 45.283592,5.802107 45.283855,5.801413 45.284366,5.801047 45.284339,5.80122 45.284732,5.798798 45.284286,5.798071 45.2844,5.797502 45.283973,5.797179 45.284492,5.796908 45.284267,5.796687 45.284435,5.794029 45.283924,5.793815 45.283565,5.794031 45.283168,5.792489 45.281616,5.791824 45.280288,5.791388 45.280704,5.791005 45.281761,5.790537 45.281505,5.790062 45.282562,5.789599 45.282283,5.788906 45.282997,5.787829 45.283195,5.787779 45.283908,5.786991 45.283821,5.786166 45.284221,5.786917 45.286231,5.787529 45.286048,5.787681 45.28619,5.788083 45.287784,5.786557 45.287654,5.786571 45.288146,5.785859 45.288345,5.785411 45.28833,5.785232 45.287944,5.784577 45.287746,5.783635 45.287986,5.782095 45.286472,5.781382 45.287174,5.781112 45.286033,5.78021 45.287055,5.780033 45.285961,5.779538 45.2858,5.779579 45.286006,5.778933 45.286468,5.778811 45.28614,5.777531 45.285697,5.777009 45.285114,5.777006 45.285575,5.776486 45.285175,5.776279 45.28569,5.774734 45.286163,5.774308 45.286609,5.772838 45.287174,5.772151 45.287796,5.770378 45.28812,5.769117 45.288669,5.768283 45.288684,5.767668 45.289283))",tour Dent de Crolles - Chamechaude,1002527,104272,[hiking],[loop],"[37370, 37787, 39983, 102217, 104272, 109614]"
