WKT,ID,NATURE,TOPONYME
"MULTIPOINT ((6.17293104164736 44.8951767728873))",PAIOROGR0000000007456552,Pic,Aiguilles des Arias
"MULTIPOINT ((6.1103011613761 44.9018262098761))",PAIOROGR0000000007456565,Pic,Pointe d'Aillot
"MULTIPOINT ((6.09784190399149 44.8951824038754))",PAIOROGR0000000007456566,Pic,Aiguille des Marmes
"MULTIPOINT ((6.07916809521615 44.8925473196544))",PAIOROGR0000000007456567,Col,Col de Côte Belle
"MULTIPOINT ((6.00038784108905 44.9051007385147))",PAIOROGR0000000007456580,Sommet,l'Arcanier
"MULTIPOINT ((5.97604129203875 44.9024564084943))",PAIOROGR0000000007456585,Sommet,Tête du Vet
"MULTIPOINT ((5.88006956361191 44.9072039936974))",PAIOROGR0000000007456596,Montagne,Montagne de Roussillon
"MULTIPOINT ((5.55984929710826 44.9129976820362))",PAIOROGR0000000007456636,Versant,le Ménil
"MULTIPOINT ((5.5186933271636 44.9179884816757))",PAIOROGR0000000007456643,Rochers,Rocheherbe
"MULTIPOINT ((6.303933039273 44.8742323076152))",PAIOROGR0000000007456648,Pic,Pics du Says
"MULTIPOINT ((6.26961560314268 44.8854735426694))",PAIOROGR0000000007456649,Pic,Pointe du Vallon des Étages
"MULTIPOINT ((6.1996436046566 44.8772977002595))",PAIOROGR0000000007456661,Pic,Aiguille de l'Olan
"MULTIPOINT ((6.06703339139181 44.886492217856))",PAIOROGR0000000007456676,Pic,Pic de Valsenestre
"MULTIPOINT ((6.06503089434409 44.8819225738247))",PAIOROGR0000000007456677,Pic,Pointe de la Chalp
"MULTIPOINT ((5.72052119249902 44.9029392495585))",PAIOROGR0000000007456706,Sommet,le Senépy
"MULTIPOINT ((5.62602826359345 44.9064838352443))",PAIOROGR0000000007456721,Col,Col du Fau
"MULTIPOINT ((5.59365188503011 44.8941464437598))",PAIOROGR0000000007456725,Escarpement,Rocher du Baconnet
"MULTIPOINT ((6.31997383429216 44.8572736703604))",PAIOROGR0000000007456744,Pic,Pointe Richardson
"MULTIPOINT ((6.25776122230854 44.8642279159344))",PAIOROGR0000000007456745,Pic,les Rouies
"MULTIPOINT ((6.13250567087333 44.8652086176631))",PAIOROGR0000000007456755,Pic,Pic des Souffles
"MULTIPOINT ((5.94055458092491 44.8742030973143))",PAIOROGR0000000007456797,Sommet,le Colombier
"MULTIPOINT ((5.89808420117687 44.8769850274323))",PAIOROGR0000000007456805,Sommet,le Signal de Saint-Michel
"MULTIPOINT ((6.22140545008284 44.8542194247487))",PAIOROGR0000000007456873,Pic,Cime du Vallon
"MULTIPOINT ((6.18130607450043 44.8548844603992))",PAIOROGR0000000007456874,Col,Col Turbat
"MULTIPOINT ((6.09023729437119 44.8525421935962))",PAIOROGR0000000007456880,Pic,Pointe de Marceline
"MULTIPOINT ((6.00695378708699 44.8556026445768))",PAIOROGR0000000007456889,Sommet,Sommet des Rouchoux
"MULTIPOINT ((5.95849702179815 44.8638291410861))",PAIOROGR0000000007456905,Col,Col d'Hurtières
"MULTIPOINT ((5.93558503823202 44.8603463110353))",PAIOROGR0000000007456912,Sommet,Mont de Rousse
"MULTIPOINT ((6.10011551194595 44.8426436480862))",PAIOROGR0000000007456962,Pic,Tête du Clotonnet
"MULTIPOINT ((6.02774578442517 44.8447802992843))",PAIOROGR0000000007456978,Sommet,le Petit Chapelet
"MULTIPOINT ((6.03048794471106 44.8403031632682))",PAIOROGR0000000007456980,Pic,le Grand Chapelet
"MULTIPOINT ((5.94489582064293 44.8441688241305))",PAIOROGR0000000007456996,Sommet,Chauvet
"MULTIPOINT ((5.89011520030161 44.8510501770278))",PAIOROGR0000000007456998,Sommet,le Chauvet
"MULTIPOINT ((5.53059125240926 44.8639668854128))",PAIOROGR0000000007457037,Sommet,l'Aiguillette ou Petit Veymont
"MULTIPOINT ((6.07338616904517 44.8280999327818))",PAIOROGR0000000007457048,Sommet,Pey de Saint-Maurice
"MULTIPOINT ((6.00792254130624 44.8260466103434))",PAIOROGR0000000007457052,Sommet,le Laton ou Pic Gazonné
"MULTIPOINT ((5.95153651510519 44.8333448036477))",PAIOROGR0000000007457072,Sommet,Peyrague
"MULTIPOINT ((5.71091782743119 44.8408788403348))",PAIOROGR0000000007457086,Col,Col de Cornillon
"MULTIPOINT ((5.5917548239649 44.8405133316711))",PAIOROGR0000000007457108,Rochers,Rocher de Goutaroux
"MULTIPOINT ((5.55304841474638 44.8420170228767))",PAIOROGR0000000007457118,Sommet,Mont Aiguille
"MULTIPOINT ((5.80877479789684 44.8242327300263))",PAIOROGR0000000007457145,Sommet,les Bannes
"MULTIPOINT ((5.8112550980842 44.820042879604))",PAIOROGR0000000007457146,Sommet,le Châtel ou le Bonnet de Calvin
"MULTIPOINT ((5.79105868288393 44.8237439626209))",PAIOROGR0000000007457147,Crête,le Petit Châtel
"MULTIPOINT ((5.72543612202629 44.8258777544626))",PAIOROGR0000000007457150,Col,Col du Thaud
"MULTIPOINT ((5.51553271404497 44.8320041481132))",PAIOROGR0000000007457173,Plaine,Peyre Rouge
"MULTIPOINT ((5.52415070764676 44.8285060951385))",PAIOROGR0000000007457174,Escarpement,Rochers du Parquet
"MULTIPOINT ((5.81598801399364 44.8073949399398))",PAIOROGR0000000007457197,Col,Col de la Brèche
"MULTIPOINT ((5.82354233216706 44.8023938303046))",PAIOROGR0000000007457198,Sommet,l'Aiguille
"MULTIPOINT ((5.51502205751965 44.8096583140652))",PAIOROGR0000000007457255,Col,Pas de l'Aiguille
"MULTIPOINT ((5.87648260330937 44.7764991711653))",PAIOROGR0000000007457348,Col,Col des Faïsses
"MULTIPOINT ((5.83905735366221 44.7751184097482))",PAIOROGR0000000007457356,Sommet,Grande Tête de l'Obiou
"MULTIPOINT ((5.88872487867108 44.7558930820501))",PAIOROGR0000000007457407,Rochers,les Voûtes
"MULTIPOINT ((5.85384709877009 44.7550214729039))",PAIOROGR0000000007457412,Pic,Tête des Ombres
"MULTIPOINT ((5.84058591744495 44.7573343777322))",PAIOROGR0000000007457417,Sommet,Tête de Lapras
"MULTIPOINT ((5.83725251343393 44.7662719372356))",PAIOROGR0000000007457418,Sommet,les Agards
"MULTIPOINT ((5.77159170041887 44.7602324485634))",PAIOROGR0000000007457430,Col,Col de Mens
"MULTIPOINT ((5.60364970046979 44.7577297900931))",PAIOROGR0000000007457463,Col,Col de Menée
"MULTIPOINT ((5.81561342709482 44.7249404981153))",PAIOROGR0000000007457465,Sommet,Petit Ferrand
"MULTIPOINT ((5.70298730551289 44.7318857330757))",PAIOROGR0000000007457473,Sommet,le Rognon
"MULTIPOINT ((5.81452641661407 44.7218781628914))",PAIOROGR0000000007457478,Sommet,Grand Ferrand
"MULTIPOINT ((5.6470836769764 44.7242534213528))",PAIOROGR0000000007457486,Sommet,le Jocou
"MULTIPOINT ((5.78006647780923 44.7004987864609))",PAIOROGR0000000007457488,Col,Col de la Croix
"MULTIPOINT ((6.19098716369566 45.3457546506434))",PAIOROGR0000000012527360,Sommet,Pointe du Bacheux
"MULTIPOINT ((6.1874284462454 45.3534376913217))",PAIOROGR0000000012527361,Sommet,Petit Crozet
"MULTIPOINT ((6.17003643380007 45.3595107666718))",PAIOROGR0000000012527364,Col,Col de la Bourbière
"MULTIPOINT ((6.17557428913372 45.3551948808031))",PAIOROGR0000000012527365,Sommet,Pointes de la Bourbière
"MULTIPOINT ((5.91864879999157 45.4417391114621))",PAIOROGR0000000012527695,Col,Col de l'Alpette
"MULTIPOINT ((5.80420559588786 45.4307641239479))",PAIOROGR0000000012527733,Gorge,Gorges du Guiers Vif
"MULTIPOINT ((6.18394124573541 45.3283454294225))",PAIOROGR0000000012528419,Sommet,Pic Sud du Merlet
"MULTIPOINT ((6.18779442824782 45.3330759326814))",PAIOROGR0000000012528420,Col,Col du Merlet
"MULTIPOINT ((6.15432197237174 45.311540587225))",PAIOROGR0000000012528474,Sommet,Pointe du Gleyzin
"MULTIPOINT ((6.13036801164815 45.2806482302243))",PAIOROGR0000000012528511,Sommet,Pic de la Grande Valloire
"MULTIPOINT ((6.1811600539752 45.1646307106413))",PAIOROGR0000000012528614,Sommet,Cime de la Valette
"MULTIPOINT ((6.16001154211672 45.1866067189113))",PAIOROGR0000000012528617,Pic,Aiguille de Laisse ou Roc de la Balme
"MULTIPOINT ((6.14922493917745 45.168253689062))",PAIOROGR0000000012528618,Sommet,Cimes de la Cochette
"MULTIPOINT ((6.23167298966593 45.144586895145))",PAIOROGR0000000012528643,Col,Col de Tirequeue
"MULTIPOINT ((6.1437917856965 45.1545440006629))",PAIOROGR0000000012528650,Sommet,Pic de l'Étendard
"MULTIPOINT ((5.64499114121109 44.8664874828436))",PAIOROGR0000000007456941,Plaine,Lieu Plane
"MULTIPOINT ((6.35692200612926 44.9103413056365))",PAIOROGR0000000075590093,Pic,Pic Coolidge
"MULTIPOINT ((6.35222694166315 44.8604824894989))",PAIOROGR0000000075590388,Col,Col du Sélé
"MULTIPOINT ((6.16951273664721 44.8533225437754))",PAIOROGR0000000075590419,Pic,Pic Turbat
"MULTIPOINT ((5.96462425273485 44.811577228727))",PAIOROGR0000000075590885,Sommet,Pointe de Rogne
"MULTIPOINT ((6.09989983309347 44.9939733382602))",PAIOROGR0000002004411495,Grotte,
"MULTIPOINT ((5.72374638320891 45.2802078781409))",PAIOROGR0000000007454460,Sommet,le Molaret
"MULTIPOINT ((6.04703051537481 45.0881546459569))",PAIOROGR0000000007455309,Sommet,le Bras
"MULTIPOINT ((5.87707262039165 45.3995792834471))",PAIOROGR0000000007453946,Versant,le Mont
"MULTIPOINT ((5.54331065145754 44.7928980164949))",PAIOROGR0000000337200369,Grotte,
"MULTIPOINT ((5.92802761240657 45.4169194854522))",PAIOROGR0000000246603763,Col,Col de l'Alpe
"MULTIPOINT ((5.68848880222877 44.9197548229053))",PAIOROGR0000000332674234,Escarpement,Corniche du Drac
"MULTIPOINT ((6.03303964762213 44.9265346712252))",PAIOROGR0000000007456371,Vallée,Combe Guyon
"MULTIPOINT ((6.05266757107103 45.1127942250439))",PAIOROGR0000000007455228,Vallée,Combe de Pra Butin
"MULTIPOINT ((6.1938937756533 44.9880680811705))",PAIOROGR0000000007455929,Col,Brèche de Saint-Christophe
"MULTIPOINT ((5.83584809465349 44.7605908544913))",PAIOROGR0000000007457416,Vallée,Ravin du Couravou
"MULTIPOINT ((5.61663054976095 45.2444307288489))",PAIOROGR0000000007454665,Vallée,Plachin
"MULTIPOINT ((5.55627766571855 44.9802496230525))",PAIOROGR0000000007456230,Crête,Chasau
"MULTIPOINT ((5.83003391691118 44.7718934192352))",PAIOROGR0000000007457358,Sommet,le Bonnet de l'Évêque
"MULTIPOINT ((5.7006790181259 44.8532460252821))",PAIOROGR0000000007457013,Plaine,Plaine de la Chau
"MULTIPOINT ((6.17806966911336 44.8820309038755))",PAIOROGR0000000007456664,Pic,Pointe du Vallonnet
"MULTIPOINT ((6.07201397948478 45.048061942311))",PAIOROGR0000000007455570,Plaine,le Bouchet
"MULTIPOINT ((5.6430793901995 44.8921477053958))",PAIOROGR0000000007456715,Versant,Côte de Hauteville
"MULTIPOINT ((6.0990264920918 45.0376023703955))",PAIOROGR0000000007455646,Sommet,le Moutet
"MULTIPOINT ((6.07489446877593 45.2560563712097))",PAIOROGR0000002004411494,Grotte,
"MULTIPOINT ((5.64829047801103 44.93816643952))",PAIOROGR0000000007456403,Versant,Côte Martine
"MULTIPOINT ((6.01966534984086 45.0469233843323))",PAIOROGR0000000007455579,Vallée,Draye de Prégentil
"MULTIPOINT ((5.89938110397179 45.1206683076188))",PAIOROGR0000000007455166,Sommet,Rocher de la Perche
"MULTIPOINT ((5.95234052235632 45.1286707161216))",PAIOROGR0000000007455149,Vallée,Ravin de la Fare
"MULTIPOINT ((5.96022030016868 45.1955193467123))",PAIOROGR0000000007454770,Vallée,Draye du Rocher Blanc
"MULTIPOINT ((5.65884075198062 44.9274428376841))",PAIOROGR0000000113779936,Vallée,Combe du Faux
"MULTIPOINT ((6.06017384415901 44.943003015709))",PAIOROGR0000000007456273,Versant,Côte des Gavittes
"MULTIPOINT ((5.49299870321045 44.9524825040066))",PAIOROGR0000000007456419,Plaine,les Erges
"MULTIPOINT ((5.49927836777065 44.8050834483667))",PAIOROGR0000000339071045,Gouffre,
"MULTIPOINT ((6.12032420569832 45.2437103568405))",PAIOROGR0000000007454571,Col,Col de Buyant
"MULTIPOINT ((5.98765883714087 45.2583524783809))",PAIOROGR0000000007454533,Crête,Mont Barral
"MULTIPOINT ((5.93214907921013 45.0648807099883))",PAIOROGR0000000007455504,Crête,la Valette
"MULTIPOINT ((5.64135052816408 45.1246906772448))",PAIOROGR0000000007455258,Plaine,Plateau du Peuil
"MULTIPOINT ((6.28820008315031 44.9497440725191))",PAIOROGR0000000007456137,Vallée,Combe Chalve
"MULTIPOINT ((5.58376253693911 45.1712530507668))",PAIOROGR0000000007455016,Col,Pas de Bellecombe
"MULTIPOINT ((6.32283355815379 44.928588392944))",PAIOROGR0000000007456236,Col,Col de Pié Bérarde
"MULTIPOINT ((5.96586000493405 44.7834623550679))",PAIOROGR0000000007457261,Col,Col de la Geneste ou de la Rima
"MULTIPOINT ((5.52528744386993 44.9826412462946))",PAIOROGR0000000007456232,Versant,Clos de la Fure
"MULTIPOINT ((6.00406785409424 45.051385597216))",PAIOROGR0000000007455584,Sommet,Tête des Fromentières
"MULTIPOINT ((6.32195687055523 44.9727506869394))",PAIOROGR0000000007455914,Col,Col de la Grande Ruine
"MULTIPOINT ((6.26291661367636 44.8835332110522))",PAIOROGR0000000007456653,Col,Col de la Lavey
"MULTIPOINT ((6.0811072367324 44.8432444062401))",PAIOROGR0000000007456965,Crête,Cimes de Combe Méanne
"MULTIPOINT ((5.8153389302684 45.0000878636849))",PAIOROGR0000000007455973,Vallée,Combe des Ruines de Chaupin
"MULTIPOINT ((5.42875570255231 45.112939697322))",PAIOROGR0000000007455371,Grotte,Scialet Idelon
"MULTIPOINT ((6.32085555777911 44.9968537749903))",PAIOROGR0000000007455801,Col,Col du Pavé
"MULTIPOINT ((5.73094353954572 45.3434233729542))",PAIOROGR0000000007454225,Rochers,Rochers du Four et de Tenaison
"MULTIPOINT ((5.5621831865589 44.9419983406032))",PAIOROGR0000000007456414,Sommet,Rochers des Baumettes
"MULTIPOINT ((6.2811705839835 44.9857579051612))",PAIOROGR0000000007455922,Col,Col du Replat
"MULTIPOINT ((5.69264260197824 44.9396654707563))",PAIOROGR0000000007456396,Versant,Côte du Théou
"MULTIPOINT ((5.80404822787349 45.0066724193448))",PAIOROGR0000000007455875,Vallée,Combe de Clapelle
"MULTIPOINT ((6.04164772948436 45.2890959716148))",PAIOROGR0000000007454375,Sommet,la Frey
"MULTIPOINT ((5.82540096638082 44.7620469580431))",PAIOROGR0000000007457419,Col,Col de la Cavale
"MULTIPOINT ((5.89219880966591 44.7851136740215))",PAIOROGR0000000007457274,Col,Col de Champ Long
"MULTIPOINT ((6.27939231650517 44.9494906789832))",PAIOROGR0000000007456140,Sommet,Roche Blanche
"MULTIPOINT ((5.78000471550022 44.7220882875325))",PAIOROGR0000000007457480,Crête,les Pointes
"MULTIPOINT ((6.02600325072774 45.0242305845797))",PAIOROGR0000000007455739,Sommet,Croix du Carrelet
"MULTIPOINT ((5.9837999779728 44.9488838870462))",PAIOROGR0000000333767145,Col,Col du Touret
"MULTIPOINT ((5.56033096282163 45.11179623904))",PAIOROGR0000000007455349,Sommet,le Molard
"MULTIPOINT ((5.50160328405469 44.8485845865222))",PAIOROGR0000000007457136,Gouffre,Trou du Diable
"MULTIPOINT ((5.58250779971554 44.9715080595373))",PAIOROGR0000000007456227,Versant,Soliet
"MULTIPOINT ((5.97585929508643 45.4129868900969))",PAIOROGR0000000007453820,Plaine,les Rondes
"MULTIPOINT ((6.32003848011111 44.8821638154682))",PAIOROGR0000000007456646,Montagne,Boverjat
"MULTIPOINT ((6.03989539548501 45.0256369533379))",PAIOROGR0000000007455736,Vallée,Combe de la Balme
"MULTIPOINT ((6.05106241092591 44.9293524469881))",PAIOROGR0000000007456367,Col,Pas de l'Aiguille
"MULTIPOINT ((5.76602920102932 45.3908122391587))",PAIOROGR0000000007453961,Col,Pas du Pertuis
"MULTIPOINT ((5.59714482848824 44.8021315758587))",PAIOROGR0000000007457317,Versant,Combe de la Lauze
"MULTIPOINT ((5.7780069314468 45.1173042846006))",PAIOROGR0000000007455254,Sommet,le Plomb
"MULTIPOINT ((6.0918821978363 44.9195991332496))",PAIOROGR0000000007456464,Vallée,Ravin de la Pierre
"MULTIPOINT ((5.92768094310723 44.9954031183642))",PAIOROGR0000000007455959,Col,Col de Combe Oursière
"MULTIPOINT ((6.14370566110649 45.3470936430453))",PAIOROGR0000000356380219,Versant,Plateau des Berlanches
"MULTIPOINT ((5.75471159527821 44.8478872540152))",PAIOROGR0000000007457006,Plaine,les Baumettes
"MULTIPOINT ((6.16703592824674 45.0374875951738))",PAIOROGR0000000007455561,Vallée,Combe de Plaine
"MULTIPOINT ((5.89148959458397 45.030435716349))",PAIOROGR0000000007455757,Col,Pas de la Vache
"MULTIPOINT ((5.9789385723307 44.8645346729952))",PAIOROGR0000000007456901,Col,Col de l'Éterpat
"MULTIPOINT ((5.37275937003488 45.122605962592))",PAIOROGR0000000007455291,Rochers,Pierre des Bifes
"MULTIPOINT ((5.72553900862107 44.8829157217247))",PAIOROGR0000000007456822,Versant,les Peyrouses
"MULTIPOINT ((5.89530966959 45.0983859208892))",PAIOROGR0000000007455328,Vallée,Combe du Jas
"MULTIPOINT ((6.22393186933333 44.9416643230263))",PAIOROGR0000000007456254,Vallée,Combe Belliou
"MULTIPOINT ((6.00249715290997 45.1326808560081))",PAIOROGR0000000007455062,Vallée,Drayre Grande
"MULTIPOINT ((5.69873752556341 44.9730793662301))",PAIOROGR0000000007456212,Plaine,le Plan
"MULTIPOINT ((6.13609278298397 45.1178924339627))",PAIOROGR0000000007455133,Sommet,Sommet Nord de Sarenne
"MULTIPOINT ((5.93591098958403 45.1662964283982))",PAIOROGR0000000007454906,Sommet,Roche Fendue
"MULTIPOINT ((5.68006232321474 45.2810158027586))",PAIOROGR0000000007454465,Versant,Côte Charvet
"MULTIPOINT ((6.02623140055695 45.1007813101929))",PAIOROGR0000000007455237,Escarpement,les Grandes Barres
"MULTIPOINT ((6.13698660709224 44.8616418376774))",PAIOROGR0000000075590420,Rochers,les Trois Bancs
"MULTIPOINT ((6.00046059737214 45.198504264536))",PAIOROGR0000000007454758,Col,Brèche de l'Homme
"MULTIPOINT ((6.18255909228922 44.904000315925))",PAIOROGR0000000007456442,Col,Brèche Pierre Turc
"MULTIPOINT ((5.62612191770813 44.7911085220751))",PAIOROGR0000000007457309,Versant,Côte Bayard
"MULTIPOINT ((5.93891912791928 44.860031020362))",PAIOROGR0000000007456911,Col,Col Nodry
"MULTIPOINT ((5.72376474996107 45.3217053989647))",PAIOROGR0000000334877755,Gouffre,
"MULTIPOINT ((5.82422951872915 45.4103035464298))",PAIOROGR0000000007453890,Rochers,Rocher du Pas Dinay
"MULTIPOINT ((5.72249035383691 44.8004630164324))",PAIOROGR0000000007457290,Versant,la Tuilerie
"MULTIPOINT ((6.21665359293018 44.9764752358084))",PAIOROGR0000000007455927,Vallée,Grande Draye
"MULTIPOINT ((6.2669806257894 44.9533274051077))",PAIOROGR0000000007456148,Pic,Tour Christine
"MULTIPOINT ((6.09930833691906 45.2777045814199))",PAIOROGR0000000007454370,Sommet,le Pluviomètre
"MULTIPOINT ((5.94319913375929 45.3868332829491))",PAIOROGR0000000007453937,Versant,l'Envers
"MULTIPOINT ((6.31372012273218 44.9761000968566))",PAIOROGR0000002011176707,Vallée,Ancien Glacier des Cavales
"MULTIPOINT ((5.80977156457834 44.7280779848141))",PAIOROGR0000000007457466,Rochers,Casse du Ferrand
"MULTIPOINT ((6.24825432660839 44.9678879075663))",PAIOROGR0000000007456031,Pic,Aiguille Orientale
"MULTIPOINT ((5.57922335388026 45.0158936708845))",PAIOROGR0000000332062861,Gouffre,
"MULTIPOINT ((5.89690311832503 44.9111025009105))",PAIOROGR0000000007456593,Montagne,Montagne de Côte Belle
"MULTIPOINT ((5.57289005909921 44.8612774514515))",PAIOROGR0000000007457028,Sommet,Tête de Papavet
"MULTIPOINT ((5.72670566808715 44.9071604877986))",PAIOROGR0000000007456614,Versant,le Bruy
"MULTIPOINT ((5.53546671615422 45.1910387638087))",PAIOROGR0000000007454853,Vallée,Combe de Nave
"MULTIPOINT ((5.68852097256618 44.9417435918867))",PAIOROGR0000000007456398,Vallée,Combe de l'Aup
"MULTIPOINT ((6.0672117723301 45.2224895255837))",PAIOROGR0000000007454634,Col,Col de l'Homme
"MULTIPOINT ((6.18243368326529 45.1401797554513))",PAIOROGR0000000007454967,Rochers,Pierre de l'Oiseau
"MULTIPOINT ((5.92088328224625 45.444044443896))",PAIOROGR0000000007453755,Sommet,Tête du Lion
"MULTIPOINT ((5.55734690163465 45.0754119575086))",PAIOROGR0000000007455524,Vallée,Combe Pourouze
"MULTIPOINT ((5.71699331573042 44.9158127581904))",PAIOROGR0000000007456617,Rochers,Roche Blanche
"MULTIPOINT ((5.85482056704671 44.7723305375832))",PAIOROGR0000000007457351,Vallée,Ravine du Cros des Casses
"MULTIPOINT ((6.00076170560594 45.2239163224289))",PAIOROGR0000000007454649,Vallée,Ravin des Trois Fontaines
"MULTIPOINT ((5.94003021859602 45.1579768123947))",PAIOROGR0000000007454988,Rochers,Roc de l'Hôpital
"MULTIPOINT ((5.94396064007154 44.8294963471252))",PAIOROGR0000000007457075,Vallée,Combe du Frêne
"MULTIPOINT ((6.05911893336111 44.8405480385549))",PAIOROGR0000000007456968,Crête,Rochers de la Pignio
"MULTIPOINT ((5.57497674000155 44.985528741577))",PAIOROGR0000000007456116,Versant,les Reynes
"MULTIPOINT ((5.80386390572941 45.2836287897191))",PAIOROGR0000000007454454,Col,Col de l'Émeindras
"MULTIPOINT ((6.00697575846766 44.8675059349854))",PAIOROGR0000000007456777,Crête,Crête du Quairelet
"MULTIPOINT ((5.40544434897372 45.1146666346323))",PAIOROGR0000000007455379,Grotte,Scialet Cogne
"MULTIPOINT ((6.19561330990516 44.9326153165222))",PAIOROGR0000000007456259,Crête,Ser de la Lauzette
"MULTIPOINT ((5.8241645697493 44.8967554923104))",PAIOROGR0000000007456700,Versant,les Garguettes
"MULTIPOINT ((6.14953093343935 45.0560126452291))",PAIOROGR0000000007455481,Versant,Côte Faucher
"MULTIPOINT ((5.66183544661821 44.8364172357192))",PAIOROGR0000000007457094,Vallée,Ravin du Trait
"MULTIPOINT ((6.13942221469499 44.8946326294397))",PAIOROGR0000000007456560,Crête,Crête de l'Arevet
"MULTIPOINT ((5.84882299883542 45.060825627236))",PAIOROGR0000000007455593,Sommet,Petit Rouchon
"MULTIPOINT ((6.00654249883332 45.0578855889193))",PAIOROGR0000000007455499,Versant,les Barres
"MULTIPOINT ((6.18023706133375 45.1520275237717))",PAIOROGR0000000007454966,Crête,Crête des Sauvages
"MULTIPOINT ((5.46185571063334 45.1232381320574))",PAIOROGR0000000007455277,Grotte,Grotte des Fromages
"MULTIPOINT ((6.18198647356555 45.0575472144075))",PAIOROGR0000000007455478,Vallée,Combe de Cougnet
"MULTIPOINT ((6.22409691212044 44.90180906167))",PAIOROGR0000000007456540,Vallée,Creux des Fétoules
"MULTIPOINT ((6.00047531014424 45.0031484213073))",PAIOROGR0000000007455855,Crête,Crête de Rochail
"MULTIPOINT ((5.51734045774 44.8010762362443))",PAIOROGR0000000007457328,Sommet,Tête des Baumiers
"MULTIPOINT ((5.81917154546469 44.8101851925626))",PAIOROGR0000000007457196,Vallée,Combe du Beau Gachet
"MULTIPOINT ((5.69418379842864 44.9656907716356))",PAIOROGR0000000007456213,Rochers,les Neys
"MULTIPOINT ((5.50359685085881 45.1115128434711))",PAIOROGR0000000007455359,Vallée,Combe de Furon
"MULTIPOINT ((5.90554262829304 44.9780657741594))",PAIOROGR0000000007456075,Versant,l'Envers de Parier
"MULTIPOINT ((6.11678642852652 45.2249665249533))",PAIOROGR0000000007454626,Gorge,Brèche du Lieutenant
"MULTIPOINT ((5.97096854969688 45.3877860767063))",PAIOROGR0000000007453935,Versant,Falcoin
"MULTIPOINT ((5.89376049887532 44.9995774868637))",PAIOROGR0000000007455965,Crête,les Feigniers
"MULTIPOINT ((6.0189319350106 44.8833065376617))",PAIOROGR0000000007456685,Crête,Crête de l'Aile des Bois
"MULTIPOINT ((6.20328174907408 44.9573018374728))",PAIOROGR0000000007456157,Vallée,Grand Creux
"MULTIPOINT ((6.00694698763592 44.8524250432582))",PAIOROGR0000000007456893,Rochers,Rochers des Dames
"MULTIPOINT ((5.66080397549463 44.7850097866573))",PAIOROGR0000000007457388,Versant,les Serrettes
"MULTIPOINT ((5.51957363927371 44.8524684702385))",PAIOROGR0000000341567795,Gouffre,
"MULTIPOINT ((5.52717979190906 44.8577669498626))",PAIOROGR0000000007457039,Sommet,Rocher du Prayet
"MULTIPOINT ((6.18707303751096 44.8777638826688))",PAIOROGR0000000007456662,Pic,Pointe Maximin
"MULTIPOINT ((6.0933107416234 44.8366886355795))",PAIOROGR0000000007456963,Sommet,Tête de Rouye
"MULTIPOINT ((6.17813831718358 45.3405149527478))",PAIOROGR0000000007454128,Versant,Montagne du Coteau
"MULTIPOINT ((6.21594199917571 44.9571372018839))",PAIOROGR0000000007456155,Col,Col du Plat
"MULTIPOINT ((6.0376560069366 44.9550422449106))",PAIOROGR0000000007456186,Col,Brèche du Périer
"MULTIPOINT ((6.15686447467894 45.0319851449688))",PAIOROGR0000000007455640,Plaine,les Clots
"MULTIPOINT ((5.46195087901044 45.1464255544319))",PAIOROGR0000000007455205,Col,Pas du Follet
"MULTIPOINT ((5.55424367114749 45.1237211132419))",PAIOROGR0000000007455268,Vallée,Combe de Servagnet
"MULTIPOINT ((5.91222247732847 45.3945937784554))",PAIOROGR0000000007453939,Col,Passage du Fourneau
"MULTIPOINT ((5.87226935103671 45.13189290253))",PAIOROGR0000000007455173,Vallée,Draye de Rafour
"MULTIPOINT ((5.51138652450206 44.8087507574874))",PAIOROGR0000000339071046,Grotte,
"MULTIPOINT ((5.79300162024689 45.0074322740704))",PAIOROGR0000000007455877,Crête,les Arêtes
"MULTIPOINT ((6.04344053605087 45.2546611209268))",PAIOROGR0000000007454524,Sommet,Montagne du Pra
"MULTIPOINT ((5.65761580805708 45.2910250518232))",PAIOROGR0000000007454404,Rochers,Rocher de Bellevue
"MULTIPOINT ((6.01130045814148 45.001979223521))",PAIOROGR0000000007455852,Rochers,Rocher du Grand Renaud
"MULTIPOINT ((5.78190936186703 45.0236378412739))",PAIOROGR0000002005869134,Plage,
"MULTIPOINT ((5.60664709731624 44.9940960468893))",PAIOROGR0000000007456111,Versant,Jonier
"MULTIPOINT ((5.62283562665544 44.7917646518513))",PAIOROGR0000000007457308,Versant,Rousset
"MULTIPOINT ((5.98587024034078 44.8500885808664))",PAIOROGR0000000007456990,Vallée,Combe des Méarias
"MULTIPOINT ((5.55735878699373 45.1930979128142))",PAIOROGR0000000007454850,Vallée,Combe des Mortes
"MULTIPOINT ((5.63737295086956 44.7587255909447))",PAIOROGR0000002010246107,Col,Col de Trapeynier
"MULTIPOINT ((6.18435237841416 44.986995443395))",PAIOROGR0000000007455933,Col,Brèche de la Mura
"MULTIPOINT ((6.00920039746197 45.1831319027444))",PAIOROGR0000000007454824,Rochers,Rochailles
"MULTIPOINT ((6.13056468733964 45.1880764118969))",PAIOROGR0000000007454740,Vallée,Draye des Odoux
"MULTIPOINT ((5.49463995389004 45.1685117573635))",PAIOROGR0000000007455020,Vallée,Combe de Roche Rousse
