WKT,ID,NATURE,TOPONYME
"MULTILINESTRING ((6.08490851869314 45.1058638423149,6.08524859824323 45.1060544695264,6.08538564552225 45.1061398831215,6.08628654533819 45.1067393920822,6.08989251207825 45.1090616041608,6.09250325499568 45.1107787610551,6.09445931839434 45.1120689000973,6.09668163847304 45.113500291226,6.0988747470245 45.1149306516799,6.101066697085 45.1163610048567,6.10326008000756 45.1177921797802))",TRANCABL0000000007469711,"Télécabine, téléphérique",Télécabine des Grandes Rousses 2
"MULTILINESTRING ((6.07639782273883 45.1527304389431,6.0764297124887 45.1528007457726,6.07763748845142 45.1551670412196,6.07860206933176 45.1570705691078,6.07861475426208 45.1570927464026,6.07867775071123 45.1572189633048))",TRANCABL0000000007469705,"Télécabine, téléphérique",Télécabine Vaujany-Enversin
"MULTILINESTRING ((6.17869844612905 44.9853694089748,6.17339331174009 44.993904753935))",TRANCABL0000002206946354,Télésiège,Télésiège de la Toura
"MULTILINESTRING ((6.12397398554294 45.0180029101696,6.1237950218661 45.0179376498965,6.12331920648655 45.0177662845203,6.12280266667358 45.0175708297916,6.121758984656 45.0171946282643,6.12084802200773 45.0168516393855,6.12018140240768 45.0166072184643,6.11976354101612 45.0164495318248,6.11892862732837 45.0161485486826,6.1173590152954 45.0155662837851,6.11613904831624 45.0151255875309,6.11554079631586 45.014899049104,6.11442838661953 45.0144958717832,6.1129295111598 45.0139503136381,6.11136788329685 45.0133722500964,6.11089062639121 45.0131963688916,6.11030062618569 45.0129803857963,6.10992142000211 45.0128314951492,6.10935988069606 45.0126246236159,6.10884965952254 45.012449655279,6.10834426512915 45.0122700444752))",TRANCABL0000000296096406,Télésiège,Télésiège de la Vallée Blanche
"MULTILINESTRING ((6.03593741598929 45.096234550541,6.03672392006228 45.0961932955678,6.03736820048946 45.0961802406401,6.03786092529722 45.096164105419,6.03799064125241 45.0961632720997))",TRANCABL0000000007469813,Téléski,Téléski Tortue
"MULTILINESTRING ((6.11415264200867 45.1641639933619,6.1138581743581 45.1641370695699,6.11089446836544 45.1638917489173,6.11053748595718 45.1638629552543,6.10825125672398 45.1636599488878,6.10487556676892 45.1634034201172,6.1028685011934 45.1632493043741,6.10190740192667 45.1631678993382,6.10103842252553 45.1630938376054))",TRANCABL0000000007469682,Télésiège,Télésiège du Vallonnet
"MULTILINESTRING ((6.09593392771038 45.0814206200573,6.09635720193892 45.0821738785138,6.0965946670105 45.0826034040612,6.09732003493995 45.0839420787989,6.09763992074318 45.0845044743867,6.09795278877313 45.0850319220188,6.09847093410559 45.0860042043118,6.09907200923619 45.0871183523851,6.09970376647707 45.0882577761609,6.10034244876126 45.0894069166896,6.10101396822614 45.0906659748718,6.10123568185312 45.0910166358276,6.10210131639872 45.0925865691483,6.1022922107954 45.092931778982,6.10277051025708 45.0937564765053,6.10282138718598 45.0938938279744))",TRANCABL0000000007469776,Télésiège,Télésiège de Chalvet
"MULTILINESTRING ((6.07844891365085 45.0720059438576,6.07840695982818 45.0716827158286,6.07826082336101 45.0705063447068,6.0781074316391 45.0692211442518,6.07804916678904 45.0687632058629,6.07800053303857 45.0683185174838,6.0779656157157 45.0681230480071,6.07792888060673 45.0678483341278,6.07777695373745 45.066543270377,6.07767012537865 45.0658496916441,6.07754279445514 45.0645754864432,6.07749573492799 45.0641361614821,6.07735171332159 45.0629281965064,6.07713804321265 45.0613554194954,6.07700342968633 45.0600408687332,6.07693007886737 45.0594932409152,6.07679771892717 45.0582426046965,6.07664226015878 45.057242204185,6.07663069807972 45.0570551005845,6.07662068940209 45.0569886977697,6.07661539677114 45.0569618118349))",TRANCABL0000000007469772,Télésiège,Télésiège Auris Express
"MULTILINESTRING ((6.10274525918538 45.1083143565088,6.10256528827578 45.1082815207053,6.10247134150069 45.1082625096828,6.10131483557964 45.1080135561173,6.09966853649684 45.1076745884539,6.0993300016902 45.1076047071632,6.09778407252941 45.1072854484156,6.09764959656583 45.107246834815,6.09622772240386 45.1069385243955,6.0953373277522 45.1067605120199,6.09350805354191 45.1063787795424,6.09237005820634 45.1061868914997,6.09069330641699 45.1057783544586,6.08889498499143 45.1054028984586,6.08767203770545 45.1051466375401,6.08627139413168 45.1048520325102,6.0852903945659 45.1046449128901))",TRANCABL0000000007469714,Télésiège,Télésiège du Lièvre Blanc
"MULTILINESTRING ((6.05804249587945 45.1005553545305,6.0578874024051 45.1005343804379,6.05748847734337 45.1004750427455,6.05542804320218 45.1001612151212,6.05463880201202 45.1000368786126,6.05227989374195 45.0996617925648,6.05154480740229 45.0995503683329,6.05015541206852 45.0993388106397,6.04907492931537 45.0991692437342,6.04787679642212 45.0989884674083,6.04657278695431 45.0987790357279,6.04504622919625 45.0985477376124,6.04365307236158 45.0983362030807,6.04231357368337 45.0981285928781,6.04105729239147 45.0979304096857,6.03976818735424 45.0977367122655,6.03826186456349 45.0975020676657,6.03688664158825 45.097291763189,6.03625402388537 45.0971918642206,6.03616705628939 45.097183421114))",TRANCABL0000000007469808,Télésiège,Télésiège du Villarais
"MULTILINESTRING ((6.09028968536619 45.101447198398,6.09015682825276 45.101345455252,6.08714812480456 45.099186040767,6.08640756000796 45.0986541890954,6.08505430874129 45.0976707329401,6.08379038244518 45.0967604809804,6.0824878243192 45.0958179446476,6.08120408514507 45.0948928957994,6.08020914259922 45.094175209045,6.07894116713816 45.0932578105559,6.07766170263052 45.0923389141985,6.07687635046358 45.0917758033631,6.0762772345684 45.0913373011452,6.07619638870905 45.0912782598513,6.07619506904967 45.0912773952066))",TRANCABL0000000294361610,Télésiège,Télésiège les Romains
"MULTILINESTRING ((6.12703489456085 45.0142576259445,6.12746281228677 45.0142086542155,6.1295521973749 45.0139976217792,6.13152137449185 45.0137953395498,6.13180554750284 45.0137657150214,6.13281879358037 45.0136660039725,6.13433091988917 45.0135143853215,6.13533117110325 45.0134096107005,6.13758574198113 45.0131775512376,6.13851672682244 45.0130837118514,6.13884391514648 45.0130510535734,6.13957266840587 45.0129755255593,6.14117323812966 45.0128159106717,6.14223399035409 45.0127030575836,6.14313842570296 45.0126117311087,6.14338468836089 45.0125858509341))",TRANCABL0000000007469880,Télésiège,Télésiège de la Belle Étoile
"MULTILINESTRING ((6.14380857953428 45.0096606454505,6.14347117438202 45.0098729247098,6.14244894307303 45.0105352694311,6.1410034613288 45.0114654637269,6.14013131418095 45.0120415494538,6.13950840258859 45.0124411904968,6.1386960026531 45.0129732271346,6.1380400354691 45.0133954181173,6.13690481776451 45.0141293782812,6.13587933155836 45.0148043660765,6.13470234210861 45.0155647102022,6.13383113326224 45.0161371128058,6.13358464342367 45.0162954376546,6.13301558539788 45.0166601832796,6.13187536325492 45.0173978343544,6.13096309346366 45.0179866873733,6.13059782374117 45.0182249398041,6.13049235876313 45.0182927852493))",TRANCABL0000000007469873,Télésiège,Télésiège du Village
"MULTILINESTRING ((6.16754992345006 45.0043817010108,6.16750535701995 45.0044920031599,6.16748462608908 45.0045745935978,6.16746587149566 45.0046472156524,6.16713015218721 45.0056506880967,6.16696674387807 45.0061076927064,6.16665921962768 45.0068688659596,6.16621216280954 45.0081052852746,6.16604362722855 45.008629115817,6.1658856267701 45.0090697450014,6.16561511220707 45.0098794225094,6.16501420242496 45.0115410284625,6.16484599487109 45.0120261003889,6.16470770254765 45.0124111999815,6.16426649326426 45.0136402357536,6.16372789653763 45.0152144574127,6.16347562711878 45.0159434125354,6.16286109118623 45.017590975756,6.16266642708113 45.0182155658499,6.16263690650211 45.0183002073825,6.162522222005 45.0186314680425,6.1624996554878 45.0187492526595))",TRANCABL0000000007469837,Télésiège,Télésiège de la Fée
"MULTILINESTRING ((6.09567797033813 45.1528602028004,6.0953854050959 45.1513040093061,6.09529156054002 45.1508515573079,6.09497096967112 45.149363724432,6.09486192428119 45.1488666392304,6.094705441039 45.1479041000893,6.09456272242285 45.1471898829296,6.09425862421834 45.1457691752843,6.09413421359089 45.145109417377,6.09379075660401 45.1434374939183,6.09344849179759 45.1417637353656,6.09311978284601 45.140081491101,6.0930362964647 45.1395854994016))",TRANCABL0000000117243559,Télésiège,Télésiège du Clos Giraud
"MULTILINESTRING ((6.17256643383545 44.9983851879813,6.17290507476039 44.9983322758255,6.17438941774103 44.9981024954349,6.17548185835287 44.9979271368086,6.17635550286292 44.9977904552591,6.17771378686416 44.9975777460581,6.17927218448388 44.9973331683063,6.18050954060106 44.9971382984868,6.1814427540911 44.9969998729781,6.1829905667169 44.9967483361862,6.18423190542411 44.9965569147281,6.18606719430447 44.996269169849,6.18742941314671 44.9960598317665,6.18807625930442 44.9959556879053,6.18818706792663 44.995938995128))",TRANCABL0000000296096408,Télésiège,Télésiège des Glaciers 1
"MULTILINESTRING ((5.98064008182151 45.0313024213086,5.98125436429386 45.0306687677481,5.98213791652942 45.0297711041881,5.98261533397173 45.0292402222501,5.98301810958123 45.0288347790507,5.98331553089196 45.028526765932,5.98353790358878 45.0282649140199,5.9837036110657 45.0280126899778,5.98388359975713 45.027670881337,5.98422436885966 45.0269607474083,5.98453478097889 45.0263009827809,5.98485244103264 45.0256581422885,5.98515811483692 45.0249336290775,5.98574441673576 45.0239682210376,5.98597920127578 45.0234870818069,5.98612414096024 45.0227984141455,5.98622541499708 45.0222676963035,5.98638684051932 45.0214118964867,5.98647518382168 45.0210437098449,5.98647971629252 45.0209381683784))",TRANCABL0000000007469888,Téléski,Téléski de Bois Barlet
"MULTILINESTRING ((6.22461758544966 44.9972938722756,6.22188796719098 44.9972224858074,6.2207435209761 44.9971979587612,6.21921383433925 44.9971440199781,6.21739984933841 44.997115405634,6.21586385228519 44.9970841315283,6.21461161445537 44.9970401300418,6.21311117461355 44.9970086915163,6.21138463254693 44.9969765521619,6.20984416846946 44.9969336096172,6.20848346398082 44.9969025818247,6.20711686486859 44.9968572895324,6.20577011095385 44.9968258264121,6.20509027589449 44.9968192860115))",TRANCABL0000000296096452,Téléski,Téléski de Puy Salié 2
"MULTILINESTRING ((6.04733134990041 45.0949341588508,6.04761982077055 45.0950452102226,6.04829248771443 45.0953196573003,6.04915841192553 45.0956852266603,6.05068438456826 45.0963264694709,6.05187704219257 45.0968272442095,6.05304919975002 45.097324964231,6.05425738941678 45.0978297945959,6.05550992311261 45.098354121275,6.056032260356 45.0985767794964,6.05653133695143 45.0989091032739,6.05744803938203 45.0995264204576,6.05843215020096 45.1001662097029))",TRANCABL0000000007469811,Téléski,Téléski du Petit Prince
"MULTILINESTRING ((6.22070495139769 44.9957987301587,6.2200589981123 44.9957849925425,6.21894415737462 44.9957667997439,6.21763892619693 44.9957504993063,6.2160997311031 44.9957292343922,6.21493523818317 44.9957088327177,6.2148436913643 44.9957069732233))",TRANCABL0000000330934185,Téléski,Téléski du Dôme Sud
"MULTILINESTRING ((6.1426539190153 45.0112449458453,6.14299152597689 45.0108776759415,6.14338479740892 45.0104385471175,6.14380698542434 45.0099715669398,6.14405197384255 45.0096970197921))",TRANCABL0000000007469858,Téléski,Téléski des Ancontres
"MULTILINESTRING ((6.17263340852423 44.996675690879,6.17282948781949 44.9966845154358,6.17837034028889 44.9969056868811,6.1882066643728 44.9973315466311,6.19158812976878 44.9974769692479,6.20096075286962 44.9978735606263,6.20348265613951 44.9979775753981,6.20395502365985 44.9979982123262))",TRANCABL0000000007469843,"Télécabine, téléphérique",Téléphérique du Jandri Express 2
"MULTILINESTRING ((6.06884367527157 45.1034194087486,6.06876517283844 45.1047704868554,6.0687357462286 45.105740859208,6.06868720693955 45.1064558512309,6.0686405791239 45.1071825047393,6.06863185026796 45.1076260766416,6.06862099706346 45.1080309606152,6.06814953536946 45.1088071557225,6.06767141140191 45.1095781255161,6.06734039466248 45.110131488551))",TRANCABL0000000007469712,Téléski,Téléski de Poutran
"MULTILINESTRING ((6.22028154289801 44.9947521707183,6.21951212749718 44.9947113667129,6.21814968912869 44.9946273425536,6.21678339956019 44.9945425120982,6.21527930622354 44.9944463297408,6.21392484928423 44.9943683313379,6.21293434783837 44.9943032324729,6.21194035470498 44.9942436324058,6.21053822264136 44.994153453078,6.20939385337643 44.9940846543217,6.20851865541851 44.9940369149114,6.20819075290332 44.9940103290618))",TRANCABL0000000007469847,Téléski,Téléski du Soreiller
"MULTILINESTRING ((6.07856316863279 45.1060059657293,6.07780440165959 45.1055826886757,6.07685639127376 45.1050267659931,6.07610002586348 45.1045772804528,6.07518833149873 45.1040563855448,6.07485232417812 45.1038926491403,6.07405545262702 45.1034001153357,6.07344387462355 45.1030376284035,6.07237996644124 45.1024317029644,6.07165345028411 45.1020147065374,6.07082746416915 45.1015238549938,6.07006154020982 45.1011070337931))",TRANCABL0000000007469700,Téléski,Téléski de Babar
"MULTILINESTRING ((6.07753854618392 45.0902635227276,6.0775942689537 45.0903052353915,6.07783329404936 45.0904878595507,6.07852998882019 45.0910119632034,6.07957386886408 45.0918112091306,6.08060129710327 45.0925883740791,6.08165143835942 45.0933847261397,6.0827983540341 45.094251379605,6.08374466531712 45.0949631814617,6.08483210133251 45.0957882101616,6.08586886556464 45.0965704794315,6.08677443562925 45.097257254919,6.08784582274039 45.0980664821825,6.08874743150049 45.0987497486657,6.08948726937715 45.0993140447768,6.09016844186158 45.0998295023929,6.09044578146655 45.1000362701823,6.09145102008661 45.1007977408904,6.09255736455116 45.1016383967997,6.09307526589604 45.1020304146079,6.09395670136904 45.1026916758424,6.09493157045422 45.1034314341985,6.09581843069027 45.1040979380637,6.09590758625705 45.1041684497515,6.09597780972059 45.1042187622175))",TRANCABL0000000330849992,Télésiège,Télésiège des Marmottes 1
"MULTILINESTRING ((6.06528544781663 45.0908779353811,6.06536766356781 45.0910549874196,6.06546635509861 45.0912541130018,6.06574182648862 45.0917772670328,6.06582595518262 45.091873169403,6.06595537909668 45.0919831436127,6.06618307694934 45.0921453789284,6.06627583859088 45.0922131100769,6.06636185475219 45.0922738181891,6.06676965417655 45.0925653560612,6.06684864258097 45.0926370701826,6.06688654086458 45.0927018055955,6.06689341168547 45.0927574832064,6.06688675462875 45.092821642865,6.06685056381989 45.0929271638787,6.06649896082151 45.0936369774444,6.06648166093853 45.0937158472045,6.06647738269973 45.0937538101548,6.06647808661004 45.093789833838,6.06648743526708 45.0938211142258,6.06649757359089 45.0938667901033,6.06655023437513 45.093945536602,6.06725881693563 45.0947802537952,6.0679764383843 45.0956633765515,6.06798861138263 45.0956765575454,6.06860501674088 45.0963840504315,6.06885144752884 45.0967016518038))",TRANCABL0000000007469779,"Télécabine, téléphérique",Télécentre
"MULTILINESTRING ((6.06823771186199 45.1269624428247,6.06925375286946 45.1291223107961))",TRANCABL0000000007469701,Téléski,Téléski du Clos du Pré
"MULTILINESTRING ((6.12501278834534 45.0061163872684,6.12587518230556 45.0060471048603,6.1267802905056 45.0059694065199,6.1285795381987 45.0058224057703,6.12908419602574 45.0057613559949))",TRANCABL0000000007469868,Téléski,Téléski du Grand Viking
"MULTILINESTRING ((6.12487708721429 45.0045270870932,6.12566442234045 45.004387827515,6.12698217639304 45.0041714793158,6.12818329019112 45.0039818233692,6.12906962462408 45.0038415575372,6.12988041987527 45.003713321791,6.13038937530673 45.0036386283918))",TRANCABL0000000007469867,Téléski,Téléski des Rivets
"MULTILINESTRING ((6.07353275673549 45.1298514542553,6.07377188957759 45.1299638053929,6.07475025279632 45.130439635689,6.07539129031464 45.130753556111,6.07840523856641 45.132200431684,6.07971175143999 45.1328311589419,6.07995350124853 45.1329443264109,6.08090296288516 45.1334019813977,6.08346711221652 45.134628674402,6.08440683903081 45.1350703508584,6.08550727687263 45.1356093964505,6.08734560778172 45.136507364577,6.0888833422299 45.1372406210767,6.09084309001976 45.1381910395162,6.0922299703208 45.1388194011754,6.09252882504679 45.1389742121183))",TRANCABL0000000007469699,"Télécabine, téléphérique",Télécabine de l'Alpette
"MULTILINESTRING ((6.12746899212485 45.00599690381,6.12678791363818 45.0060376745293,6.1258932512449 45.0061204858864,6.12502598427447 45.0061935096168))",TRANCABL0000000007469869,Téléski,Téléski des Vikings
"MULTILINESTRING ((6.1317767776407 45.0150226398493,6.13160107569004 45.0150383982031,6.13124875537256 45.0150762474675,6.13020574388069 45.0151893960588,6.12897486592416 45.0152825876004,6.12773996590954 45.0153948012712,6.12707341738023 45.0154703045077,6.12695337159205 45.015481788007))",TRANCABL0000000301509690,Téléski,Téléski de Champame
"MULTILINESTRING ((6.13323129423124 45.0063510833177,6.13133161579723 45.0061333435011,6.128304965389 45.0065005330313,6.12727113578856 45.0066161032383))",TRANCABL0000000330868215,Téléski,Téléski de Côte Brune
"MULTILINESTRING ((6.07467363971158 45.0914158064706,6.07452334719594 45.0916668496032,6.07406594609064 45.0923940263383,6.07345440471998 45.0933489206203,6.07271132455668 45.094526400982,6.07249138078297 45.0948298222668))",TRANCABL0000002008352033,Téléski,Téléski du Rif Nel
