WKT,id,name
"MULTIPOLYGON (((5.62211365648319 45.2966263439077,5.643196 45.309181,5.659676 45.336945,5.679245 45.362759,5.698814 45.377956,5.722847 45.38953,5.73694561401765 45.3869778145157,5.756836 45.430264,5.75096781722174 45.4354805681427,5.75309656750881 45.4350727543869,5.75765794700016 45.4349246066791,5.76069846084372 45.4363634709183,5.76338712098915 45.4392165069028,5.78246206047316 45.4411054066721,5.79636253845402 45.438065517842,5.81136065113461 45.4253823687994,5.8297731014823 45.4210986484001,5.83462773241478 45.4202010815317,5.8352689331719 45.4202299145117,5.85430344662069 45.4159173295525,5.85958516991706 45.4099078597789,5.8792817717841 45.4068715206361,5.89060884969347 45.3998579871091,5.89118769988321 45.3927877725673,5.89100338525424 45.3892423673232,5.89444306713125 45.3880091953457,5.91088972859075 45.3941517538271,5.92350250699818 45.4129350352052,5.90635905251784 45.4099929651043,5.90316761482867 45.4231050979633,5.90488425704768 45.4299988374126,5.90445464375901 45.4323076924938,5.91313430260989 45.4355335731721,5.92058906479713 45.4444134397248,5.92523909927166 45.4648999085507,5.91725099565083 45.4732356782397,5.9153704435441 45.4764473498789,5.91582709175957 45.4766066870792,5.97101502144245 45.4913965815221,5.97943171581598 45.4878032837103,5.99019813378637 45.4762439906811,6.00902674677803 45.4719918909059,6.00995116818745 45.4651816735078,6.01136102100246 45.4588269961935,6.00778925447305 45.4541108912625,6.04515690895894 45.4395223441619,6.04923570275549 45.4378074660444,6.05441446082634 45.4407393497606,6.06707802071508 45.4440522447433,6.07627633073427 45.4432505390995,6.08555948281583 45.4430585174411,6.09001598165879 45.4440081470001,6.09428744871471 45.4423223360708,6.09458548453256 45.4354923952112,6.09450908405834 45.4320521094148,6.09874931222289 45.4323494994221,6.10256073943121 45.4336769038124,6.12131465114647 45.4382838763526,6.13014279669977 45.4350278265723,6.14602534691396 45.4132884962249,6.17545812257793 45.3941011587526,6.1902690805932 45.3680054992151,6.17504581915867 45.3595526385005,6.17000882382445 45.3595421884391,6.17665231728116 45.3552264734325,6.19064904750614 45.3539001602958,6.19475949350772 45.352250902446,6.19142725876792 45.3396122680428,6.1878065658959 45.3330647727428,6.18523660373944 45.330353326928,6.18445083534988 45.317957504696,6.17971595297799 45.3178038215335,6.1577797600969 45.3123153422518,6.15286904635409 45.3036315401464,6.14124344661066 45.2987860803716,6.14240594729807 45.2954011368803,6.13081484450912 45.2845340626121,6.13943611275016 45.2583393144011,6.12569648142349 45.2442702688359,6.12713997440694 45.2408956754753,6.12879722822945 45.2304231534659,6.13986103964089 45.2233000734713,6.13967983866304 45.2130592588667,6.15901281944552 45.202349064108,6.16191924544167 45.188407230806,6.16058948933583 45.1818035068837,6.14632123806804 45.1639948818659,6.14379010368225 45.1545593671859,6.16116974494751 45.1511034317065,6.16468638642655 45.1531574119984,6.16903311946831 45.1541243681457,6.17682972098917 45.1628959557921,6.18099217754541 45.1648589812454,6.20780537233749 45.1566386413443,6.22206176189677 45.1425841761167,6.24977266677056 45.149196682198,6.26148993968471 45.1428888372992,6.26535476826225 45.1366837714687,6.26056619755793 45.1268479138663,6.25849592339654 45.1236552177616,6.24550801859847 45.1192038676573,6.2292631298926 45.1068071858404,6.24328530659216 45.0699482291529,6.22008015636994 45.0653679362153,6.21871652938251 45.062001054014,6.20956258159594 45.0422961949046,6.20868571830466 45.0283359797079,6.20292504375931 45.0229329870115,6.20313811255565 45.0124468247707,6.21437349071102 45.0056797554837,6.2561730436419 44.9962186569611,6.31328245812039 45.0038591175661,6.3181987307408 45.0038657725777,6.32268055459498 44.9976220395624,6.31620431891978 44.9882088744315,6.31599166893723 44.9811861267801,6.32821369800717 44.9663482051967,6.32325447932848 44.9565747713268,6.32627912195961 44.9500139490488,6.35342199662514 44.9425565635066,6.35817228194779 44.9415750080354,6.35491014291169 44.9277774962142,6.35794545765099 44.9072923613125,6.35466010664495 44.8971003895542,6.35855018246407 44.8873223381159,6.3519973030726 44.8820323633482,6.350469728291 44.8751305923301,6.35536414117108 44.8548239660451,6.35205319923405 44.8528424015504,6.33631902735819 44.8483694349394,6.31942823665656 44.8551389931869,6.30435258706054 44.8727915268367,6.29456316666265 44.8739836867158,6.26709494656164 44.869091632407,6.24886643139205 44.8525599424412,6.22909788697027 44.8520016997038,6.19638221309345 44.8589772526529,6.19255589269444 44.8567446218,6.16965902887688 44.852391173191,6.16501421581024 44.8535870222967,6.15790603974356 44.8582858352132,6.13044859777182 44.8625148702216,6.11315051330937 44.8455304261493,6.09732158409708 44.838233691239,6.09329334722284 44.8363728622228,6.05650237602957 44.8158137675417,6.05227242972887 44.8171736637376,6.030210546239 44.8380960977542,6.01620622765641 44.8352882817359,6.00341621061299 44.820354731467,5.97918215718058 44.8185938491714,5.97560713918282 44.8165815833675,5.94951924784745 44.8045301228972,5.95120554792365 44.8014580569344,5.97778217948153 44.7909899685454,5.97949815894198 44.7844569655963,5.98027341365357 44.7811836711619,5.97642710973949 44.779737406589,5.95316459342321 44.7713143294245,5.95221536296142 44.768411572896,5.95112158343921 44.7596205393421,5.94688550837163 44.7613099437109,5.93768915954015 44.7634281327327,5.9195717870775 44.7527896965583,5.90220295437128 44.75799396312,5.89313884406219 44.7555733784267,5.88545616345673 44.7472872421947,5.88059173663621 44.746846298486,5.86746679820724 44.7510066888233,5.84798566143827 44.751527326677,5.84102412520321 44.7563727024898,5.82709336894942 44.7596930149902,5.82652597925528 44.756203058108,5.82936097838504 44.7424372850197,5.8188602485303 44.7306513756721,5.81131877437278 44.7140239530098,5.80146999609452 44.70677851287,5.79683711994998 44.7055714254292,5.77464786370153 44.6984997752037,5.75531159446787 44.6969650242906,5.73635971292609 44.7126683016016,5.71793217238535 44.7153743631026,5.70405972668682 44.7292985031119,5.69931581554251 44.7244507223745,5.69121684500629 44.7226120328309,5.66800285597488 44.7246782308754,5.66065673603194 44.7213688884812,5.64710168153114 44.7240989538765,5.64594202067657 44.7265768529057,5.64397836939459 44.7315781701278,5.63987103490213 44.7326490308343,5.62906516099326 44.7447966596506,5.62665906547526 44.7503846651882,5.62631451743512 44.7532934180687,5.62237957955918 44.7540352170556,5.60769838727382 44.7558590930597,5.58614439755535 44.7641291685038,5.58204653105234 44.7778717352173,5.5777708666543 44.7797818630814,5.54838748764031 44.7930993997747,5.54587394949423 44.7878785585943,5.55387201611528 44.7748764078538,5.54872609262617 44.7707161746481,5.48156000696535 44.78601323514,5.47797532449503 44.7919213433685,5.46402006686743 44.7938807957817,5.46020156240491 44.7999916557004,5.47512561555439 44.807928485677,5.48476640192713 44.8230709894214,5.48039690996671 44.8227184064544,5.46379523055929 44.8259798872008,5.46430482604502 44.8295175846079,5.47491940795277 44.8678885208121,5.47045346044797 44.8780857642624,5.48048842330577 44.8981748065745,5.48356502074646 44.9230130737498,5.48302883862889 44.9263670264852,5.47767472424282 44.966761499086,5.47918992363456 44.9700337006257,5.48836092717701 44.9896648385761,5.49305989997097 44.9954149649901,5.48043567797288 45.0130829814894,5.48360921178189 45.0227861473291,5.47920625893628 45.0240373629166,5.47772974710557 45.0334388225491,5.46522919618157 45.0435443241938,5.46651720559011 45.0540284385669,5.47577716303283 45.0702901787003,5.4845693531971 45.0730401642111,5.49419590657947 45.0716719703113,5.48638828511241 45.08078283687,5.47371775978216 45.086388818485,5.46395005715398 45.0869295350788,5.45748778284436 45.0816672565245,5.45533916270661 45.0790661879044,5.44781161111014 45.0717910058687,5.4459299488678 45.0685893707144,5.43240179382093 45.0544995463541,5.42287289441233 45.0530948100669,5.40764999384945 45.0448673125378,5.39383388196569 45.046849691825,5.38541710686084 45.0550834506178,5.38481305607546 45.0489619519968,5.39726850279056 45.0383353043872,5.39288967645343 45.0372494579378,5.38409471183901 45.0359788533698,5.36979677237482 45.0439498396281,5.35233803201278 45.0469593432928,5.34780739556692 45.0473972583252,5.34058617013832 45.0618897522347,5.33335108130178 45.0599877689853,5.32901397876551 45.0586913420162,5.32107722696657 45.055172843825,5.32048238826887 45.0518613736007,5.3164220657094 45.0517026946892,5.30579762291838 45.0553821437775,5.30688991560925 45.0584491748763,5.29162036525523 45.0638897695444,5.28981950621741 45.060882206916,5.27645091408044 45.0596789842347,5.27525502151672 45.0565237277704,5.27242252132892 45.0549962167175,5.26633182181289 45.0561652048945,5.26516597776495 45.0593866177879,5.24653743736548 45.0607277164968,5.24451307647694 45.0669747231251,5.23985288576962 45.0677260734514,5.23172810110658 45.0711678748135,5.22749441889871 45.077215577141,5.22416913558721 45.0799122006488,5.22001395710465 45.0806075773948,5.21235129423718 45.0832730719836,5.21122108029718 45.0835062835131,5.224686 45.097759,5.357208 45.152508,5.429993 45.204296,5.473938 45.214455,5.53093 45.292278,5.58777417165823 45.3010233711683,5.61160726684162 45.3041924329107,5.62211365648319 45.2966263439077)))",1,ZONE_ETUDE_CHOUCAS_DEP_38
