WKT,ID,CLASSE,NATURE,GRAPHIE
"MULTIPOINT ((5.7409212999928 45.1780346375555))",SURFACTI0000000007463745,Zone d'activité ou d'intérêt,Poste,poste de grenoble - bajatière
"MULTIPOINT ((5.7355990684702 45.0796937053917))",SURFACTI0000000007463875,Zone d'activité ou d'intérêt,Poste,poste de champs-sur-drac
"MULTIPOINT ((5.64858570344445 45.2781449995235))",SURFACTI0000000007463595,Zone d'activité ou d'intérêt,Gendarmerie,gendarmerie arnaud beltrame
"MULTIPOINT ((5.95220909189282 45.3579220165456))",SURFACTI0000000007463453,Zone d'activité ou d'intérêt,Poste,poste du touvet
"MULTIPOINT ((6.08146997297661 45.087657960296))",SURFACTI0000000101915255,Zone d'activité ou d'intérêt,Golf,club de golf alpe d'huez
"MULTIPOINT ((5.73928327098714 45.1850901650191))",SURFACTI0000000105454897,Zone d'activité ou d'intérêt,Stade,stade des alpes
"MULTIPOINT ((5.6871782251284 45.1807155467572))",SURFACTI0000000239037197,Zone d'activité ou d'intérêt,Gendarmerie,gendarmerie de seyssinet-pariset
"MULTIPOINT ((5.53559095647362 45.189413903792))",SURFACTI0000002202822295,Zone d'activité ou d'intérêt,Parc de loisirs,vercors aventure
"MULTIPOINT ((5.54883166589358 44.8563448591392))",SURFACTI0000000240287980,Zone d'activité ou d'intérêt,Parc de loisirs,la forêt labyrinthe
"MULTIPOINT ((5.68417590728264 45.2147910556623))",SURFACTI0000002206924657,Zone d'activité ou d'intérêt,Parc de loisirs,arizona kids
"MULTIPOINT ((5.90077543194396 44.8923282143321))",SURFACTI0000000316322242,Zone d'activité ou d'intérêt,Parc de loisirs,plan d'eau de valbonnais
"MULTIPOINT ((6.04410327108319 45.1337495303762))",SURFACTI0000000312870793,Zone d'activité ou d'intérêt,Parc de loisirs,base nautique d'allemond
"MULTIPOINT ((5.69824035748962 45.1363513892732))",SURFACTI0000000007461976,Zone d'activité ou d'intérêt,Enseignement primaire,groupe scolaire saint-éxupery
"MULTIPOINT ((6.12964232772183 44.8892951627268))",SURFACTI0000002206925650,Zone d'activité ou d'intérêt,Point de vue,belvédère de basse pisse
"MULTIPOINT ((5.75995631736399 45.0648949919652))",SURFACTI0000000039535473,Zone d'activité ou d'intérêt,Autre équipement sportif,stade jo-piarulli
"MULTIPOINT ((5.69194409156033 45.1628098864273))",SURFACTI0000000113476874,Zone d'activité ou d'intérêt,Autre équipement sportif,complexe vélodrome albert fontaine
"MULTIPOINT ((5.67415265328333 45.1111481548653))",SURFACTI0000002202321481,Zone d'activité ou d'intérêt,Stade,gymnase léo lagrange
"MULTIPOINT ((5.97518284527679 45.3393930234157))",SURFACTI0000000007463474,Zone d'activité ou d'intérêt,Gendarmerie,gendarmerie de goncelin
"MULTIPOINT ((5.69816392029667 45.1400146292281))",SURFACTI0000000220175698,Zone d'activité ou d'intérêt,Gendarmerie,gendarmerie du pont-de-claix
"MULTIPOINT ((5.98628888848874 45.2780289650732))",SURFACTI0000000007462636,Zone d'activité ou d'intérêt,Camping,les sept laux
"MULTIPOINT ((5.53929070060877 45.1708171434093))",SURFACTI0000000007462895,Zone d'activité ou d'intérêt,Camping,camping le vercors
"MULTIPOINT ((5.58658293397258 45.1177905266387))",SURFACTI0000000007462973,Zone d'activité ou d'intérêt,Camping,bois sigu
"MULTIPOINT ((5.33803360549157 45.1218297744885))",SURFACTI0000000007462976,Zone d'activité ou d'intérêt,Camping,le château de beauvoir
"MULTIPOINT ((5.80128815085846 45.1012200969501))",SURFACTI0000000007462984,Zone d'activité ou d'intérêt,Camping,l'imprévu
"MULTIPOINT ((5.2907871983382 45.1028068175768))",SURFACTI0000000007463000,Zone d'activité ou d'intérêt,Camping,lac du marandan
"MULTIPOINT ((6.03873055050921 45.0654624143663))",SURFACTI0000000007463005,Zone d'activité ou d'intérêt,Camping,à la rencontre du soleil
"MULTIPOINT ((5.55454624716379 44.8961834264823))",SURFACTI0000000007463114,Zone d'activité ou d'intérêt,Camping,les quatre saisons
"MULTIPOINT ((5.55853295909171 45.0773463598606))",SURFACTI0000000007463014,Zone d'activité ou d'intérêt,Camping,l'oursière
"MULTIPOINT ((6.11948384486655 44.9842339323819))",SURFACTI0000000007463065,Zone d'activité ou d'intérêt,Camping,la cascade
"MULTIPOINT ((5.77326950408815 45.0006521821219))",SURFACTI0000000007463071,Zone d'activité ou d'intérêt,Camping,le pré du lac
"MULTIPOINT ((5.78169110853471 44.9851495116665))",SURFACTI0000000007463077,Zone d'activité ou d'intérêt,Camping,les mouettes
"MULTIPOINT ((6.28560295493786 44.9340392296765))",SURFACTI0000000007463087,Zone d'activité ou d'intérêt,Camping,la bérarde
"MULTIPOINT ((5.90207090525721 44.8923060750323))",SURFACTI0000000007463111,Zone d'activité ou d'intérêt,Camping,le plan d'eau
"MULTIPOINT ((5.62358630251072 44.8513732388304))",SURFACTI0000000007463119,Zone d'activité ou d'intérêt,Camping,la chabannerie
"MULTIPOINT ((5.93967000950845 44.8200159272259))",SURFACTI0000000007463122,Zone d'activité ou d'intérêt,Camping,la rouillère
"MULTIPOINT ((5.94115923716617 44.8190115220122))",SURFACTI0000000007463126,Zone d'activité ou d'intérêt,Camping,les aires
"MULTIPOINT ((5.92878158070324 44.8167227797061))",SURFACTI0000000007463127,Zone d'activité ou d'intérêt,Camping,camping du lac
"MULTIPOINT ((5.92878158070324 44.8167227797061))",SURFACTI0000000007463127,Zone d'activité ou d'intérêt,Camping,lac du sautet
"MULTIPOINT ((5.72019962579047 45.1462733420805))",SURFACTI0000000007462922,Zone d'activité ou d'intérêt,Espace public,square du champ de la rousse
"MULTIPOINT ((5.71776155161319 45.1921675484377))",SURFACTI0000002008247562,Zone d'activité ou d'intérêt,Divers public ou administratif,crous - grenoble
"MULTIPOINT ((5.72369688201794 45.1911543662204))",SURFACTI0000000332273109,Zone d'activité ou d'intérêt,Administration centrale de l'Etat,"banque de france, succursale de grenoble"
"MULTIPOINT ((5.64583491408102 45.0251089693064))",SURFACTI0000000052193948,Zone d'activité ou d'intérêt,Poste,poste du gua - les saillants
"MULTIPOINT ((5.5273489143443 45.1272338635209))",SURFACTI0000000222940015,Zone d'activité ou d'intérêt,Poste,poste de méaudre
"MULTIPOINT ((5.7899811839081 44.9078962786679))",SURFACTI0000000018843878,Zone d'activité ou d'intérêt,Poste,poste de la mure
"MULTIPOINT ((5.67783016533448 45.2333974009018))",SURFACTI0000000007463645,Zone d'activité ou d'intérêt,Poste,poste de saint-égrève
"MULTIPOINT ((5.73145660115517 45.1683246731369))",SURFACTI0000002008247561,Zone d'activité ou d'intérêt,Autre service déconcentré de l'Etat,direccte - isère
"MULTIPOINT ((5.76892566619732 45.1881216251639))",SURFACTI0000002008247563,Zone d'activité ou d'intérêt,Autre service déconcentré de l'Etat,cnfpt - rhône-alpes - grenoble
"MULTIPOINT ((5.72839999743773 45.1854666530231))",SURFACTI0000000007463713,Zone d'activité ou d'intérêt,Divers public ou administratif,chambre de commerce et d'industrie de grenoble
"MULTIPOINT ((5.8847217318193 45.2362408329313))",SURFACTI0000000007463636,Zone d'activité ou d'intérêt,Poste,poste de villard-bonnot - lancey
"MULTIPOINT ((5.63624342927799 45.2962473498303))",SURFACTI0000000007463571,Zone d'activité ou d'intérêt,Poste,poste de voreppe
"MULTIPOINT ((5.90209467472975 45.0900436165394))",SURFACTI0000000317342674,Zone d'activité ou d'intérêt,Poste,poste de livet-et-gavet - rioupéroux
"MULTIPOINT ((5.7402983328319 45.1704818985113))",SURFACTI0000000007463743,Zone d'activité ou d'intérêt,Poste,poste de grenoble - jean perrot
"MULTIPOINT ((5.73698170012913 45.188195469735))",SURFACTI0000000007463704,Zone d'activité ou d'intérêt,Autre service déconcentré de l'Etat,rectorat de l'académie de grenoble
"MULTIPOINT ((5.73271129448715 45.1879235007355))",SURFACTI0000000007463712,Zone d'activité ou d'intérêt,Préfecture,préfecture de l'isère
"MULTIPOINT ((5.70414314354634 45.1846960886055))",SURFACTI0000000007463721,Zone d'activité ou d'intérêt,Divers public ou administratif,chambre de métiers et de l'artisanat - isère
"MULTIPOINT ((5.54805216438867 45.1753074277132))",SURFACTI0000000007462858,Zone d'activité ou d'intérêt,Camping,au joyeux réveil
"MULTIPOINT ((5.54805216438867 45.1753074277132))",SURFACTI0000000007462858,Zone d'activité ou d'intérêt,Camping,les quatre montagnes
"MULTIPOINT ((5.7112572539514 45.1919905625459))",SURFACTI0000000300961679,Zone d'activité ou d'intérêt,Palais de justice,palais de justice de grenoble
"MULTIPOINT ((5.7352471079965 45.1917792050168))",SURFACTI0000000332273114,Zone d'activité ou d'intérêt,Autre service déconcentré de l'Etat,direction départementale de la cohésion sociale de l'isère
"MULTIPOINT ((5.71267428608776 45.1928066327148))",SURFACTI0000000332296005,Zone d'activité ou d'intérêt,Autre service déconcentré de l'Etat,direction départementale de la protection des populations - isère
"MULTIPOINT ((5.54314246492994 45.1746446591491))",SURFACTI0000000007463762,Zone d'activité ou d'intérêt,Poste,poste d'autrans
"MULTIPOINT ((5.73537626804327 45.1916327876824))",SURFACTI0000002008247560,Zone d'activité ou d'intérêt,Autre service déconcentré de l'Etat,direction des services départementaux de l'éducation nationale - isère
"MULTIPOINT ((5.72683033650947 45.19517405884))",SURFACTI0000000007462774,Zone d'activité ou d'intérêt,Musée,musée dauphinois
"MULTIPOINT ((6.00459885073601 45.115668170249))",SURFACTI0000000215468986,Zone d'activité ou d'intérêt,Camping,le château de rochetaillée
"MULTIPOINT ((6.20359824457831 45.1324050823765))",SURFACTI0000000007463792,Zone d'activité ou d'intérêt,Champ de tir,champ de tir temporaire du galibier-grandes rousses
"MULTIPOINT ((6.20359824457831 45.1324050823765))",SURFACTI0000000007463792,Zone d'activité ou d'intérêt,Champ de tir,champ de tir temporaire de galibier-grandes rousses
"MULTIPOINT ((5.88079296545885 45.2830525377926))",SURFACTI0000000083762916,Zone d'activité ou d'intérêt,Poste,poste de crolles
"MULTIPOINT ((5.67850838615045 44.757998995557))",SURFACTI0000000042123484,Zone d'activité ou d'intérêt,Poste,poste de lalley
"MULTIPOINT ((5.77797986444573 45.2593724230747))",SURFACTI0000000007463606,Zone d'activité ou d'intérêt,Poste,poste du sappey-en-chartreuse
"MULTIPOINT ((5.65861403861912 45.2081338011062))",SURFACTI0000000007463686,Zone d'activité ou d'intérêt,Poste,poste de sassenage
"MULTIPOINT ((5.58852557911906 45.1279565477668))",SURFACTI0000000007463846,Zone d'activité ou d'intérêt,Mairie,mairie de lans-en-vercors
"MULTIPOINT ((5.78131583647317 44.9173614539758))",SURFACTI0000000007463933,Zone d'activité ou d'intérêt,Mairie,mairie de susville
"MULTIPOINT ((5.85140069990482 45.2471241599309))",SURFACTI0000000007463620,Zone d'activité ou d'intérêt,Mairie,mairie de saint-nazaire-les-eymes
"MULTIPOINT ((5.94535133017626 44.9008248556083))",SURFACTI0000000007463103,Zone d'activité ou d'intérêt,Camping,les vignaux
"MULTIPOINT ((5.94535133017626 44.9008248556083))",SURFACTI0000000007463103,Zone d'activité ou d'intérêt,Camping,les vigneaux
"MULTIPOINT ((5.39469357868085 45.063595137421))",SURFACTI0000000082906721,Zone d'activité ou d'intérêt,Camping,chez la mère michon
"MULTIPOINT ((5.98838850966813 45.4700709542112))",SURFACTI0000000113161581,Zone d'activité ou d'intérêt,Camping,le granier
"MULTIPOINT ((5.70968211929858 45.1659545377248))",SURFACTI0000000007459849,Zone d'activité ou d'intérêt,Stade,stade lesdiguières
"MULTIPOINT ((5.69277269809971 45.1549513061074))",SURFACTI0000000007459851,Zone d'activité ou d'intérêt,Golf,golf blue green seyssins
"MULTIPOINT ((6.12712786803762 45.0048742829981))",SURFACTI0000000007459880,Zone d'activité ou d'intérêt,Golf,golf club des deux alpes
"MULTIPOINT ((5.51232595438549 45.0174987447242))",SURFACTI0000000007459882,Zone d'activité ou d'intérêt,Golf,golf de corrençon-en-vercors
"MULTIPOINT ((5.77301519402599 45.0745603201607))",SURFACTI0000002206937517,Zone d'activité ou d'intérêt,Parc zoologique,parc animalier du domaine de vizille
"MULTIPOINT ((5.68335481551723 45.2405345726642))",SURFACTI0000000007460296,Zone d'activité ou d'intérêt,Culte chrétien,église de la monta
"MULTIPOINT ((5.72551657069251 45.1819742820489))",SURFACTI0000000007460366,Zone d'activité ou d'intérêt,Culte israélite,synagogue rachi
"MULTIPOINT ((5.74945858231554 45.1841502853959))",SURFACTI0000000007460335,Zone d'activité ou d'intérêt,Culte chrétien,église notre-dame de la délivrande
"MULTIPOINT ((5.71388476235547 45.1806531404821))",SURFACTI0000000007460370,Zone d'activité ou d'intérêt,Culte chrétien,église saint-jean
"MULTIPOINT ((5.87750041740034 45.1233201410089))",SURFACTI0000000007460414,Zone d'activité ou d'intérêt,Culte chrétien,chapelle notre-dame des neiges
"MULTIPOINT ((6.01612390060959 45.0382382747605))",SURFACTI0000000007460482,Zone d'activité ou d'intérêt,Culte chrétien,chapelle sainte-philomène
"MULTIPOINT ((5.81632009670537 45.2213078244698))",SURFACTI0000000007460749,Zone d'activité ou d'intérêt,Zone industrielle,zone artisanale de pré milliet
"MULTIPOINT ((5.67579306868907 45.2181527262682))",SURFACTI0000000007460754,Zone d'activité ou d'intérêt,Zone industrielle,zone industrielle de saint-égrève
"MULTIPOINT ((5.67878369118428 45.2088846819461))",SURFACTI0000000007460776,Zone d'activité ou d'intérêt,Zone industrielle,zone industrielle de l'argentière
"MULTIPOINT ((5.71049261961242 45.1542771101954))",SURFACTI0000000007460832,Zone d'activité ou d'intérêt,Zone industrielle,zone d'activités des essarts
"MULTIPOINT ((5.78349783493694 44.9208726154113))",SURFACTI0000000007460882,Zone d'activité ou d'intérêt,Zone industrielle,zone d'activités du villaret
"MULTIPOINT ((5.73182076392939 45.1977382544657))",SURFACTI0000000007462778,Zone d'activité ou d'intérêt,Vestige archéologique,porte saint-laurent
"MULTIPOINT ((6.02826515159809 45.0556110916392))",SURFACTI0000000007463027,Zone d'activité ou d'intérêt,Maison du parc,maison du parc national des écrins
"MULTIPOINT ((5.71943310481248 45.193602599406))",SURFACTI0000000007462797,Zone d'activité ou d'intérêt,Vestige archéologique,porte de france
"MULTIPOINT ((5.77613974402593 45.0183690807833))",SURFACTI0000000007463057,Zone d'activité ou d'intérêt,Monument,statue de napoléon
"MULTIPOINT ((5.50762992985491 44.9996195647345))",SURFACTI0000000007463074,Zone d'activité ou d'intérêt,Monument,borne du 45ème parallèle
"MULTIPOINT ((5.94895076076462 44.9013401923333))",SURFACTI0000000007463102,Zone d'activité ou d'intérêt,Maison du parc,maison du parc national des écrins
"MULTIPOINT ((5.78327013284437 45.1737222567115))",SURFACTI0000000007463738,Zone d'activité ou d'intérêt,Ouvrage militaire,fort du mûrier
"MULTIPOINT ((5.75912897612878 45.1341488558473))",SURFACTI0000000007463815,Zone d'activité ou d'intérêt,Ouvrage militaire,fort de montavie
"MULTIPOINT ((5.67817609684198 45.1368863955587))",SURFACTI0000000007463818,Zone d'activité ou d'intérêt,Ouvrage militaire,fort de comboire
"MULTIPOINT ((5.76252049088662 45.2352507686289))",SURFACTI0000000007463640,Zone d'activité ou d'intérêt,Ouvrage militaire,fort du saint-eynard
"MULTIPOINT ((5.77320628044375 45.0777007745698))",SURFACTI0000000015313058,Zone d'activité ou d'intérêt,Culte chrétien,église sainte-marie
"MULTIPOINT ((5.78955162474338 44.9068674153089))",SURFACTI0000000018843892,Zone d'activité ou d'intérêt,Culte chrétien,église saint-pierre-julien-eymard
"MULTIPOINT ((5.63446538071196 45.2922278177268))",SURFACTI0000002201790300,Zone d'activité ou d'intérêt,Complexe sportif couvert,ensemble sportif de l'arcade
"MULTIPOINT ((5.62429690475652 44.8278610317351))",SURFACTI0000000328045756,Zone d'activité ou d'intérêt,Culte chrétien,église sainte-marie de clelles
"MULTIPOINT ((5.75828920223835 45.1628376838261))",SURFACTI0000000007460811,Zone d'activité ou d'intérêt,Zone industrielle,zone industrielle sud
"MULTIPOINT ((5.74127839920383 45.155895240444))",SURFACTI0000000007460816,Zone d'activité ou d'intérêt,Zone industrielle,zone d'activités des poulardes
"MULTIPOINT ((5.69279079563159 45.1481087300688))",SURFACTI0000000007460836,Zone d'activité ou d'intérêt,Divers commercial,espace comboire
"MULTIPOINT ((5.69279079563159 45.1481087300688))",SURFACTI0000000007460836,Zone d'activité ou d'intérêt,Divers commercial,espa comboire zone industrielle
"MULTIPOINT ((5.68057413422388 45.1013959799155))",SURFACTI0000000007463857,Zone d'activité ou d'intérêt,Caserne,quartier chef de bataillon de reyniès
"MULTIPOINT ((5.68057413422388 45.1013959799155))",SURFACTI0000000007463857,Zone d'activité ou d'intérêt,Caserne,quartier de reyniès
"MULTIPOINT ((5.68330694438786 45.1873954359945))",SURFACTI0000000007463726,Zone d'activité ou d'intérêt,Caserne de pompiers,siège du conseil d'administration sdis 38
"MULTIPOINT ((5.72106919440356 45.097662735696))",SURFACTI0000002203828086,Zone d'activité ou d'intérêt,Divers commercial,zac du saut du moine
"MULTIPOINT ((5.86003643811352 44.8631298982202))",SURFACTI0000002008240666,Zone d'activité ou d'intérêt,Station d'épuration,urbain
"MULTIPOINT ((5.75792927040012 45.1276776946359))",SURFACTI0000000007459863,Zone d'activité ou d'intérêt,Golf,golf de bresson-jarrie
"MULTIPOINT ((5.75792927040012 45.1276776946359))",SURFACTI0000000007459863,Zone d'activité ou d'intérêt,Golf,golf international de grenoble
"MULTIPOINT ((5.70565410257639 45.1382290501897))",SURFACTI0000002204007849,Zone d'activité ou d'intérêt,Divers industriel,zac des minotiers
"MULTIPOINT ((5.74752169275999 45.1704065318982))",SURFACTI0000000007459838,Zone d'activité ou d'intérêt,Autre équipement sportif,stade raymond espagnac
"MULTIPOINT ((5.85222829113048 45.2107201361131))",SURFACTI0000000007460748,Zone d'activité ou d'intérêt,Zone industrielle,zone d'activités malvaisin
"MULTIPOINT ((5.6890044646484 45.1706896293969))",SURFACTI0000000007460807,Zone d'activité ou d'intérêt,Zone industrielle,zone artisanale la tuilerie
"MULTIPOINT ((5.68079719244051 45.1132926584817))",SURFACTI0000000007460848,Zone d'activité ou d'intérêt,Zone industrielle,zone industrielle des beauches
"MULTIPOINT ((5.68079719244051 45.1132926584817))",SURFACTI0000000007460848,Zone d'activité ou d'intérêt,Zone industrielle,zone industrielle des bauches
"MULTIPOINT ((5.71067471337949 45.1327970086964))",SURFACTI0000000007462943,Zone d'activité ou d'intérêt,Espace public,parc jean de la fontaine
"MULTIPOINT ((5.70578082649931 45.1234128171968))",SURFACTI0000000007460840,Zone d'activité ou d'intérêt,Usine,plate-forme chimique du pont-de-claix
"MULTIPOINT ((5.88545819846332 45.3063511275022))",SURFACTI0000002215780335,Zone d'activité ou d'intérêt,Station d'épuration,saint-hilaire-du-touvet / services gener
"MULTIPOINT ((5.85931366961651 45.2893479645633))",SURFACTI0000002215780728,Zone d'activité ou d'intérêt,Station d'épuration,saint-pancrasse / village
"MULTIPOINT ((5.46561713907777 45.0871408395101))",SURFACTI0000002215780832,Zone d'activité ou d'intérêt,Station d'épuration,rencurel la balme
"MULTIPOINT ((5.75629284441523 45.1555054552843))",SURFACTI0000000116208077,Zone d'activité ou d'intérêt,Zone industrielle,zone d'activités champ fila
"MULTIPOINT ((5.29275959163599 45.1012088181149))",SURFACTI0000000077343069,Zone d'activité ou d'intérêt,Parc de loisirs,base de loisirs de marandan
"MULTIPOINT ((5.29275959163599 45.1012088181149))",SURFACTI0000000077343069,Zone d'activité ou d'intérêt,Parc de loisirs,base de loisirs du marandan
"MULTIPOINT ((5.55180118804909 45.0709861650205))",SURFACTI0000000007463891,Zone d'activité ou d'intérêt,Poste,poste de villard-de-lans
"MULTIPOINT ((5.64217477234392 45.2082510194482))",SURFACTI0000000242976052,Zone d'activité ou d'intérêt,Monument,mémorial de la résistance
"MULTIPOINT ((5.5400282960287 45.2889711649427))",SURFACTI0000000077343318,Zone d'activité ou d'intérêt,Golf,golf de grenoble-charmeil
"MULTIPOINT ((5.51585270373834 45.1450313996965))",SURFACTI0000000222940018,Zone d'activité ou d'intérêt,Camping,les eymes
"MULTIPOINT ((5.51585270373834 45.1450313996965))",SURFACTI0000000222940018,Zone d'activité ou d'intérêt,Camping,lot les eymes
"MULTIPOINT ((5.79158674307098 45.349957957647))",SURFACTI0000000007462509,Zone d'activité ou d'intérêt,Musée,la correrie (musée)
"MULTIPOINT ((5.79158674307098 45.349957957647))",SURFACTI0000000007462509,Zone d'activité ou d'intérêt,Musée,musée de la grande chartreuse
"MULTIPOINT ((5.80572132272907 45.3232787751758))",SURFACTI0000000224965869,Zone d'activité ou d'intérêt,Musée,musée arcabas en chartreuse
"MULTIPOINT ((5.48281772151901 44.8269762365795))",SURFACTI0000000007463131,Zone d'activité ou d'intérêt,Refuge,cabane de pré peyret
"MULTIPOINT ((5.73379133784784 45.1722560161399))",SURFACTI0000000120834941,Zone d'activité ou d'intérêt,Salle de spectacle ou conférence,centre dramatique national des alpes
"MULTIPOINT ((5.753930723075 45.1849184682807))",SURFACTI0000002218430709,Zone d'activité ou d'intérêt,Hôpital,vigilans
"MULTIPOINT ((5.75376855672118 45.1849368848786))",SURFACTI0000002218430710,Zone d'activité ou d'intérêt,Hôpital,centre traitement ambulatoire intensif
"MULTIPOINT ((5.68989393774242 45.1637990078109))",SURFACTI0000002204037356,Zone d'activité ou d'intérêt,Complexe sportif couvert,complexe sportif yves brouzet
"MULTIPOINT ((6.00752646090125 45.0907052990038))",SURFACTI0000000228388231,Zone d'activité ou d'intérêt,Camping,la ferme de noémie
"MULTIPOINT ((6.00752646090125 45.0907052990038))",SURFACTI0000000228388231,Zone d'activité ou d'intérêt,Camping,la ferme noémie
"MULTIPOINT ((6.07618722372156 45.1325626118776))",SURFACTI0000000354644689,Zone d'activité ou d'intérêt,Parc de loisirs,parc de loisirs en forêt
"MULTIPOINT ((6.16910423097029 45.0413116095921))",SURFACTI0000000007463018,Zone d'activité ou d'intérêt,Parc de loisirs,base nautique du chambon
"MULTIPOINT ((5.53321446198183 45.1293813111227))",SURFACTI0000000007462974,Zone d'activité ou d'intérêt,Camping,les buissonnets
"MULTIPOINT ((5.28342964756685 45.0742231435778))",SURFACTI0000000007463897,Zone d'activité ou d'intérêt,Poste,poste de saint-just-de-claix
"MULTIPOINT ((5.9738073508673 44.9369107374493))",SURFACTI0000000325770907,Zone d'activité ou d'intérêt,Poste,poste du périer
"MULTIPOINT ((5.7315250508936 45.1975544870986))",SURFACTI0000000224965870,Zone d'activité ou d'intérêt,Musée,musée archéologique grenoble saint-laurent
"MULTIPOINT ((5.76803641173686 45.0676594773926))",SURFACTI0000000228042902,Zone d'activité ou d'intérêt,Lycée,lycée portes de l'oisans
"MULTIPOINT ((5.80424062022671 45.2207477288635))",SURFACTI0000000007461695,Zone d'activité ou d'intérêt,Lycée,lycée militaire national des pupilles de l'air
"MULTIPOINT ((5.76291043019245 45.1992625142836))",SURFACTI0000002000381272,Zone d'activité ou d'intérêt,Autre équipement sportif,parc de l'île d'amour
"MULTIPOINT ((5.62626592970044 45.2544378516907))",SURFACTI0000000007460736,Zone d'activité ou d'intérêt,Zone industrielle,zone d'activités le ruisset
"MULTIPOINT ((5.67179721329427 45.1126298869142))",SURFACTI0000002203822945,Zone d'activité ou d'intérêt,Divers public ou administratif,direction technique aménagement environnement
"MULTIPOINT ((5.84477790164032 45.1304947547323))",SURFACTI0000000113476865,Zone d'activité ou d'intérêt,Centre équestre,poney cheval nature des rapeaux
"MULTIPOINT ((5.68969664606977 45.1662786327876))",SURFACTI0000002204037364,Zone d'activité ou d'intérêt,Salle de spectacle ou conférence,le prisme
"MULTIPOINT ((5.66584155755803 45.2206971108818))",SURFACTI0000002204037377,Zone d'activité ou d'intérêt,Divers commercial,zone artisanale de clémencière
"MULTIPOINT ((5.79840897218652 44.8478468798588))",SURFACTI0000002203877780,Zone d'activité ou d'intérêt,Espace public,place du vallon libre
"MULTIPOINT ((5.79905783948625 44.8479070887803))",SURFACTI0000002203877781,Zone d'activité ou d'intérêt,Espace public,place du temple
"MULTIPOINT ((5.79841106721634 44.8482954747307))",SURFACTI0000002203877782,Zone d'activité ou d'intérêt,Salle de spectacle ou conférence,espace pierre arnaud
"MULTIPOINT ((5.53986907920278 45.2791333357902))",SURFACTI0000000007463598,Zone d'activité ou d'intérêt,Caserne de pompiers,caserne de pompiers de saint-quentin-sur-isère
"MULTIPOINT ((5.82766941795464 45.2063879095545))",SURFACTI0000000007463668,Zone d'activité ou d'intérêt,Caserne de pompiers,caserne de pompiers de domène - belledonne
"MULTIPOINT ((5.8988305277887 45.2256020297282))",SURFACTI0000000007463635,Zone d'activité ou d'intérêt,Caserne de pompiers,caserne de pompiers de la combe-de-lancey
"MULTIPOINT ((5.71781633575363 45.2528213780974))",SURFACTI0000002200186559,Zone d'activité ou d'intérêt,Siège d'EPCI,communauté de commune du balcon sud de chartreuse
"MULTIPOINT ((5.66760216242345 45.2142187788618))",SURFACTI0000000317251198,Zone d'activité ou d'intérêt,Caserne de pompiers,caserne de pompiers de sassenage
"MULTIPOINT ((5.64352266555855 45.2875093735718))",SURFACTI0000002200229405,Zone d'activité ou d'intérêt,Espace public,parc le françois
"MULTIPOINT ((5.90722466005425 45.2627922686357))",SURFACTI0000000007460726,Zone d'activité ou d'intérêt,Zone industrielle,zone d'activités alfred fredet
"MULTIPOINT ((5.75629395981625 45.1778217969443))",SURFACTI0000000209242866,Zone d'activité ou d'intérêt,Police,commissariat subdivisionnaire de police de saint-martin-d'hères
"MULTIPOINT ((5.39297951177793 45.0409849373453))",SURFACTI0000002220776639,Zone d'activité ou d'intérêt,Site d'escalade,petite cournouse
"MULTIPOINT ((5.759470207228 45.1591483229381))",SURFACTI0000000300165458,Zone d'activité ou d'intérêt,Culte chrétien,centre œcuménique
"MULTIPOINT ((5.73160107563882 45.1946096481967))",SURFACTI0000000315688094,Zone d'activité ou d'intérêt,Espace public,parc de sculpture de grenoble
"MULTIPOINT ((5.87908200189155 45.274468316661))",SURFACTI0000000320312460,Zone d'activité ou d'intérêt,Construction,abbaye des ayes
"MULTIPOINT ((5.57289070186765 44.8113298851421))",SURFACTI0000000328045812,Zone d'activité ou d'intérêt,Culte chrétien,église notre-dame
"MULTIPOINT ((5.67701361458913 45.0440661244888))",SURFACTI0000000239037126,Zone d'activité ou d'intérêt,Gendarmerie,peloton motorisé de vif
"MULTIPOINT ((6.08167498387577 45.0362058196252))",SURFACTI0000000337531531,Zone d'activité ou d'intérêt,Culte chrétien,chapelle saint-antoine
"MULTIPOINT ((6.08483125053033 45.0508198446015))",SURFACTI0000000337531532,Zone d'activité ou d'intérêt,Culte chrétien,notre-dame des anges
"MULTIPOINT ((5.84068715432331 45.2545173031899))",SURFACTI0000000342794195,Zone d'activité ou d'intérêt,Monument,mémorial doyen gosse
"MULTIPOINT ((5.64576877425093 45.2530741851477))",SURFACTI0000000007461051,Zone d'activité ou d'intérêt,Station d'épuration,aquapôle
"MULTIPOINT ((5.8376887076182 45.4117966807258))",SURFACTI0000000351084347,Zone d'activité ou d'intérêt,Culte chrétien,chapelle notre-dame de la paix
"MULTIPOINT ((6.00529352019689 45.4278288351435))",SURFACTI0000000007460620,Zone d'activité ou d'intérêt,Zone industrielle,zone industrielle de pré brun
"MULTIPOINT ((6.00529352019689 45.4278288351435))",SURFACTI0000000007460620,Zone d'activité ou d'intérêt,Zone industrielle,zone industrielle de pré-brun-nord
"MULTIPOINT ((6.0875122614555 45.0842422657497))",SURFACTI0000002004412581,Zone d'activité ou d'intérêt,Vestige archéologique,site archéologique de brandes
"MULTIPOINT ((5.95452441304936 45.0634117685029))",SURFACTI0000000007463007,Zone d'activité ou d'intérêt,Refuge,refuge du taillefer
