WKT,ID,NATURE,TOPONYME
"MULTILINESTRING ((5.71875619144843 45.1817211276346,5.71858509650439 45.1820793686542,5.71845608208446 45.1823600037014,5.71822209772719 45.1828657297708))",CONSLINE0000002218421088,Mur de soutènement,
"MULTILINESTRING ((5.95095091143229 45.295710059873,5.95106566257433 45.2956349463368,5.95122404804878 45.2957569157562,5.95109159139843 45.295835199907))",CONSLINE0000000290274344,Ruines,
"MULTILINESTRING ((5.95064900056722 45.2955297037033,5.9507414711376 45.2954677933318,5.9507369315414 45.2954543971239,5.95073522769088 45.2954463324867,5.95074098248322 45.2954344667721,5.95075972441158 45.2954267636937,5.95078262462751 45.2954252583494,5.95079948408015 45.2954302198668,5.95084984765615 45.2953928482229,5.95094272410442 45.2954832071862,5.95089481494621 45.2955187119709,5.95080352401884 45.2955787892112,5.95075532870857 45.2956088950851))",CONSLINE0000000290274346,Ruines,
"MULTILINESTRING ((5.95109159139843 45.295835199907,5.95099491458771 45.2958900130337,5.95084446456696 45.2957732402887,5.95085437769607 45.2957675723028))",CONSLINE0000002218421089,Ruines,
"MULTILINESTRING ((5.908347618628 44.9458564405597,5.90830239445716 44.9458161793097,5.90827842206763 44.945794282332,5.90823253792912 44.9457657509575,5.90819861665793 44.9457477181887))",CONSLINE0000002218421090,Barrage,
"MULTILINESTRING ((5.91254875167136 44.943058820567,5.91249193305092 44.9430395872693,5.91245416462789 44.9430207556711,5.91241780337004 44.9430045901017))",CONSLINE0000002218421091,Barrage,
"MULTILINESTRING ((5.9116517847505 44.9437904887204,5.91160036552771 44.9437530940414,5.91154908657974 44.9437183985833))",CONSLINE0000002218421092,Barrage,
"MULTILINESTRING ((5.90775514059362 44.9462476484072,5.90771709826105 44.9461990902746,5.90767281450744 44.946152497365,5.90760924628456 44.9461010031311))",CONSLINE0000002218421093,Barrage,
"MULTILINESTRING ((5.91182553134658 44.9435940293898,5.91179916493566 44.9435748988176,5.91176238285895 44.9435506353002))",CONSLINE0000002218421094,Barrage,
"MULTILINESTRING ((5.91116332734908 44.9442051185645,5.91111410956876 44.9441856854358,5.91104406035971 44.9441559862721))",CONSLINE0000002218421095,Barrage,
"MULTILINESTRING ((5.91096808552404 44.944403040782,5.91091591325404 44.9443755761972,5.91083385417112 44.9443344788234))",CONSLINE0000002218421096,Barrage,
"MULTILINESTRING ((5.91068251646343 44.944596120581,5.91064732818173 44.9445781217466,5.91060683859834 44.9445557568794,5.91055499340419 44.9445345903645))",CONSLINE0000002218421097,Barrage,
"MULTILINESTRING ((5.91199967311443 44.94352729946,5.91195763639448 44.9434995698011,5.91190762436159 44.9434648413152))",CONSLINE0000002218421098,Barrage,
"MULTILINESTRING ((5.90745150039824 44.9463862330146,5.90741664557646 44.9463502049947,5.90737939686879 44.9463169425029,5.90733825395325 44.9462819799273))",CONSLINE0000002218421099,Barrage,
"MULTILINESTRING ((5.91036166585475 44.9449649121526,5.91031896924567 44.9449489117751,5.91028260735312 44.9449327454982,5.91024080400577 44.9449095139231))",CONSLINE0000002218421100,Barrage,
"MULTILINESTRING ((5.91048839284317 44.9448156359475,5.91046141344291 44.9448091347129,5.91044062857028 44.9447997683333,5.91039774519307 44.9447801689916,5.91035237469393 44.9447615357373))",CONSLINE0000002218421101,Barrage,
"MULTILINESTRING ((5.90927870330781 44.9454140204499,5.9092371395732 44.9453709608414,5.90921152646636 44.9453418992369,5.90919914325114 44.9453233029779))",CONSLINE0000002218421102,Barrage,
"MULTILINESTRING ((5.90873142398521 44.9456247571806,5.90869896264904 44.9455859640037,5.90867086250671 44.9455578683397,5.90860607377872 44.9455073075927))",CONSLINE0000002218421103,Barrage,
"MULTILINESTRING ((5.90988583456443 44.9452809994052,5.90987233588526 44.9452164828433,5.90985057006249 44.9451882216205,5.90980783252996 44.9451469948982))",CONSLINE0000002218421104,Barrage,
"MULTILINESTRING ((5.91017811263348 44.9451192801259,5.91014531792789 44.945098515532,5.91011904481001 44.9450811840508,5.91008967726788 44.9450531219243))",CONSLINE0000002218421105,Barrage,
"MULTILINESTRING ((5.91272036622195 44.9429435031586,5.91266706781826 44.9429187718538,5.91258777712192 44.9428821081212,5.91255136916466 44.9428650428488))",CONSLINE0000002218421106,Barrage,
"MULTILINESTRING ((5.91137720281432 44.9439751738054,5.91132789169756 44.9439539412763,5.91129551783149 44.9439412747624,5.9112186202246 44.9439018444214))",CONSLINE0000002218421107,Barrage,
"MULTILINESTRING ((5.76161689389572 45.2351064291589,5.76173519473229 45.235023317607,5.76183200333546 45.234918212841,5.76188424711434 45.2348916938432,5.76193570253423 45.234746265296,5.76194357393486 45.2346992198603,5.76196779816442 45.2346733935709,5.76201492151743 45.2346722284716,5.76211145479174 45.2346130800989,5.76215925337113 45.2345740571898,5.76223792363678 45.234591933465,5.76227480689772 45.2346414761969,5.76237253677653 45.2346579801146,5.76264910617662 45.2346808730598,5.76286049907662 45.2347008724167,5.76300153178854 45.2347163048077))",CONSLINE0000000353654347,Ruines,
"MULTILINESTRING ((5.76150294485967 45.2353804401911,5.76155944840528 45.2354141815388,5.76178304971565 45.2355519092469,5.7619473333794 45.2356505591113,5.76201556752135 45.2356894160857,5.76202857120494 45.2356945004445,5.76207716620217 45.2357230312159,5.7621425858436 45.2357565518397,5.76245478443512 45.235546112193,5.76260945944424 45.2352963203154,5.7629772808093 45.2353593018214,5.76325829902478 45.2353946970142,5.76354492762457 45.2354146360912,5.76354693975296 45.2354037745774,5.76367856854733 45.2354095280391,5.76368870393464 45.2352795364375,5.76370439030777 45.2350557057808,5.76369515386844 45.2349207875679,5.76363312876947 45.2349043024657,5.76361992714898 45.2348694909157))",CONSLINE0000002218421275,Mur de soutènement,
"MULTILINESTRING ((5.76355798041768 45.2349575172895,5.76355781617149 45.2350314015545,5.76357485820829 45.2350922464718,5.76348532651592 45.2352926764894,5.7634689478543 45.2352966855688,5.76315494971779 45.2352648095999,5.76302046199664 45.2352528193972,5.76253725808273 45.2351773747985,5.7625218855466 45.2351759529914,5.7625005015395 45.2351818876603,5.76247759552708 45.2352085824487,5.76236838248095 45.2353464297258,5.76234106945818 45.2354128764753,5.76230772585355 45.2354605518045,5.76223311034697 45.23552456425,5.76202878890253 45.2355701601559,5.7619646431719 45.235536607978,5.76178950237428 45.2354247119012,5.76167710023482 45.2353436997883,5.76164233733407 45.2353112230059))",CONSLINE0000002218421276,Mur de soutènement,
"MULTILINESTRING ((5.76324317935562 45.2347292482947,5.76341701384412 45.2347375619423,5.76357042611333 45.2347454795612,5.76367070376802 45.2347619193297,5.76371731166822 45.2347760828932,5.76375518273345 45.2347940665017))",CONSLINE0000002218421277,Ruines,
"MULTILINESTRING ((6.01575642923886 45.4372649908311,6.01568798404122 45.4370415530321))",CONSLINE0000000217045053,Pont,
"MULTILINESTRING ((5.71481763739773 45.1625034136074,5.71392407258021 45.1629576061872,5.71339058597729 45.1632219451559,5.71319104045458 45.1633349111472,5.71299719424832 45.1634603513938))",CONSLINE0000000007520189,Mur de soutènement,
"MULTILINESTRING ((5.71288388345668 45.1632775121955,5.71312018221692 45.1631870775688,5.71349062409957 45.163000582819,5.71395690762353 45.1627685101612,5.71469663703705 45.1623982445114))",CONSLINE0000000007520177,Mur de soutènement,
"MULTILINESTRING ((5.87028445034726 45.22801517413,5.8705358623108 45.2278213009089))",CONSLINE0000002209667068,Pont,
"MULTILINESTRING ((5.90746530483118 45.3025815951538,5.90732724749499 45.302651861716))",CONSLINE0000000007527941,Pont,
"MULTILINESTRING ((5.879076528047 44.969413816601,5.8789317893134 44.9694869387631))",CONSLINE0000000058491955,Pont,
"MULTILINESTRING ((5.7718570389024 44.9357737403956,5.77173575760411 44.9357578463859))",CONSLINE0000000063087408,Pont,
"MULTILINESTRING ((5.87613327695126 45.0003445534705,5.87608298486036 45.0003296361983,5.87605199323695 45.0003196257634))",CONSLINE0000000007530811,Pont,
"MULTILINESTRING ((5.65041913235809 45.0281322901486,5.65067943177891 45.0281026685864,5.65090741012051 45.0280612037242))",CONSLINE0000000007530754,Pont,
"MULTILINESTRING ((5.96941274832749 44.9839839503832,5.96958476546001 44.9839478220036))",CONSLINE0000000058295915,Pont,
"MULTILINESTRING ((5.97786163453547 45.3500825457623,5.97789462028894 45.3501735790767))",CONSLINE0000000252462909,Pont,
"MULTILINESTRING ((5.97886755006118 45.3522823672173,5.97869269124284 45.3523104487075))",CONSLINE0000000252462908,Pont,
"MULTILINESTRING ((5.6721967571747 45.2157252141021,5.67235642083069 45.2158385155611))",CONSLINE0000000252527420,Pont,
"MULTILINESTRING ((5.72968135397471 45.088845486764,5.73030153682841 45.0886275815371,5.73091685343753 45.0884142966945,5.73131228286084 45.0882559500619,5.731601230602 45.0881308442731,5.73182110292589 45.0880236481204))",CONSLINE0000000291042157,Pont,
"MULTILINESTRING ((5.65361745736986 45.1755355050267,5.65350917139288 45.175508349379))",CONSLINE0000000292956544,Pont,
"MULTILINESTRING ((5.72919128228023 45.1548631537168,5.72919706266878 45.1547990449604))",CONSLINE0000000292731484,Pont,
"MULTILINESTRING ((5.87488902532098 44.8912185041834,5.87471347632203 44.8912059314616,5.87465318148437 44.891216501935,5.87464498368673 44.8911554500769,5.87482697441117 44.891145332549))",CONSLINE0000000007531137,Barrage,
"MULTILINESTRING ((5.57741384109255 44.9035048623412,5.57733572537822 44.9033220051393))",CONSLINE0000000007531114,Barrage,
"MULTILINESTRING ((5.22589577749662 45.0958561872953,5.2259892895855 45.0958092819033))",CONSLINE0000000007530298,Barrage,
"MULTILINESTRING ((5.88788647249471 45.0798620969486,5.88801898678847 45.0798424437381,5.88828764014488 45.0798733205858,5.88834516228387 45.0798790371774,5.88843301006593 45.0799055913748,5.88864651224323 45.0799766401801,5.88874560448222 45.0799992985835,5.88876559926202 45.0799924731225))",CONSLINE0000000007530258,Barrage,
"MULTILINESTRING ((5.88805583664095 45.0803343334853,5.8882373679963 45.0800079714535,5.88796398991507 45.0799348701203,5.88787364876121 45.0799092811898,5.88788647249471 45.0798620969486,5.88778761318154 45.079843936741,5.88775869699789 45.0797518836964,5.88756107186344 45.0796434808657,5.88725478539786 45.0794748242914,5.88719769755572 45.0794528779683,5.88700825123076 45.0794289558595,5.88659203676229 45.0792000766464,5.88647633096967 45.0790526084796,5.886362978376 45.078975356891,5.88627141595811 45.0789506993655,5.88620867571287 45.0789424139426,5.88618028768166 45.0789098126018,5.88616192025174 45.0788742486537,5.88618690385056 45.078791610791,5.88621993951631 45.0787664280081,5.88622229371969 45.0787627630321,5.88624585003976 45.0787756676455,5.88628252418718 45.0787963413401,5.88634656631422 45.0787559392315))",CONSLINE0000000007530257,Barrage,
"MULTILINESTRING ((5.72213650457536 45.0926770361126,5.72192215778456 45.0924020822684))",CONSLINE0000000007530207,Barrage,
"MULTILINESTRING ((5.73017161430912 45.0889100546878,5.73017997523133 45.0888729115157))",CONSLINE0000000007530203,Barrage,
"MULTILINESTRING ((6.04597977920709 45.1285675596537,6.0458425496169 45.1285253538901,6.04582094663638 45.1285493720099,6.04577151978768 45.1285299975583,6.04531894730894 45.1283071796834))",CONSLINE0000000007529763,Barrage,
"MULTILINESTRING ((6.05678230528874 45.1458871527615,6.05743947472811 45.1454942877055))",CONSLINE0000000007529515,Barrage,
"MULTILINESTRING ((5.83264411691238 45.2710117538016,5.83282257146515 45.2709829040764,5.83293222135574 45.2710062545645,5.83307739707356 45.2711260139375))",CONSLINE0000000007528392,Barrage,
"MULTILINESTRING ((6.17153240302908 45.0555151862484,6.17157732602887 45.0554778620468))",CONSLINE0000000007530391,Ruines,
"MULTILINESTRING ((5.79670146055575 45.3823460747473,5.79658365300451 45.3823679376646))",CONSLINE0000000007526829,Ruines,
"MULTILINESTRING ((6.00555150288275 45.0883721641009,6.0054467738414 45.0882695666053))",CONSLINE0000000331887106,Pont,
"MULTILINESTRING ((6.00525216819491 45.087701749365,6.00541369145573 45.087654142002))",CONSLINE0000000331887107,Pont,
"MULTILINESTRING ((6.01785347064604 45.0841668936788,6.01815890843426 45.084170332966))",CONSLINE0000000331887123,Pont,
"MULTILINESTRING ((6.02510610618163 45.0568097566957,6.02519164698027 45.0567930159663))",CONSLINE0000000331921156,Barrage,
"MULTILINESTRING ((5.82832197123049 45.0476327671884,5.82844164172203 45.0475864809145))",CONSLINE0000000332950614,Pont,
"MULTILINESTRING ((5.48896725681629 45.0648488556326,5.48891713627509 45.0649508694332,5.48913457884185 45.064981143111))",CONSLINE0000000333123224,Ruines,
"MULTILINESTRING ((5.9604519673748 44.9199674623543,5.96048838617691 44.9196484434652))",CONSLINE0000000333894722,Barrage,
"MULTILINESTRING ((5.7564490317774 45.1097578850768,5.7568386906415 45.1096356296837,5.75697505978888 45.1098466828217,5.75681216846322 45.109897561043,5.75667902073556 45.1099323872815,5.75661107244114 45.1098187461673,5.75650964950115 45.1098518866724,5.7564490317774 45.1097578850768))",CONSLINE0000000289920713,Ruines,
"MULTILINESTRING ((5.54548671783137 45.0577483856404,5.54551071920114 45.0577451344857,5.54559050524824 45.057738806544))",CONSLINE0000000334126374,Pont,
"MULTILINESTRING ((5.62678031134752 45.0576263323934,5.62694385264268 45.0574819364654))",CONSLINE0000000334126378,Barrage,
"MULTILINESTRING ((5.62930622708319 45.0590937309186,5.62948233604006 45.0589463317808))",CONSLINE0000000334126379,Barrage,
"MULTILINESTRING ((5.92211272252274 45.2797996647672,5.92195099559077 45.2798795802103))",CONSLINE0000000007528297,Pont,
"MULTILINESTRING ((5.90776170935302 45.2150521217342,5.907924327566 45.2150659077806,5.90793377498262 45.2150025894196,5.90777521067208 45.2149932029964,5.90776897257132 45.2150447243361))",CONSLINE0000000332453500,Ruines,
"MULTILINESTRING ((5.86135904337338 45.2168328186257,5.86132401824309 45.2169949976336))",CONSLINE0000000338607982,Pont,
"MULTILINESTRING ((5.60071762716711 45.1259043978749,5.60081028549313 45.1259265607303))",CONSLINE0000000338652005,Pont,
"MULTILINESTRING ((6.19377531872654 45.1134700740666,6.19380970564722 45.1135150467677,6.19390198040565 45.1134817638699))",CONSLINE0000000348248821,Ruines,
"MULTILINESTRING ((5.79403779607108 45.3620009896681,5.79378625809972 45.3619550078387))",CONSLINE0000000350369769,Mur,
"MULTILINESTRING ((6.08054034404128 45.2739763829039,6.08047003212712 45.2738819009013))",CONSLINE0000000351429964,Pont,
"MULTILINESTRING ((5.98572188764871 45.4053616582397,5.98574307794953 45.4053989397021))",CONSLINE0000000351583979,Pont,
"MULTILINESTRING ((6.0895362141377 45.4173104457827,6.0892813640602 45.4173985747735))",CONSLINE0000000007526166,Pont,
"MULTILINESTRING ((5.63296266711672 45.164252481612,5.6341085770872 45.1647876046854))",CONSLINE0000000297836278,Sport de montagne,
"MULTILINESTRING ((5.97617249506495 45.2693682128511,5.97613588312754 45.2692322246809))",CONSLINE0000000007528374,Pont,
"MULTILINESTRING ((5.70062066306622 45.0104624119169,5.70053098730862 45.0104726964909,5.70052015447582 45.0104324187184))",CONSLINE0000002002203043,Ruines,
"MULTILINESTRING ((5.83302370058645 45.1973737290954,5.83307697819586 45.1973940009981,5.83306880013002 45.1974086245238,5.83316494535019 45.1974449274641,5.83313182196769 45.1974953230339,5.83300585606323 45.1974489648519,5.83302366767778 45.197423284869,5.83298984621282 45.1974097271889,5.83302370058645 45.1973737290954))",CONSLINE0000002002705206,Ruines,
"MULTILINESTRING ((6.06450470816526 44.9741119979451,6.06453233505113 44.9740833040649,6.06458846188056 44.9741114916375,6.0645473475387 44.9741720938992,6.06457967500459 44.974182916498,6.06458689844842 44.9741989362428,6.06457150364683 44.9742191835785,6.06456868547107 44.9742372821837,6.06451056489164 44.9742190610592))",CONSLINE0000002004122501,Ruines,
"MULTILINESTRING ((5.90235032606803 44.8251126084181,5.90231711098873 44.8250332944276))",CONSLINE0000000013680409,Pont,
"MULTILINESTRING ((5.89730060878761 44.8267600132296,5.89723317148295 44.8266797899692))",CONSLINE0000000013680408,Pont,
"MULTILINESTRING ((5.85630886340274 44.8843518082023,5.8561341353421 44.8843797276715))",CONSLINE0000000017064552,Pont,
"MULTILINESTRING ((5.85877288166509 44.8874452619802,5.85864059695843 44.8871621707361))",CONSLINE0000000017064551,Pont,
"MULTILINESTRING ((5.94335815808561 45.3705565613742,5.94333082203152 45.3706681121984))",CONSLINE0000000007526947,Barrage,
"MULTILINESTRING ((5.84843085315343 45.2844853944991,5.84848412061481 45.2838046672252,5.84849627917068 45.2834682764769,5.84851804075858 45.2828703449061,5.84828572802221 45.2823455620573,5.84785853226506 45.2819032310033,5.8474215658114 45.2815692698462,5.84728616865232 45.281367285471,5.84720604835812 45.2810981187558,5.84720854632668 45.2809971408539))",CONSLINE0000002150237883,Tunnel,
"MULTILINESTRING ((6.20761522422058 44.9333697022094,6.20730040254861 44.93341032934,6.20724963986692 44.9334099925267))",CONSLINE0000002150238146,Tunnel,
"MULTILINESTRING ((6.12769170542251 45.3951675206913,6.12767146813888 45.3949896560751))",CONSLINE0000002150238947,Tunnel,
"MULTILINESTRING ((5.9719335042927 44.7911901939132,5.97239410056483 44.7905931232098))",CONSLINE0000002150239060,Tunnel,
"MULTILINESTRING ((5.73726063323261 45.1616496259615,5.73732860564186 45.1616074153789,5.7376839426536 45.1613743592069,5.73770072775813 45.1613270977606))",CONSLINE0000002150239686,Tunnel,
"MULTILINESTRING ((5.64700232854966 44.943657273921,5.64696010265648 44.943542067845,5.64691118652727 44.9433657622023,5.64689202731268 44.9431211829401))",CONSLINE0000002150239690,Tunnel,
"MULTILINESTRING ((5.67588513240071 45.0841133605835,5.6760437804955 45.0840005398758,5.67630990034071 45.0837950462113,5.67656667491335 45.0836068937109,5.6768441576583 45.0833731974452,5.67707300491904 45.0831595882266,5.67732421772017 45.0829085036535,5.67753906671407 45.0826682024252,5.67775135095811 45.0824009350235,5.677964041475 45.0821156391734,5.67818811826423 45.0818291682651,5.67835712442076 45.0815611381284,5.67852130422645 45.0812454753901,5.67868614886626 45.0809171836323,5.67893084571867 45.0803446261009))",CONSLINE0000002150240128,Tunnel,
"MULTILINESTRING ((5.64434655533946 45.2844924630473,5.64438786167632 45.2845022974461))",CONSLINE0000002150241490,Tunnel,
"MULTILINESTRING ((6.1268902349402 45.1220635800183,6.1251138946563 45.1232559983413))",CONSLINE0000002150241604,Tunnel,
"MULTILINESTRING ((5.58710135471799 45.2402326987355,5.58806280155053 45.240643770144,5.58829952666657 45.240743693044,5.58839970074135 45.2407864179386,5.58841030916752 45.2407951812883))",CONSLINE0000002150242331,Tunnel,
"MULTILINESTRING ((5.58706357875247 45.2402155552328,5.58708963977793 45.2402275645348,5.58710135471799 45.2402326987355))",CONSLINE0000002150242332,Tunnel,
"MULTILINESTRING ((5.64042634219318 44.9520827314311,5.64025955859374 44.9517470666039,5.63980827259971 44.9508118759901))",CONSLINE0000002150243517,Tunnel,
"MULTILINESTRING ((5.64044170097224 44.9537552749201,5.6404615509881 44.9534764357446,5.64052332700072 44.9528218403747))",CONSLINE0000002150243516,Tunnel,
"MULTILINESTRING ((5.61321248311113 44.8662384931301,5.61431707036573 44.8659395292558))",CONSLINE0000002150243519,Tunnel,
"MULTILINESTRING ((5.59670376508147 44.8667934951072,5.5972844488767 44.8671060076651,5.59785656982779 44.8672880979549))",CONSLINE0000002150243672,Tunnel,
"MULTILINESTRING ((5.60072978283009 44.8672937803403,5.59966529268103 44.8673664609637,5.59913374175356 44.8674041324108,5.59888197610264 44.8674109283991))",CONSLINE0000002150243673,Tunnel,
"MULTILINESTRING ((5.61561290776264 44.8658306272079,5.61675091169683 44.8658956885554,5.61817355476724 44.8660341986057))",CONSLINE0000002150243918,Tunnel,
"MULTILINESTRING ((5.75911569581255 44.9520504484708,5.75668222149194 44.952823446435))",CONSLINE0000002150245482,Tunnel,
"MULTILINESTRING ((5.73110889294551 44.9657268134003,5.73130610723782 44.9657634104723,5.73149732606289 44.9657551092546,5.73165764203061 44.9657376570074,5.73198910139768 44.9656385215093,5.73215919141797 44.9655352423832,5.73243040293104 44.9653456936957,5.7325401677942 44.965202454861,5.7326203847752 44.9650518339929,5.73266597903426 44.9648678296467,5.73270037992811 44.9646624786841,5.73270648774948 44.964605571547))",CONSLINE0000002150245489,Tunnel,
"MULTILINESTRING ((5.6993737632884 44.9571235398909,5.69965380467781 44.956773500484))",CONSLINE0000002150245490,Tunnel,
"MULTILINESTRING ((5.69420129163991 44.9894919470794,5.69405991257774 44.9894296060018,5.69392860478327 44.9893390930543,5.69384373972268 44.9892375453412,5.69378992735519 44.9891217320997,5.69377033973316 44.9890312159758,5.69378508930872 44.9889155440823,5.69382124868724 44.9887434981275))",CONSLINE0000002150245491,Tunnel,
"MULTILINESTRING ((5.69926997136349 45.0057068864443,5.69931386693843 45.0056427583476,5.69944341703503 45.0054324077375,5.69948477534508 45.0053683411274,5.69953389498628 45.0052545365593,5.69956305639865 45.0051745496077,5.69958815217803 45.0050892558807,5.69959930562862 45.0049781742737,5.69959877267725 45.0048880969759))",CONSLINE0000002150245493,Tunnel,
"MULTILINESTRING ((5.52117018756821 45.0254351186059,5.52116551775844 45.0250775909003))",CONSLINE0000000341569419,Mur,
"MULTILINESTRING ((5.32969829639079 45.1254876200224,5.33016732434932 45.1248346513788,5.33017330570304 45.1248255184253,5.33042130734466 45.124456414003,5.33051842890307 45.1243138599819))",CONSLINE0000000007529986,Pont,Pont de Beauvoir
"MULTILINESTRING ((5.57768217231808 44.8678287057603,5.57812398210188 44.8677950235063))",CONSLINE0000000007531237,Pont,Pont de l'Eteiller
"MULTILINESTRING ((5.76568329609391 45.0768679255327,5.76556266560944 45.0768970477418,5.76530244307297 45.0769575643389,5.76511766442662 45.0770008916367,5.76484364871373 45.0770653532879,5.76468329100776 45.0770882529452))",CONSLINE0000000007530330,Pont,Grand Pont
"MULTILINESTRING ((6.0535117597198 45.0700432584133,6.0534668069991 45.0699651970993,6.05341066539654 45.0698685201519))",CONSLINE0000000007530314,Pont,le Grand Pont
"MULTILINESTRING ((5.86136892838937 45.2758791044066,5.86144606381718 45.2759149730785,5.86149182608448 45.2759363273371))",CONSLINE0000000007528303,Pont,Pont de Craponoz
"MULTILINESTRING ((6.13753772835933 45.3696623228593,6.13762740515542 45.3697562340647))",CONSLINE0000000007526882,Pont,Pont de la Chevrette
"MULTILINESTRING ((5.67034510537845 44.8682991833137,5.6710087248353 44.8680291749545,5.67105590851639 44.8680091215645,5.67150076264943 44.8678272530568))",CONSLINE0000000007531225,Pont,Pont de Brion
"MULTILINESTRING ((6.05296179387549 45.4395317497881,6.05302086949298 45.4394886889008,6.05309473860783 45.4394353126414))",CONSLINE0000000012594917,Pont,Pont des Bretonnières
"MULTILINESTRING ((5.94829923108681 45.2695617719349,5.94834894316807 45.2694883757893))",CONSLINE0000000007528376,Pont,Pont des Chênes
"MULTILINESTRING ((5.49363610165671 45.1790842065583,5.49374045584568 45.1789395383749,5.49376676192676 45.1789011142908))",CONSLINE0000000007529442,Pont,Pont de la Cascade
"MULTILINESTRING ((5.70078741790082 44.8085042182579,5.70076889619316 44.8083821540209,5.70076029386438 44.8083084939861))",CONSLINE0000000007531409,Pont,Pont de Prébois
"MULTILINESTRING ((5.67941382605294 45.36281151263,5.67938983100009 45.3628174926347,5.67935456336958 45.3628282472178))",CONSLINE0000000007527125,Pont,Pont de Demay
"MULTILINESTRING ((5.67914341607529 45.0807737542972,5.67902343469688 45.081029795913,5.67890125676981 45.0812930975069,5.67874446141835 45.0815770513677,5.678552639832 45.0818996854169,5.67834720913356 45.0822037271061,5.67813579042185 45.0824889931614,5.67792355077403 45.0827571611781,5.67770870309005 45.0829974631529,5.6774574485286 45.0832476487212,5.67722864545865 45.0834621586112,5.6769498505859 45.083694986481,5.67669434711611 45.0838831093523,5.6764270011116 45.08408953433,5.67597842004856 45.0843886010031))",CONSLINE0000002150240129,Tunnel,Tunnel d'Uriol
"MULTILINESTRING ((5.97446099539612 45.4290076570895,5.97460850973205 45.4290379841974,5.97479306020789 45.4286843618606,5.97469483024284 45.4286662435509))",CONSLINE0000000007526096,Mur,
"MULTILINESTRING ((5.64741902987572 44.7549088510069,5.64780186658191 44.7547429598937,5.64842920899185 44.7546685097119,5.64937475038154 44.7546395941152,5.65036253289489 44.7546754190989))",CONSLINE0000002150243669,Tunnel,Tunnel de Larchat
"MULTILINESTRING ((5.65601309214157 44.7544500018275,5.65584439965595 44.7544918805499,5.65555359818022 44.7545447936361,5.65526115104187 44.7545896380657,5.65486922834 44.7546161470721,5.65460892223856 44.7546187820218))",CONSLINE0000002150243525,Tunnel,Tunnel de Pré Fury
"MULTILINESTRING ((6.03049632955618 45.040712800991,6.03025081478902 45.0407789536225))",CONSLINE0000002150237960,Tunnel,Tunnel du Pontet
"MULTILINESTRING ((6.0364086465434 45.0378097943415,6.03614358081099 45.0379368641014,6.03599916344261 45.0380390174946,6.03575230050498 45.0381502719639,6.0354262721022 45.0382546741449,6.03508106124283 45.0383803225061,6.03489256780433 45.0385134107801,6.03476317864962 45.038658403131,6.03415400586009 45.0391426537386,6.03397878367638 45.0392627639385,6.03361808985707 45.039431178844))",CONSLINE0000002150238154,Tunnel,Tunnel de Bouchère
"MULTILINESTRING ((5.68976632974165 44.9650815199531,5.68981304325146 44.9649443557143,5.6899379980808 44.964718813256,5.69012255208905 44.9645981334427,5.69051954277839 44.964356098117,5.69339736967539 44.9635332761085))",CONSLINE0000002150245476,Tunnel,Tunnel de Serguignier
"MULTILINESTRING ((5.58547669499431 45.2395162448483,5.58477640972683 45.2392090214773,5.58339183796905 45.2385815795015,5.5833148917235 45.2385446196051,5.58322368377924 45.238502583956,5.58297603668742 45.23838668693,5.58296822723869 45.2383832638428))",CONSLINE0000002150241677,Tunnel,Tunnel du Mortier
"MULTILINESTRING ((5.74907699250639 45.3753692820005,5.7488442027148 45.3756254730495,5.7487350678667 45.3757452812208,5.74819380543739 45.3765631541113,5.7478985966799 45.3773416503678,5.74768261916936 45.3777055457645))",CONSLINE0000002150239623,Tunnel,Tunnel de Fourvoirie
"MULTILINESTRING ((5.80858991530255 45.4252716235254,5.80850821316127 45.4253007015177,5.80845408005759 45.4253182763637,5.80838141910237 45.4253237010189,5.80827909258831 45.4253244627118,5.80798019482603 45.4253094252554,5.80779891356264 45.4252923418201))",CONSLINE0000002150237806,Tunnel,Tunnel du Frou
"MULTILINESTRING ((5.45140987140731 45.0777203964666,5.45161542249676 45.0777978487858,5.45179717141897 45.0778253782045,5.45189378540183 45.0778250536636,5.45197742121253 45.0778187088739,5.4521582309109 45.0777958120288,5.45233634222268 45.0777693709719,5.45241616730993 45.0777631097299,5.45258574221023 45.0777449636258,5.45275471775874 45.0777421445305,5.45292908983925 45.0777464129875,5.45309766359383 45.0777634204346))",CONSLINE0000002150241501,Tunnel,Tunnel d'Arbois
"MULTILINESTRING ((5.64930373567365 44.7623108151469,5.65003186503018 44.7624951837729,5.65129989160453 44.762813461949,5.65211274907893 44.763024615744,5.65238518100522 44.7631442082291,5.65263978310536 44.7633146726555))",CONSLINE0000002150243671,Tunnel,Tunnel de Saint-Maurice
"MULTILINESTRING ((5.74702172318806 44.9564941630768,5.74887067093776 44.9557493523927,5.75072210407849 44.9550044484139,5.75257344383004 44.9542586139588,5.7539430744934 44.9537805415235,5.75531390478065 44.9533015210614,5.75668222149194 44.952823446435))",CONSLINE0000002150245480,Tunnel,Tunnel de la Festinière
"MULTILINESTRING ((5.67910936766126 44.7409958665538,5.67891995758549 44.7407076822319,5.678696594268 44.7404761696625))",CONSLINE0000002150243523,Tunnel,Tunnel de Deviras
